tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
182,5,200,Bowling-v0,0.0,0.0,0.0,0.0,5,750,466
183,5,200,ChopperCommand-v0,0.0,700.0,133.261802575,0.402324019737,6,750,484
184,5,200,DoubleDunk-v0,-2.0,2.0,-0.0371900826446,0.870523415978,38,751,479
185,5,200,Alien-v0,0.0,210.0,96.012526096,0.73687992169,25,750,472
186,5,200,BattleZone-v0,0.0,2000.0,42.3728813559,0.0357815442561,32,750,480
187,5,200,Frostbite-v0,0.0,80.0,4.10416666667,0.0902199074074,25,751,478
188,5,200,Freeway-v0,0.0,2.0,0.0836820083682,0.0390516039052,6,750,475
189,5,200,Centipede-v0,0.0,1820.0,278.435789474,0.311882334181,5,751,472
190,5,200,DoubleDunk-v0,-2.0,2.0,-0.0381355932203,0.870056497175,38,751,469
191,5,200,Frostbite-v0,0.0,80.0,4.3710021322,0.0958895996209,25,751,460
192,5,200,Boxing-v0,-19.0,4.0,-1.74130434783,0.95831164443,43,751,464
193,5,200,Alien-v0,0.0,210.0,87.2413793103,0.67825648778,25,751,465
194,5,200,Bowling-v0,0.0,0.0,0.0,0.0,5,751,468
195,5,200,Centipede-v0,0.0,2032.0,383.235042735,0.380971929738,165,750,465
196,5,200,BattleZone-v0,0.0,2000.0,161.290322581,0.141457586619,32,750,460
197,5,200,ChopperCommand-v0,0.0,700.0,121.52173913,0.365375135561,6,750,452
198,5,200,Freeway-v0,0.0,2.0,0.0553097345133,0.0255653883972,45,750,472
199,5,200,BattleZone-v0,0.0,2000.0,127.118644068,0.111111111111,32,750,459
200,5,200,DoubleDunk-v0,-2.0,2.0,-0.0217864923747,0.877269426289,38,751,470
201,5,200,Centipede-v0,0.0,2233.0,384.823404255,0.361372545202,35,750,469
202,5,200,Boxing-v0,-19.0,2.0,-1.13646055437,0.946465169026,42,750,471
203,5,200,Bowling-v0,0.0,0.0,0.0,0.0,5,751,475
204,5,200,Alien-v0,0.0,210.0,93.4315789474,0.739346779648,25,751,480
205,5,200,Freeway-v0,0.0,2.0,0.0270833333333,0.012962962963,6,751,468
206,5,200,Frostbite-v0,0.0,40.0,8.18376068376,0.183998100665,13,750,475
207,5,200,ChopperCommand-v0,0.0,700.0,121.263157895,0.358534431316,6,750,474
208,5,200,Boxing-v0,-19.0,4.0,-1.10970464135,0.969608022993,43,751,462
209,5,200,ChopperCommand-v0,0.0,700.0,173.80952381,0.510959939531,6,750,476
210,5,200,BattleZone-v0,0.0,1000.0,52.5210084034,0.046685340803,27,751,469
211,5,200,Centipede-v0,0.0,2233.0,340.801705757,0.31792743093,35,751,468
212,5,200,DoubleDunk-v0,-4.0,0.0,-0.0512820512821,0.886989553656,5,751,473
213,5,200,Bowling-v0,0.0,0.0,0.0,0.0,5,751,465
214,5,200,Alien-v0,0.0,210.0,98.1075268817,0.763309194646,25,751,471
215,5,200,Freeway-v0,0.0,2.0,0.0934182590234,0.0415192262326,10,750,466
216,5,200,Frostbite-v0,0.0,80.0,5.27896995708,0.115641392465,25,751,473
217,5,200,ChopperCommand-v0,0.0,700.0,119.027484144,0.3484297172,6,751,470
218,5,200,Bowling-v0,0.0,0.0,0.0,0.0,5,750,465
219,5,200,Freeway-v0,0.0,2.0,0.0645161290323,0.0286738351254,133,751,469
220,5,200,BattleZone-v0,0.0,1000.0,76.7590618337,0.0682302771855,6,750,481
221,5,200,Centipede-v0,0.0,2233.0,354.301455301,0.328296657404,35,750,474
222,5,200,Boxing-v0,-19.0,2.0,-1.57594936709,0.936978885944,43,751,480
223,5,200,Alien-v0,0.0,210.0,92.8125,0.730137734106,25,751,483
224,5,200,DoubleDunk-v0,-2.0,2.0,-0.0248447204969,0.876006441224,38,751,469
225,5,200,Frostbite-v0,0.0,80.0,6.07675906183,0.132492300403,25,750,469
226,6,500,BankHeist-v0,0.0,20.0,0.426439232409,0.0322198531154,66,750,475
227,6,500,Frostbite-v0,0.0,160.0,19.0315789474,0.209093567251,12,751,473
228,6,500,Alien-v0,0.0,230.0,100.23255814,0.756147219769,28,750,465
