1 | Tennis-v0 | -12.0 | 0.0 | -5.180555555555555
2 | Tennis-v0 | -12.0 | 0.0 | -8.540625
3 | Tennis-v0 | -12.0 | 0.0 | -10.048780487804878
4 | Tennis-v0 | -12.0 | 0.0 | -10.127272727272727
5 | Tennis-v0 | -12.0 | 0.0 | -10.177083333333334
6 | Tennis-v0 | -12.0 | 0.0 | -10.031358885017422
7 | Tennis-v0 | -12.0 | 0.0 | -9.861702127659575
8 | Tennis-v0 | -12.0 | 0.0 | -10.56338028169014
9 | Tennis-v0 | -12.0 | 0.0 | -9.71875
10 | Tennis-v0 | -12.0 | 0.0 | -10.035714285714286
11 | Tennis-v0 | -12.0 | 0.0 | -9.492805755395683
12 | Tennis-v0 | -12.0 | 0.0 | -10.318339100346021
13 | Tennis-v0 | -12.0 | 0.0 | -9.701986754966887
14 | Tennis-v0 | -12.0 | 0.0 | -9.98019801980198
15 | Tennis-v0 | -12.0 | 0.0 | -10.532203389830508
16 | Tennis-v0 | -12.0 | 0.0 | -10.288256227758007
17 | Tennis-v0 | -12.0 | 0.0 | -9.815217391304348
18 | Tennis-v0 | -12.0 | 0.0 | -9.632867132867133
19 | Tennis-v0 | -12.0 | 0.0 | -10.358108108108109
20 | Tennis-v0 | -12.0 | 0.0 | -10.262237762237762
21 | Tennis-v0 | -12.0 | 0.0 | -10.254416961130742
22 | Tennis-v0 | -12.0 | 0.0 | -10.204379562043796
23 | Tennis-v0 | -12.0 | 0.0 | -9.8
24 | Tennis-v0 | -12.0 | 0.0 | -10.105839416058394
25 | Tennis-v0 | -12.0 | 0.0 | -10.246478873239436
26 | Tennis-v0 | -12.0 | 0.0 | -10.166666666666666
27 | Tennis-v0 | -12.0 | 0.0 | -9.704225352112676
28 | Tennis-v0 | -12.0 | 0.0 | -9.440972222222221
29 | Tennis-v0 | -12.0 | 0.0 | -10.08
30 | Tennis-v0 | -12.0 | 0.0 | -10.261648745519713
31 | Tennis-v0 | -12.0 | 0.0 | -10.014285714285714
32 | Tennis-v0 | -12.0 | 0.0 | -10.23913043478261
33 | Tennis-v0 | -12.0 | 0.0 | -9.846153846153847
34 | Tennis-v0 | -12.0 | 0.0 | -9.800738007380074
35 | Tennis-v0 | -12.0 | 0.0 | -10.378091872791519
36 | Tennis-v0 | -12.0 | 0.0 | -9.982394366197184
37 | Tennis-v0 | -12.0 | 0.0 | -9.963235294117647
38 | Tennis-v0 | -12.0 | 0.0 | -10.488636363636363
39 | Tennis-v0 | -12.0 | 0.0 | -10.02247191011236
40 | Tennis-v0 | -12.0 | 0.0 | -10.180147058823529
41 | Tennis-v0 | -12.0 | 0.0 | -9.953068592057761
42 | Tennis-v0 | -12.0 | 0.0 | -10.382142857142858
43 | Tennis-v0 | -12.0 | 0.0 | -10.075
44 | Tennis-v0 | -12.0 | 0.0 | -9.53623188405797
45 | Tennis-v0 | -12.0 | 0.0 | -9.733812949640289
46 | Tennis-v0 | -12.0 | 0.0 | -10.086021505376344
47 | Tennis-v0 | -12.0 | 0.0 | -9.992857142857142
48 | Tennis-v0 | -12.0 | 0.0 | -10.090592334494774
49 | Tennis-v0 | -12.0 | 0.0 | -9.653846153846153
50 | Tennis-v0 | -24.0 | 0.0 | -19.479166666666668
51 | Tennis-v0 | -24.0 | 0.0 | -21.07986111111111
52 | Tennis-v0 | -24.0 | 0.0 | -20.607773851590107
