57 | Assault-v0 | 0.0 | 672.0 | 410.7848101265823
58 | Assault-v0 | 0.0 | 672.0 | 408.72727272727275
59 | Assault-v0 | 0.0 | 672.0 | 423.39574468085107
60 | Assault-v0 | 0.0 | 672.0 | 446.5263157894737
61 | Assault-v0 | 0.0 | 672.0 | 446.90625
62 | Assault-v0 | 0.0 | 672.0 | 441.0871369294606
63 | Assault-v0 | 0.0 | 672.0 | 439.8898678414097
64 | Assault-v0 | 0.0 | 672.0 | 444.27272727272725
65 | Assault-v0 | 0.0 | 672.0 | 445.025
66 | Assault-v0 | 0.0 | 672.0 | 454.1358024691358
67 | Assault-v0 | 0.0 | 672.0 | 433.4190871369295
68 | Assault-v0 | 0.0 | 672.0 | 451.0625
69 | Assault-v0 | 0.0 | 672.0 | 454.25409836065575
70 | Assault-v0 | 0.0 | 672.0 | 468.37651821862346
