tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
63,2,200,Boxing-v0,-19.0,2.0,-0.38416988417,0.954093062937,24,750,529
64,2,200,ChopperCommand-v0,0.0,600.0,167.296786389,0.558239398819,37,751,534
65,2,200,DoubleDunk-v0,-4.0,2.0,-0.0880149812734,0.972118185601,18,750,535
66,2,200,Hero-v0,0.0,0.0,0.0,0.0,3,750,521
67,2,200,BattleZone-v0,0.0,1000.0,101.727447217,0.0904243975261,4,750,530
68,2,200,Freeway-v0,0.0,2.0,0.0301886792453,0.0134171907757,22,751,530
69,2,200,Alien-v0,0.0,140.0,87.0566037736,0.76005647542,6,751,531
70,2,200,Frostbite-v0,0.0,80.0,5.72504708098,0.125130780498,18,751,520
71,2,200,Boxing-v0,-19.0,3.0,-1.41730769231,0.936822773186,5,751,511
72,2,200,Bowling-v0,0.0,0.0,0.0,0.0,3,750,516
73,2,200,Frostbite-v0,0.0,40.0,4.6511627907,0.106804478898,18,751,508
74,2,200,ChopperCommand-v0,0.0,600.0,142.716535433,0.48741129581,5,751,509
75,2,200,Freeway-v0,0.0,2.0,0.0432220039293,0.0192097795241,7,750,504
76,2,200,Boxing-v0,-19.0,3.0,-0.813492063492,0.953211771394,13,750,511
77,2,200,Bowling-v0,0.0,0.0,0.0,0.0,3,750,505
78,2,200,Hero-v0,0.0,0.0,0.0,0.0,3,751,512
79,2,200,BattleZone-v0,0.0,1000.0,23.4375,0.0208333333333,4,750,516
80,2,200,DoubleDunk-v0,-2.0,2.0,-0.031007751938,0.871662360034,15,750,521
81,2,200,Alien-v0,0.0,160.0,95.009596929,0.804489230113,6,750,531
82,2,200,Bowling-v0,0.0,0.0,0.0,0.0,3,751,528
83,2,200,Alien-v0,0.0,160.0,110.113636364,0.880550294613,65,750,521
84,2,200,Freeway-v0,0.0,2.0,0.0115163147793,0.00511836212412,5,750,516
85,2,200,ChopperCommand-v0,0.0,600.0,147.674418605,0.492870131113,36,751,517
86,2,200,BattleZone-v0,0.0,1000.0,40.6189555126,0.0361057382334,4,750,517
87,2,200,Hero-v0,0.0,0.0,0.0,0.0,3,750,511
88,2,200,Frostbite-v0,0.0,80.0,3.75733855186,0.0837138508371,6,750,517
89,2,200,DoubleDunk-v0,-2.0,2.0,-0.0502901353965,0.864818396733,6,750,523
90,2,200,Boxing-v0,-19.0,3.0,-0.959847036329,0.950678346124,5,750,520
91,3,200,Frostbite-v0,0.0,80.0,3.03846153846,0.0637820512821,17,750,514
92,3,200,ChopperCommand-v0,0.0,600.0,160.894941634,0.536100302637,36,750,507
93,3,200,BankHeist-v0,0.0,10.0,0.0197238658777,0.00175323252246,10,751,527
94,3,200,Alien-v0,0.0,160.0,97.9696394687,0.807229074425,24,750,513
95,3,200,BattleZone-v0,0.0,1000.0,64.3274853801,0.0571799870045,4,751,511
96,3,200,Asteroids-v0,0.0,330.0,24.4618395303,0.157456675514,5,750,505
97,3,200,DoubleDunk-v0,-2.0,2.0,-0.0633663366337,0.859405940594,6,750,506
98,3,200,Boxing-v0,-20.0,3.0,-1.34980237154,0.940909049399,5,751,497
99,3,200,Centipede-v0,0.0,1500.0,146.476861167,0.207171732817,34,750,501
100,3,200,Frostbite-v0,0.0,80.0,5.34930139721,0.116766467066,6,750,499
101,3,200,BattleZone-v0,0.0,1000.0,72.1442885772,0.064128256513,4,751,485
102,3,200,ChopperCommand-v0,0.0,600.0,138.762886598,0.469797632684,5,750,488
103,3,200,Boxing-v0,-19.0,3.0,-0.774590163934,0.955576630688,5,751,485
104,3,200,Asteroids-v0,0.0,260.0,31.2164948454,0.235927258925,5,750,491
105,3,200,Centipede-v0,0.0,2130.0,155.120162933,0.162575239178,68,751,492
106,3,200,DoubleDunk-v0,-4.0,2.0,-0.0914634146341,0.972197129379,6,750,487
107,3,200,BankHeist-v0,0.0,0.0,0.0,0.0,3,750,502
108,3,200,Alien-v0,0.0,160.0,104.84063745,0.810826139885,65,750,501
109,3,200,Boxing-v0,-19.0,3.0,-2.04590818363,0.901821700951,5,751,507
110,3,200,Asteroids-v0,0.0,280.0,29.8027613412,0.204917996127,5,751,503
111,3,200,ChopperCommand-v0,0.0,600.0,169.383697813,0.553714748546,46,750,487
112,3,200,BattleZone-v0,0.0,1000.0,26.6940451745,0.0237280401551,6,750,491
113,3,200,Centipede-v0,0.0,2031.0,175.810590631,0.195371482895,20,750,491
114,3,200,Frostbite-v0,0.0,80.0,4.84725050916,0.105114279249,6,750,494
115,3,200,BankHeist-v0,0.0,10.0,0.0202429149798,0.00179937022042,30,750,491
116,3,200,Alien-v0,0.0,140.0,101.283095723,0.713763849056,29,750,488
117,3,200,DoubleDunk-v0,-4.0,2.0,-0.186475409836,0.957700870269,6,751,489
118,3,200,Alien-v0,0.0,160.0,118.486707566,0.859122926608,65,750,499
119,3,200,Frostbite-v0,0.0,80.0,7.17434869739,0.148073925629,6,751,500
120,3,200,BankHeist-v0,0.0,10.0,0.06,0.00533333333333,32,750,506
121,3,200,BattleZone-v0,0.0,1000.0,61.2648221344,0.054457619675,4,750,490
122,3,200,Boxing-v0,-25.0,3.0,-2.98367346939,0.914017307603,5,751,493
123,3,200,Asteroids-v0,0.0,260.0,26.1866125761,0.205597630469,6,751,491
124,3,200,ChopperCommand-v0,0.0,600.0,139.103869654,0.46063714767,6,751,481
125,3,200,DoubleDunk-v0,-6.0,2.0,-0.237006237006,0.982328482328,6,750,475
126,3,200,Centipede-v0,0.0,1247.0,183.665263158,0.310092331201,6,750,468
127,3,200,Boxing-v0,-19.0,3.0,-0.897435897436,0.955130167251,5,750,456
128,3,200,ChopperCommand-v0,0.0,600.0,153.947368421,0.508555338965,46,751,470
129,3,200,Frostbite-v0,0.0,70.0,3.21276595745,0.0759974911951,67,750,468
130,3,200,BankHeist-v0,0.0,10.0,0.0641025641026,0.00569800569801,30,751,471
131,3,200,Centipede-v0,0.0,1931.0,200.029723992,0.230088537298,45,750,471
132,3,200,Asteroids-v0,0.0,310.0,33.5668789809,0.216356762524,117,751,473
133,3,200,Alien-v0,0.0,140.0,87.1035940803,0.666906367903,9,750,484
134,3,200,DoubleDunk-v0,-2.0,2.0,-0.113636363636,0.834940312213,26,750,470
135,3,200,BattleZone-v0,0.0,1000.0,42.5531914894,0.0378250591017,4,751,483
136,4,200,Atlantis-v0,0.0,400.0,1.65631469979,0.00552104899931,6,751,477
137,4,200,Centipede-v0,0.0,1931.0,259.601677149,0.286321965508,45,751,482
138,4,200,Alien-v0,0.0,160.0,92.1161825726,0.694156293223,65,751,484
139,4,200,Gravitar-v0,0.0,0.0,0.0,0.0,4,750,485
140,4,200,Boxing-v0,-19.0,1.0,-1.38969072165,0.913035509737,45,751,481
141,4,200,DoubleDunk-v0,-2.0,2.0,-0.0748440748441,0.853776853777,6,750,478
142,4,200,ChopperCommand-v0,0.0,600.0,149.163179916,0.498166227594,46,751,471
143,4,200,Asteroids-v0,0.0,460.0,34.2675159236,0.161367729932,60,751,472
144,4,200,FishingDerby-v0,-6.0,4.0,-5.93644067797,0.00775894538606,72,751,468
145,4,200,Boxing-v0,-19.0,1.0,-0.730769230769,0.91967711301,45,751,471
146,4,200,Atlantis-v0,0.0,100.0,0.212314225053,0.00188723755603,6,751,481
147,4,200,Gravitar-v0,0.0,0.0,0.0,0.0,3,750,477
148,4,200,Asteroids-v0,0.0,460.0,52.8721174004,0.247056248863,60,750,487
149,4,200,FishingDerby-v0,-6.0,4.0,-5.95893223819,0.00365046771618,13,750,482
150,4,200,ChopperCommand-v0,0.0,600.0,140.041493776,0.463091030173,46,750,485
151,4,200,Centipede-v0,0.0,1641.0,245.643298969,0.304149546758,6,751,490
152,4,200,Alien-v0,0.0,160.0,98.5714285714,0.748639455782,78,751,481
153,4,200,DoubleDunk-v0,-2.0,2.0,-0.0686070686071,0.854931854932,6,750,482
154,4,200,Centipede-v0,0.0,1641.0,269.502074689,0.343263269684,45,751,485
155,4,200,Asteroids-v0,0.0,460.0,56.5154639175,0.261925394691,16,750,467
156,4,200,Gravitar-v0,0.0,0.0,0.0,0.0,7,750,475
157,4,200,FishingDerby-v0,-6.0,4.0,-5.97894736842,0.00187134502924,13,751,469
158,4,200,Alien-v0,0.0,160.0,98.0597014925,0.728574389955,65,750,479
159,4,200,ChopperCommand-v0,0.0,600.0,137.369519833,0.463104719194,46,750,481
160,4,200,Boxing-v0,-19.0,3.0,-0.673596673597,0.961067870159,3,751,485
161,4,200,DoubleDunk-v0,-4.0,0.0,-0.0659793814433,0.887056128293,3,751,491
162,4,200,Atlantis-v0,0.0,200.0,2.85132382892,0.0126725503508,42,750,477
163,4,200,Boxing-v0,-19.0,1.0,-0.696016771488,0.916925227114,13,751,490
164,4,200,Atlantis-v0,0.0,200.0,2.44897959184,0.0108843537415,30,750,478
165,4,200,ChopperCommand-v0,0.0,300.0,155.439330544,0.715946071595,65,751,484
166,4,200,DoubleDunk-v0,-2.0,0.0,-0.0867768595041,0.850321395776,3,750,486
167,4,200,Alien-v0,0.0,160.0,109.465020576,0.808213305898,65,751,483
168,4,200,Gravitar-v0,0.0,250.0,0.517598343685,0.00184034966644,33,750,477
169,4,200,FishingDerby-v0,-6.0,4.0,-5.96226415094,0.004845096669,13,751,474
170,4,200,Centipede-v0,0.0,1931.0,218.512658228,0.250772462127,9,750,464
171,4,200,Asteroids-v0,0.0,460.0,59.0732758621,0.272066865118,60,751,456
172,4,200,Atlantis-v0,0.0,200.0,0.877192982456,0.00389863547758,30,750,462
173,4,200,DoubleDunk-v0,-2.0,2.0,-0.0324675324675,0.868927368927,6,750,471
174,4,200,ChopperCommand-v0,0.0,600.0,138.21656051,0.469712458389,109,751,472
175,4,200,Gravitar-v0,0.0,250.0,0.529661016949,0.00188323917137,33,751,473
176,4,200,Asteroids-v0,0.0,460.0,57.4841437632,0.270090894437,60,751,477
177,4,200,Centipede-v0,0.0,1931.0,235.524109015,0.264340079525,45,750,486
178,4,200,Alien-v0,0.0,140.0,102.633744856,0.712036803748,65,750,485
179,4,200,Boxing-v0,-19.0,3.0,-1.04948453608,0.939312525442,5,750,479
180,4,200,FishingDerby-v0,-6.0,4.0,-5.96659707724,0.00385989329622,15,750,467
181,5,200,ChopperCommand-v0,0.0,600.0,140.042826552,0.475216115473,71,751,479
182,5,200,DoubleDunk-v0,-2.0,2.0,-0.0480167014614,0.865924379494,6,750,474
183,5,200,Bowling-v0,0.0,0.0,0.0,0.0,3,750,465
184,5,200,BankHeist-v0,0.0,10.0,0.0860215053763,0.00764635603345,30,751,470
185,5,200,Hero-v0,0.0,75.0,0.31914893617,0.00378250591017,148,750,480
186,5,200,Alien-v0,0.0,160.0,113.3125,0.824898726852,65,751,473
187,5,200,Centipede-v0,0.0,1931.0,322.871035941,0.306263080776,45,751,489
188,5,200,Boxing-v0,-19.0,3.0,-0.453987730061,0.966136546728,5,751,494
189,5,200,Asteroids-v0,0.0,490.0,65.7287449393,0.284016462626,60,751,505
190,5,200,Alien-v0,0.0,160.0,116.95049505,0.841144114411,65,750,505
191,5,200,BankHeist-v0,0.0,10.0,0.0990099009901,0.00880088008801,30,750,498
192,5,200,DoubleDunk-v0,-2.0,2.0,-0.0883534136546,0.847835787595,6,751,481
193,5,200,ChopperCommand-v0,0.0,600.0,152.182952183,0.514360514361,71,751,494
194,5,200,Centipede-v0,0.0,1931.0,265.174089069,0.282803675119,13,751,481
195,5,200,Asteroids-v0,0.0,490.0,83.0977130977,0.347021804748,37,750,480
196,5,200,Bowling-v0,0.0,0.0,0.0,0.0,3,751,486
197,5,200,Boxing-v0,-19.0,3.0,-1.38888888889,0.924954747626,5,750,471
198,5,200,Hero-v0,0.0,75.0,0.15923566879,0.00188723755603,148,750,475
199,5,200,Alien-v0,0.0,140.0,110.021052632,0.746704857382,5,751,484
200,5,200,BankHeist-v0,0.0,10.0,0.0413223140496,0.00367309458219,30,751,485
201,5,200,Centipede-v0,0.0,1931.0,223.622680412,0.255119686958,45,751,476
202,5,200,Bowling-v0,0.0,0.0,0.0,0.0,7,751,484
203,5,200,DoubleDunk-v0,-2.0,2.0,-0.0495867768595,0.865013774105,6,750,482
204,5,200,Hero-v0,0.0,75.0,0.155601659751,0.00184416781927,148,751,479
205,5,200,Boxing-v0,-19.0,3.0,-0.885177453027,0.950188926655,5,751,481
206,5,200,ChopperCommand-v0,0.0,600.0,154.054054054,0.516413849747,71,751,483
207,5,200,Asteroids-v0,0.0,490.0,71.7598343685,0.306338120944,37,751,490
208,5,200,ChopperCommand-v0,0.0,600.0,173.265306122,0.574048878811,71,750,491
209,5,200,Hero-v0,0.0,75.0,0.152749490835,0.00181036433582,148,751,491
210,5,200,Centipede-v0,0.0,1931.0,243.00610998,0.271376879553,45,751,493
211,5,200,Alien-v0,0.0,160.0,100.750507099,0.749901397341,65,751,487
212,5,200,Bowling-v0,0.0,0.0,0.0,0.0,7,751,478
213,5,200,Asteroids-v0,0.0,490.0,69.1841004184,0.298669138905,37,750,475
214,5,200,BankHeist-v0,0.0,10.0,0.0842105263158,0.00748538011696,148,750,486
215,5,200,Boxing-v0,-19.0,3.0,-0.534979423868,0.961655462217,5,751,485
216,5,200,DoubleDunk-v0,-2.0,2.0,-0.0680412371134,0.855211912944,6,751,482
217,5,200,Centipede-v0,0.0,1931.0,251.334024896,0.284946917357,45,751,479
218,5,200,Bowling-v0,0.0,0.0,0.0,0.0,3,750,484
219,5,200,DoubleDunk-v0,-2.0,2.0,-0.0454545454545,0.865013774105,6,750,490
220,5,200,BankHeist-v0,0.0,10.0,0.0612244897959,0.00544217687075,30,751,500
221,5,200,Alien-v0,0.0,160.0,91.6,0.671055555556,65,751,495
222,5,200,Asteroids-v0,0.0,490.0,75.2525252525,0.320310233624,37,751,485
223,5,200,Boxing-v0,-19.0,3.0,-0.721649484536,0.954277545843,5,751,473
224,5,200,Hero-v0,0.0,0.0,0.0,0.0,3,751,484
225,5,200,ChopperCommand-v0,0.0,600.0,127.892561983,0.43628201204,14,750,490
226,6,500,Centipede-v0,0.0,3663.0,652.375510204,0.370411166038,27,751,483
227,6,500,Freeway-v0,0.0,5.0,0.0310559006211,0.00552104899931,7,751,477
228,6,500,Asteroids-v0,0.0,780.0,192.368972746,0.500406376878,14,750,492
229,6,500,DoubleDunk-v0,-4.0,2.0,-0.0528455284553,0.978219411824,3,751,489
230,6,500,Alien-v0,0.0,140.0,102.331288344,0.708855594044,21,750,503
231,6,500,Boxing-v0,-38.0,-1.0,-5.71172962227,0.931990396716,99,751,502
232,6,500,FishingDerby-v0,-24.0,-12.0,-18.796812749,0.772613250701,46,750,491
233,6,500,ChopperCommand-v0,0.0,600.0,183.095723014,0.580925800206,30,750,489
234,6,500,Bowling-v0,0.0,3.0,0.0429447852761,0.0127243808225,6,751,487
235,6,500,ChopperCommand-v0,0.0,600.0,219.917864476,0.663776713058,30,751,486
236,6,500,Alien-v0,0.0,140.0,102.407407407,0.734469919655,21,751,487
237,6,500,Boxing-v0,-38.0,2.0,-5.73305954825,0.97151266256,14,750,486
238,6,500,Asteroids-v0,0.0,730.0,166.193415638,0.46187218473,14,750,494
239,6,500,FishingDerby-v0,-24.0,-15.0,-18.9129554656,0.876248868452,153,751,495
240,6,500,DoubleDunk-v0,-2.0,0.0,-0.040404040404,0.870931537598,3,751,503
241,6,500,Bowling-v0,0.0,3.0,0.0596421471173,0.017671747294,18,751,506
242,6,500,Freeway-v0,0.0,5.0,0.0573122529644,0.0107509881423,7,751,496
243,6,500,Centipede-v0,51.0,3300.0,997.217741935,0.5324840324,51,751,491
244,6,500,ChopperCommand-v0,0.0,500.0,171.079429735,0.581923512107,13,751,478
245,6,500,Asteroids-v0,0.0,630.0,186.338912134,0.550756976517,30,750,480
246,6,500,FishingDerby-v0,-24.0,-18.0,-18.8541666667,0.846502057613,3,750,483
247,6,500,Boxing-v0,-38.0,-2.0,-6.34782608696,0.935357717966,18,750,491
248,6,500,Bowling-v0,0.0,3.0,0.0366598778004,0.0108621860149,8,750,487
249,6,500,DoubleDunk-v0,-2.0,0.0,-0.0533880903491,0.865160848734,7,750,490
250,6,500,Freeway-v0,0.0,5.0,0.030612244898,0.00544217687075,7,750,490
251,6,500,Centipede-v0,10.0,2807.0,626.942857143,0.411167093468,29,751,477
252,6,500,Alien-v0,0.0,140.0,96.7295597484,0.652566826871,21,751,478
253,6,500,Bowling-v0,0.0,3.0,0.0125523012552,0.00371920037192,8,750,486
254,6,500,ChopperCommand-v0,0.0,800.0,175.925925926,0.468621399177,30,751,489
255,6,500,FishingDerby-v0,-24.0,-11.0,-18.7873210634,0.752373384747,6,750,500
256,6,500,DoubleDunk-v0,-2.0,0.0,-0.084,0.851555555556,3,750,493
257,6,500,Centipede-v0,0.0,3936.0,749.551724138,0.390085070298,60,750,492
258,6,500,Alien-v0,0.0,140.0,80.8333333333,0.56375937909,21,751,486
259,6,500,Asteroids-v0,0.0,610.0,168.251028807,0.527706966491,60,751,491
260,6,500,Freeway-v0,0.0,5.0,0.071283095723,0.0126725503508,7,751,486
261,6,500,Boxing-v0,-38.0,-1.0,-6.41152263374,0.93722818581,67,750,480
262,6,500,FishingDerby-v0,-24.0,-10.0,-18.9208333333,0.689909297052,6,750,492
263,6,500,Asteroids-v0,0.0,630.0,166.016260163,0.5168383791,45,751,495
264,6,500,Freeway-v0,0.0,5.0,0.131313131313,0.0233445566779,7,750,488
265,6,500,DoubleDunk-v0,-2.0,0.0,-0.106557377049,0.841530054645,3,750,480
266,6,500,Centipede-v0,0.0,3270.0,1052.48541667,0.573942176931,136,751,479
267,6,500,ChopperCommand-v0,0.0,600.0,155.114822547,0.495889069306,227,751,489
268,6,500,Alien-v0,0.0,140.0,103.312883436,0.702808730854,67,750,498
269,6,500,Boxing-v0,-38.0,-1.0,-5.22489959839,0.950188873341,70,751,502
270,6,500,Bowling-v0,0.0,3.0,0.0239043824701,0.00708277999115,9,751,514
271,7,500,ChopperCommand-v0,0.0,1000.0,193.385214008,0.429571984436,55,750,519
272,7,500,Boxing-v0,-38.0,-1.0,-5.79961464355,0.9506122276,20,751,516
273,7,500,BattleZone-v0,0.0,5000.0,89.1472868217,0.0260465116279,6,751,512
274,7,500,Frostbite-v0,0.0,160.0,14.55078125,0.161878797743,27,751,512
275,7,500,FishingDerby-v0,-26.0,-18.0,-18.78515625,0.881293402778,77,750,510
276,7,500,Asteroids-v0,0.0,660.0,167.529411765,0.507434415456,6,751,487
277,7,500,Alien-v0,0.0,140.0,98.9117043121,0.664459623685,67,750,498
278,7,500,Atlantis-v0,1500.0,4500.0,1519.07630522,0.00898011800288,152,750,486
279,7,500,DoubleDunk-v0,-2.0,0.0,-0.139917695473,0.826703246456,3,750,487
280,7,500,DoubleDunk-v0,-6.0,0.0,-0.0739219712526,0.889294496413,3,751,493
281,7,500,Frostbite-v0,0.0,170.0,13.4482758621,0.150549055481,55,751,491
282,7,500,FishingDerby-v0,-24.0,-13.0,-18.6476578411,0.842881696057,43,750,492
283,7,500,Boxing-v0,-38.0,0.0,-6.07926829268,0.95864393547,20,750,494
284,7,500,ChopperCommand-v0,0.0,1000.0,164.170040486,0.364552406658,44,750,490
285,7,500,Alien-v0,0.0,140.0,118.142857143,0.782896015549,20,751,493
286,7,500,Asteroids-v0,0.0,660.0,217.342799189,0.606256802458,6,750,490
287,7,500,Atlantis-v0,1500.0,4900.0,1521.02040816,0.0114179004935,5,750,484
288,7,500,BattleZone-v0,0.0,5000.0,165.289256198,0.0423140495868,27,751,502
289,7,500,Frostbite-v0,0.0,180.0,19.1035856574,0.187802971926,137,751,485
290,7,500,Boxing-v0,-38.0,0.0,-6.05773195876,0.949689833192,20,751,497
291,7,500,Atlantis-v0,1500.0,4700.0,1530.38229376,0.0137526548178,184,751,484
292,7,500,FishingDerby-v0,-24.0,-12.0,-18.8223140496,0.782675237221,77,750,489
293,7,500,Asteroids-v0,0.0,660.0,198.486707566,0.581816178767,6,750,487
294,7,500,DoubleDunk-v0,-4.0,0.0,-0.0533880903491,0.887063655031,7,751,482
295,7,500,BattleZone-v0,0.0,5000.0,182.572614108,0.0501613646842,6,751,479
296,7,500,Alien-v0,0.0,140.0,105.365344468,0.698810352255,21,750,478
297,7,500,ChopperCommand-v0,0.0,1000.0,168.20083682,0.377350069735,55,751,483
298,7,500,BattleZone-v0,0.0,5000.0,254.658385093,0.0676512537382,41,750,478
299,7,500,DoubleDunk-v0,-6.0,0.0,-0.0962343096234,0.887029288703,3,751,479
300,7,500,Asteroids-v0,20.0,660.0,201.482254697,0.558041021515,6,750,475
301,7,500,ChopperCommand-v0,0.0,1000.0,184.210526316,0.406755555556,55,751,475
302,7,500,Boxing-v0,-38.0,0.0,-5.88631578947,0.954074938038,20,750,482
303,7,500,FishingDerby-v0,-24.0,-6.0,-18.7800829876,0.606981655084,32,751,476
304,7,500,Atlantis-v0,1500.0,3100.0,1519.95798319,0.0195348972923,58,751,483
305,7,500,Frostbite-v0,0.0,180.0,45.6107660455,0.40467244332,36,750,481
306,7,500,Alien-v0,0.0,140.0,103.305613306,0.67550124693,21,750,477
307,7,500,Boxing-v0,-38.0,0.0,-6.40461215933,0.929787781824,20,751,491
308,7,500,Atlantis-v0,1500.0,4700.0,1517.31160896,0.00948673342385,12,750,500
309,7,500,ChopperCommand-v0,0.0,1000.0,169.2,0.380231111111,55,750,489
310,7,500,FishingDerby-v0,-24.0,-6.0,-18.8445807771,0.599930992115,32,750,488
311,7,500,DoubleDunk-v0,-10.0,2.0,-0.122950819672,0.983808945558,117,751,505
312,7,500,Asteroids-v0,20.0,660.0,212.574257426,0.570629641089,6,750,492
313,7,500,Alien-v0,0.0,140.0,108.272357724,0.719318621758,21,750,492
314,7,500,Frostbite-v0,0.0,180.0,13.4552845528,0.161017988781,191,751,485
315,7,500,BattleZone-v0,0.0,5000.0,230.927835052,0.0677388316151,12,751,487
316,8,500,Alien-v0,0.0,140.0,117.248459959,0.766188474021,20,750,495
317,8,500,Boxing-v0,-38.0,0.0,-9.22424242424,0.854660486055,20,751,491
318,8,500,Asteroids-v0,20.0,830.0,243.890020367,0.514014612946,77,750,490
319,8,500,ChopperCommand-v0,0.0,1000.0,177.755102041,0.384725623583,80,751,494
320,8,500,FishingDerby-v0,-24.0,-6.0,-18.7732793522,0.608498136763,36,750,500
