tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
72,2,200,DoubleDunk-v0,-2.0,2.0,-0.0650887573964,0.858426473811,20,751,507
73,2,200,Alien-v0,0.0,180.0,119.487179487,0.885707096533,4,750,505
74,2,200,Kangaroo-v0,0.0,0.0,0.0,0.0,4,751,502
75,2,200,Krull-v0,0.0,0.0,0.0,0.0,4,751,513
76,2,200,Freeway-v0,0.0,2.0,0.00779727095517,0.00346545375785,28,750,509
77,2,200,MsPacman-v0,60.0,240.0,70.1571709234,0.135115250592,8,751,508
78,2,200,DoubleDunk-v0,-2.0,2.0,-0.0984251968504,0.843394575678,20,750,499
79,2,200,RoadRunner-v0,0.0,300.0,21.8436873747,0.107474207675,26,750,495
80,2,200,TimePilot-v0,0.0,200.0,3.23232323232,0.026936026936,5,751,505
81,2,200,Asteroids-v0,0.0,310.0,39.5445544554,0.275017886804,5,751,505
82,2,200,TimePilot-v0,0.0,200.0,6.33663366337,0.0545654565457,5,751,507
83,2,200,RoadRunner-v0,0.0,200.0,23.6686390533,0.108700416393,6,751,514
84,2,200,MsPacman-v0,50.0,160.0,71.3035019455,0.407742083016,8,750,507
85,2,200,Alien-v0,0.0,180.0,120.710059172,0.888715730121,6,750,493
86,2,200,DoubleDunk-v0,-2.0,2.0,-0.131845841785,0.828713094433,20,751,506
87,2,200,Kangaroo-v0,0.0,0.0,0.0,0.0,4,751,509
88,2,200,Krull-v0,0.0,30.0,0.0589390962672,0.0017463435931,20,751,511
89,2,200,Asteroids-v0,0.0,310.0,38.6888454012,0.273041304957,5,751,507
90,2,200,Freeway-v0,0.0,2.0,0.0552268244576,0.0245452553145,39,751,505
91,3,200,Alien-v0,0.0,180.0,114.574257426,0.84290700675,6,750,513
92,3,200,DoubleDunk-v0,-2.0,2.0,-0.146198830409,0.82239549491,4,750,495
93,3,200,MsPacman-v0,40.0,240.0,72.8282828283,0.368888888889,8,750,504
94,3,200,IceHockey-v0,-1.0,1.0,-0.890873015873,0.0582010582011,8,751,504
95,3,200,UpNDown-v0,10.0,1530.0,65.9920634921,0.0877519700811,28,750,505
96,3,200,TimePilot-v0,0.0,200.0,3.36633663366,0.0281628162816,6,751,512
97,3,200,Asteroids-v0,0.0,380.0,41.77734375,0.245282202216,31,751,490
98,3,200,Atlantis-v0,0.0,400.0,7.95918367347,0.0328798185941,105,750,493
99,3,200,RoadRunner-v0,0.0,200.0,20.892494929,0.10277214334,26,751,500
100,3,200,Asteroids-v0,0.0,380.0,45.84,0.268641428132,31,750,499
101,3,200,UpNDown-v0,10.0,1280.0,109.819639279,0.173321256907,28,750,503
102,3,200,RoadRunner-v0,0.0,200.0,33.5984095427,0.155511376187,6,751,497
103,3,200,TimePilot-v0,0.0,200.0,7.84708249497,0.067963335569,5,751,503
104,3,200,Alien-v0,0.0,160.0,113.220675944,0.836936713055,21,750,521
105,3,200,IceHockey-v0,-1.0,2.0,-0.915547024952,0.0470131039549,58,751,520
106,3,200,Atlantis-v0,0.0,800.0,9.03846153846,0.0200320512821,16,751,500
107,3,200,DoubleDunk-v0,-2.0,2.0,-0.06,0.860444444444,20,751,505
108,3,200,MsPacman-v0,50.0,160.0,69.4455445545,0.391166389366,82,750,494
109,3,200,Asteroids-v0,0.0,380.0,54.3319838057,0.296836273509,10,750,494
110,3,200,RoadRunner-v0,0.0,200.0,35.6275303644,0.17094017094,6,750,494
111,3,200,Alien-v0,0.0,160.0,115.020242915,0.876743139901,6,751,500
112,3,200,IceHockey-v0,-1.0,1.0,-0.904,0.0497777777778,10,750,504
113,3,200,MsPacman-v0,60.0,160.0,68.7698412698,0.205502645503,87,750,492
114,3,200,TimePilot-v0,0.0,200.0,4.87804878049,0.0379403794038,5,751,499
115,3,200,Atlantis-v0,0.0,600.0,15.2304609218,0.0425542442911,6,750,506
116,3,200,UpNDown-v0,10.0,1280.0,68.5177865613,0.111652611535,19,751,500
117,3,200,DoubleDunk-v0,-2.0,2.0,-0.066,0.856222222222,15,751,503
118,3,200,IceHockey-v0,-1.0,1.0,-0.918489065606,0.0459465429644,6,751,489
119,3,200,MsPacman-v0,50.0,160.0,69.509202454,0.396393757241,82,750,496
120,3,200,Alien-v0,0.0,180.0,119.939516129,0.883512544803,6,751,502
121,3,200,DoubleDunk-v0,-2.0,2.0,-0.0458167330677,0.866976538291,15,750,497
122,3,200,RoadRunner-v0,0.0,200.0,27.1629778672,0.130561144646,6,750,510
123,3,200,Atlantis-v0,0.0,600.0,5.6862745098,0.0162672476398,6,750,500
124,3,200,Asteroids-v0,0.0,380.0,51.32,0.290792243767,31,750,503
125,3,200,UpNDown-v0,10.0,520.0,58.4095427435,0.226492554774,15,750,489
126,3,200,TimePilot-v0,0.0,200.0,5.93047034765,0.0508975232902,39,751,493
127,3,200,RoadRunner-v0,0.0,200.0,21.7038539554,0.100969123281,6,751,492
128,3,200,UpNDown-v0,10.0,1070.0,62.0528455285,0.121426708512,25,750,488
129,3,200,TimePilot-v0,0.0,200.0,4.91803278689,0.0418943533698,39,750,479
130,3,200,DoubleDunk-v0,-3.0,2.0,-0.0668058455115,0.941888192995,20,751,502
131,3,200,Atlantis-v0,0.0,600.0,8.76494023904,0.0230190349712,6,751,503
132,3,200,MsPacman-v0,50.0,160.0,68.8469184891,0.38947946846,82,751,508
133,3,200,IceHockey-v0,-1.0,1.0,-0.889763779528,0.0594925634296,6,750,502
134,3,200,Asteroids-v0,0.0,380.0,51.7729083665,0.291531933209,31,751,490
135,3,200,Alien-v0,0.0,140.0,103.979591837,0.758720903327,4,750,498
136,4,200,UpNDown-v0,10.0,1070.0,66.3253012048,0.128894042211,25,750,498
137,4,200,WizardOfWor-v0,0.0,0.0,0.0,0.0,4,750,496
138,4,200,Jamesbond-v0,0.0,50.0,0.100806451613,0.00179211469534,27,751,488
139,4,200,Asteroids-v0,0.0,380.0,56.9262295082,0.319346684226,31,751,478
140,4,200,DoubleDunk-v0,-4.0,2.0,-0.092050209205,0.972364275014,20,750,482
141,4,200,RoadRunner-v0,0.0,200.0,27.8008298755,0.134624250807,6,750,479
142,4,200,Alien-v0,0.0,140.0,115.052192067,0.837496863742,4,750,484
143,4,200,MsPacman-v0,40.0,210.0,70.0,0.400939244601,6,750,486
144,4,200,ChopperCommand-v0,0.0,300.0,25.7201646091,0.137987095463,6,751,479
145,4,200,Alien-v0,0.0,140.0,118.225469729,0.815001017804,6,751,488
146,4,200,ChopperCommand-v0,0.0,300.0,23.1557377049,0.135802469136,52,750,479
147,4,200,RoadRunner-v0,0.0,300.0,31.3152400835,0.156292687956,15,751,478
148,4,200,Jamesbond-v0,0.0,0.0,0.0,0.0,27,750,479
149,4,200,WizardOfWor-v0,0.0,0.0,0.0,0.0,4,750,490
150,4,200,MsPacman-v0,60.0,210.0,70.9183673469,0.158581002771,6,751,487
151,4,200,UpNDown-v0,10.0,1070.0,71.1293634497,0.132136794747,25,750,499
152,4,200,DoubleDunk-v0,-2.0,2.0,-0.0521042084168,0.863950122467,20,750,500
153,4,200,Asteroids-v0,0.0,380.0,40.9,0.242137273007,31,751,495
154,4,200,Jamesbond-v0,0.0,0.0,0.0,0.0,4,751,487
155,4,200,MsPacman-v0,50.0,240.0,69.8767967146,0.248919427428,8,750,495
156,4,200,ChopperCommand-v0,0.0,400.0,41.2121212121,0.206958473625,24,751,483
157,4,200,Asteroids-v0,0.0,380.0,47.950310559,0.278479060606,31,750,480
158,4,200,DoubleDunk-v0,-2.0,2.0,-0.0833333333333,0.85,4,750,481
159,4,200,Alien-v0,0.0,180.0,100.852390852,0.806550139883,6,750,472
160,4,200,RoadRunner-v0,0.0,200.0,43.6440677966,0.199623352166,20,751,472
161,4,200,WizardOfWor-v0,0.0,0.0,0.0,0.0,3,750,474
162,4,200,UpNDown-v0,10.0,850.0,60.7594936709,0.148586141755,25,751,478
163,4,200,Jamesbond-v0,0.0,0.0,0.0,0.0,4,750,476
164,4,200,WizardOfWor-v0,0.0,100.0,1.05042016807,0.0093370681606,6,751,478
165,4,200,Asteroids-v0,0.0,380.0,50.8577405858,0.289273429481,31,751,481
166,4,200,Alien-v0,0.0,180.0,93.9085239085,0.735413476154,6,751,474
167,4,200,MsPacman-v0,60.0,240.0,70.2320675105,0.132266036939,8,751,478
168,4,200,UpNDown-v0,10.0,1070.0,74.0167364017,0.141644071267,25,750,473
169,4,200,DoubleDunk-v0,-2.0,2.0,-0.131078224101,0.82781301386,20,750,466
170,4,200,ChopperCommand-v0,0.0,300.0,30.9012875536,0.176336565464,136,750,470
171,4,200,RoadRunner-v0,0.0,300.0,28.5106382979,0.143314946152,15,750,472
172,4,200,Alien-v0,0.0,180.0,108.453389831,0.873776475785,6,750,469
173,4,200,RoadRunner-v0,0.0,400.0,23.2409381663,0.102108505094,25,751,474
174,4,200,MsPacman-v0,60.0,240.0,70.1054852321,0.131386269845,8,750,466
175,4,200,Asteroids-v0,0.0,510.0,57.4248927039,0.249479630464,203,750,465
176,4,200,ChopperCommand-v0,0.0,300.0,50.5376344086,0.287375547591,136,750,468
177,4,200,Jamesbond-v0,0.0,50.0,0.213675213675,0.00379867046534,34,750,477
178,4,200,UpNDown-v0,10.0,1080.0,73.9832285115,0.136750759508,130,751,472
179,4,200,DoubleDunk-v0,-2.0,2.0,-0.0593220338983,0.860640301318,4,751,473
180,4,200,WizardOfWor-v0,0.0,100.0,1.4799154334,0.0131548038525,20,751,477
181,5,200,RoadRunner-v0,0.0,1000.0,70.4402515723,0.160111809923,6,751,484
182,5,200,Hero-v0,0.0,0.0,0.0,0.0,4,750,484
183,5,200,Centipede-v0,0.0,1152.0,96.3016528926,0.133760145028,4,751,487
184,5,200,Asteroids-v0,0.0,510.0,61.7864476386,0.26259438116,203,751,492
185,5,200,ChopperCommand-v0,0.0,500.0,57.5203252033,0.241589882565,48,750,496
186,5,200,DoubleDunk-v0,-2.0,2.0,-0.0725806451613,0.855286738351,20,750,485
187,5,200,MsPacman-v0,50.0,240.0,69.8144329897,0.244417156111,8,750,477
188,5,200,Alien-v0,0.0,180.0,102.075471698,0.872025375791,6,750,485
189,5,200,Frostbite-v0,0.0,90.0,18.206185567,0.375761175456,38,750,489
190,5,200,ChopperCommand-v0,0.0,500.0,35.1738241309,0.142513065212,48,751,489
191,5,200,Frostbite-v0,0.0,40.0,15.1533742331,0.347875482845,6,751,481
192,5,200,DoubleDunk-v0,-2.0,2.0,-0.0790020790021,0.848232848233,20,750,478
193,5,200,Hero-v0,0.0,0.0,0.0,0.0,5,751,474
194,5,200,RoadRunner-v0,0.0,1000.0,41.9831223629,0.0941397093296,6,751,476
195,5,200,Centipede-v0,0.0,1733.0,113.344537815,0.135012422091,175,751,489
196,5,200,MsPacman-v0,60.0,240.0,70.081799591,0.127557990468,8,750,483
197,5,200,Asteroids-v0,0.0,510.0,38.7370600414,0.176425216293,203,750,497
198,5,200,Alien-v0,0.0,180.0,99.5975855131,0.796239715384,6,751,493
199,5,200,Hero-v0,0.0,75.0,0.304259634888,0.0036060401172,22,750,476
200,5,200,ChopperCommand-v0,0.0,300.0,61.7647058824,0.35812843656,33,751,479
201,5,200,RoadRunner-v0,0.0,200.0,67.8496868476,0.309904894456,27,750,488
202,5,200,DoubleDunk-v0,-2.0,2.0,-0.114754098361,0.83606557377,4,751,481
203,5,200,Frostbite-v0,0.0,40.0,11.1642411642,0.248787248787,6,751,493
204,5,200,MsPacman-v0,60.0,240.0,69.4117647059,0.121180755543,8,750,491
205,5,200,Alien-v0,0.0,180.0,107.963340122,0.836254222088,6,751,493
206,5,200,Centipede-v0,0.0,1152.0,100.403651116,0.155849396806,96,750,480
207,5,200,Asteroids-v0,0.0,390.0,41.4791666667,0.234963596075,26,751,470
208,5,200,Frostbite-v0,0.0,90.0,24.9787234043,0.508490208096,6,750,484
209,5,200,Centipede-v0,0.0,1234.0,95.5185950413,0.134821937724,13,751,488
210,5,200,Alien-v0,0.0,140.0,111.700819672,0.800341994721,4,751,488
211,5,200,RoadRunner-v0,0.0,1000.0,39.5491803279,0.0885974499089,6,750,492
212,5,200,DoubleDunk-v0,-2.0,2.0,-0.117886178862,0.834688346883,20,751,486
213,5,200,Hero-v0,0.0,75.0,0.154320987654,0.00182898948331,22,750,469
214,5,200,ChopperCommand-v0,0.0,600.0,50.1066098081,0.174998025744,36,750,473
215,5,200,Asteroids-v0,0.0,390.0,46.0253699789,0.259921972504,26,751,471
216,5,200,MsPacman-v0,60.0,240.0,68.5350318471,0.109785967457,8,750,464
217,5,200,Centipede-v0,0.0,1152.0,59.2780172414,0.0916670645024,61,751,472
218,5,200,Frostbite-v0,0.0,40.0,19.7457627119,0.43879472693,6,750,475
219,5,200,RoadRunner-v0,0.0,1000.0,25.8947368421,0.0572631578947,6,750,478
220,5,200,Hero-v0,0.0,75.0,0.15690376569,0.00185960018596,22,750,474
221,5,200,MsPacman-v0,10.0,240.0,69.6835443038,0.55902520213,8,750,464
222,5,200,Alien-v0,0.0,140.0,104.676724138,0.748768472906,3,750,475
223,5,200,ChopperCommand-v0,0.0,600.0,24.8421052632,0.0881611435997,36,750,464
224,5,200,DoubleDunk-v0,-2.0,0.0,-0.0711206896552,0.858237547893,3,751,466
225,5,200,Asteroids-v0,0.0,510.0,55.1931330472,0.238790076888,234,750,461
226,6,500,ChopperCommand-v0,0.0,1000.0,137.310195228,0.281744998795,37,750,465
227,6,500,DoubleDunk-v0,-4.0,0.0,-0.094623655914,0.885065710872,6,750,462
228,6,500,Skiing-v0,-2591.0,-2421.0,-2495.13203463,0.888286523165,6,750,465
229,6,500,UpNDown-v0,20.0,1620.0,144.516129032,0.186364396655,32,750,470
230,6,500,Alien-v0,0.0,150.0,97.1489361702,0.765360651432,254,751,470
231,6,500,MsPacman-v0,60.0,440.0,73.5744680851,0.0807475950047,31,751,459
232,6,500,Jamesbond-v0,0.0,100.0,2.17864923747,0.0290486564996,150,750,466
233,6,500,Frostbite-v0,0.0,80.0,37.7682403433,0.42417739628,6,751,469
234,6,500,Asteroids-v0,0.0,730.0,126.353944563,0.374858232584,68,751,469
235,6,500,DoubleDunk-v0,-2.0,2.0,-0.196162046908,0.799810471452,8,751,488
236,6,500,Skiing-v0,-2586.0,-2401.0,-2496.72540984,0.824922077594,160,751,483
237,6,500,Asteroids-v0,0.0,430.0,115.817805383,0.530249627905,193,751,464
238,6,500,MsPacman-v0,60.0,240.0,76.6163793103,0.178302823897,14,751,470
239,6,500,Alien-v0,0.0,230.0,93.6808510638,0.678966961169,38,750,487
240,6,500,ChopperCommand-v0,0.0,700.0,90.5544147844,0.233443685482,19,751,470
241,6,500,UpNDown-v0,20.0,1040.0,137.29787234,0.271752908274,32,751,490
242,6,500,Frostbite-v0,0.0,160.0,42.6530612245,0.472477324263,18,751,480
243,6,500,Jamesbond-v0,0.0,100.0,1.5625,0.0166666666667,6,751,483
244,6,500,Asteroids-v0,0.0,630.0,123.581780538,0.416138345701,149,751,479
245,6,500,Jamesbond-v0,0.0,100.0,4.07098121086,0.0612386917189,6,751,468
246,6,500,MsPacman-v0,60.0,210.0,73.4615384615,0.152233829271,75,751,472
247,6,500,Frostbite-v0,0.0,120.0,41.6737288136,0.512738020506,22,750,472
248,6,500,Skiing-v0,-2598.0,-2396.0,-2497.59110169,0.846858372697,20,751,474
249,6,500,ChopperCommand-v0,0.0,800.0,100.0,0.231950304735,24,751,487
250,6,500,Alien-v0,0.0,140.0,81.4168377823,0.636894867461,38,751,471
251,6,500,DoubleDunk-v0,-6.0,0.0,-0.233545647558,0.888679195827,4,750,474
252,6,500,UpNDown-v0,20.0,2250.0,149.135021097,0.139463326768,157,751,481
253,6,500,Asteroids-v0,0.0,460.0,120.810810811,0.516347087236,149,751,471
254,6,500,DoubleDunk-v0,-6.0,0.0,-0.0509554140127,0.888888888889,4,750,477
255,6,500,ChopperCommand-v0,0.0,800.0,122.222222222,0.293792219893,99,751,486
256,6,500,MsPacman-v0,50.0,220.0,72.366255144,0.277367204447,86,750,485
257,6,500,Jamesbond-v0,0.0,50.0,1.03092783505,0.0183276059565,121,750,477
258,6,500,Skiing-v0,-2583.0,-2411.0,-2495.81132075,0.841329987804,83,751,467
259,6,500,Alien-v0,0.0,140.0,101.605995717,0.766333085697,4,751,461
260,6,500,Frostbite-v0,0.0,150.0,44.9240780911,0.513023218446,9,750,468
261,6,500,UpNDown-v0,20.0,1570.0,162.414529915,0.217654805209,148,750,465
262,6,500,MsPacman-v0,60.0,870.0,78.2150537634,0.0520732462578,6,751,466
263,6,500,UpNDown-v0,20.0,2170.0,171.802575107,0.167837965746,83,751,470
264,6,500,Frostbite-v0,0.0,160.0,60.2765957447,0.661037234043,135,751,467
265,6,500,Jamesbond-v0,0.0,100.0,0.856531049251,0.0133238163217,6,751,470
266,6,500,Skiing-v0,-2606.0,-2420.0,-2497.9212766,0.906890232052,136,750,470
267,6,500,Asteroids-v0,0.0,460.0,101.595744681,0.458898765233,233,751,453
268,6,500,Alien-v0,0.0,160.0,104.72406181,0.800833946529,6,751,464
269,6,500,ChopperCommand-v0,0.0,800.0,87.0689655172,0.198635057471,111,751,464
270,6,500,DoubleDunk-v0,-2.0,2.0,-0.237068965517,0.781609195402,93,751,462
271,7,500,ChopperCommand-v0,0.0,800.0,140.25974026,0.319143819144,111,751,467
272,7,500,KungFuMaster-v0,0.0,1500.0,4.06852248394,0.00315541808761,282,751,467
273,7,500,Frostbite-v0,0.0,160.0,30.2569593148,0.33575719724,135,751,468
274,7,500,Asteroids-v0,0.0,410.0,117.606837607,0.552802592858,233,750,465
275,7,500,Gravitar-v0,0.0,0.0,0.0,0.0,3,751,460
276,7,500,DoubleDunk-v0,-4.0,2.0,-0.104347826087,0.970477724101,93,751,474
277,7,500,TimePilot-v0,100.0,600.0,197.257383966,0.394936708861,238,750,463
278,7,500,Skiing-v0,-2588.0,-2410.0,-2493.91360691,0.862969629265,36,751,462
279,7,500,Alien-v0,0.0,270.0,89.8268398268,0.611526460635,150,751,471
280,7,500,Alien-v0,0.0,270.0,121.27388535,0.803657720086,150,750,473
281,7,500,Gravitar-v0,0.0,100.0,0.211416490486,0.00187925769321,28,751,464
282,7,500,DoubleDunk-v0,-4.0,2.0,-0.163793103448,0.961685823755,93,751,462
283,7,500,TimePilot-v0,0.0,500.0,194.155844156,0.74227994228,4,750,465
284,7,500,ChopperCommand-v0,0.0,800.0,109.892473118,0.251553166069,150,750,468
285,7,500,Frostbite-v0,0.0,160.0,46.0897435897,0.507167022792,135,750,460
286,7,500,KungFuMaster-v0,0.0,0.0,0.0,0.0,4,750,463
287,7,500,Asteroids-v0,0.0,530.0,122.570194384,0.474407102612,90,751,455
288,7,500,Skiing-v0,-2598.0,-2411.0,-2495.6043956,0.882008739574,159,751,466
289,7,500,Frostbite-v0,0.0,160.0,45.9012875536,0.50907546495,135,750,457
290,7,500,DoubleDunk-v0,-2.0,2.0,-0.100656455142,0.84220763433,93,751,456
291,7,500,ChopperCommand-v0,0.0,800.0,85.3070175439,0.190728557505,111,751,447
292,7,500,KungFuMaster-v0,0.0,0.0,0.0,0.0,4,751,456
293,7,500,Skiing-v0,-2591.0,-2401.0,-2496.45833333,0.843574001177,311,751,455
294,7,500,Alien-v0,0.0,270.0,105.054945055,0.69866594311,150,751,461
295,7,500,TimePilot-v0,0.0,600.0,188.720173536,0.648081197611,12,751,472
296,7,500,Asteroids-v0,0.0,530.0,119.343220339,0.465126553806,90,751,472
297,7,500,Gravitar-v0,0.0,100.0,0.21186440678,0.00188323917137,10,751,467
298,7,500,Alien-v0,0.0,270.0,114.304068522,0.757052820394,6,751,473
299,7,500,Frostbite-v0,0.0,160.0,59.978858351,0.66653453136,135,751,467
300,7,500,ChopperCommand-v0,0.0,800.0,78.800856531,0.179514632405,3,750,463
301,7,500,DoubleDunk-v0,-6.0,0.0,-0.423326133909,0.86713062955,4,750,461
302,7,500,Gravitar-v0,0.0,0.0,0.0,0.0,3,751,454
303,7,500,KungFuMaster-v0,0.0,1300.0,2.86343612335,0.00195790504161,163,751,456
304,7,500,Skiing-v0,-2593.0,-2401.0,-2495.25657895,0.850558546371,311,751,457
305,7,500,TimePilot-v0,0.0,500.0,193.873085339,0.754213469487,216,750,463
306,7,500,Asteroids-v0,0.0,530.0,113.866090713,0.453015407041,103,750,454
307,7,500,KungFuMaster-v0,0.0,0.0,0.0,0.0,4,751,457
308,7,500,DoubleDunk-v0,-4.0,2.0,-0.144420131291,0.962800875274,93,750,457
309,7,500,Frostbite-v0,0.0,160.0,44.1794310722,0.485457695113,276,751,450
310,7,500,TimePilot-v0,0.0,500.0,193.555555556,0.75117037037,216,750,454
311,7,500,Gravitar-v0,0.0,0.0,0.0,0.0,4,750,437
312,7,500,Asteroids-v0,0.0,560.0,135.2402746,0.48464587971,25,750,442
313,7,500,Skiing-v0,-2583.0,-2401.0,-2495.65384615,0.814113659422,311,751,432
314,7,500,Alien-v0,0.0,270.0,99.1666666667,0.665244119291,150,751,431
315,7,500,ChopperCommand-v0,0.0,800.0,69.373549884,0.156676978603,111,751,433
316,8,500,Frostbite-v0,0.0,160.0,52.1478060046,0.578521939954,276,751,437
317,8,500,DoubleDunk-v0,-2.0,2.0,-0.151029748284,0.819730485634,93,750,444
318,8,500,Alien-v0,0.0,270.0,104.144144144,0.690863703209,150,751,438
319,8,500,Jamesbond-v0,0.0,150.0,3.53881278539,0.0372061559276,6,751,446
320,8,500,Skiing-v0,-2599.0,-2401.0,-2494.69730942,0.868321755399,311,751,444
321,8,500,UpNDown-v0,20.0,1730.0,143.423423423,0.175981733931,147,750,452
322,8,500,Asteroids-v0,0.0,630.0,123.60619469,0.414865651275,28,751,438
323,8,500,Bowling-v0,0.0,3.0,0.0958904109589,0.0284119736175,6,750,442
324,8,500,TimePilot-v0,100.0,500.0,191.402714932,0.495726495726,216,750,442
