tpgGen,envGen,trainFrames,teamId,scoreAlien-v0,scoreAsteroids-v0,scoreAtlantis-v0,scoreBankHeist-v0,scoreBattleZone-v0,scoreBowling-v0,scoreBoxing-v0,scoreCentipede-v0,scoreChopperCommand-v0,scoreDoubleDunk-v0,scoreFishingDerby-v0,scoreFreeway-v0,scoreFrostbite-v0,scoreGravitar-v0,scoreHero-v0,visAlien-v0,visAsteroids-v0,visAtlantis-v0,visBankHeist-v0,visBattleZone-v0,visBowling-v0,visBoxing-v0,visCentipede-v0,visChopperCommand-v0,visDoubleDunk-v0,visFishingDerby-v0,visFreeway-v0,visFrostbite-v0,visGravitar-v0,visHero-v0,visTotal
180,36,5000,46994,4.666666666666667,302.6666666666667,1500.0,0.0,1900.0,0.03333333333333333,-21.7,3650.4333333333334,790.0,-1.3333333333333333,-92.26666666666667,21.933333333333334,0.0,0.0,2.5,0.0027380952380952383,0.00830357142857143,0.004285714285714286,0.00305,0.004761904761904762,0.0017261904761904762,0.003660714285714286,0.0036,0.002916666666666667,0.004125,0.0037797619047619047,0.002886904761904762,0.0027083333333333334,0.008333333333333333,0.003720238095238095,0.014821428571428572
180,36,5000,2854,3.0,513.6666666666666,1540.0,9.333333333333334,2233.3333333333335,0.0,-24.9,3747.4333333333334,673.3333333333334,-0.8666666666666667,-98.26666666666667,21.366666666666667,0.3333333333333333,0.0,0.0,0.0009821428571428572,0.011904761904761904,0.005148809523809523,0.00395,0.009702380952380952,0.0006845238095238096,0.0009821428571428572,0.0074,0.0023214285714285715,0.0068,0.0033928571428571428,0.0009821428571428572,0.0018452380952380953,0.013273809523809525,0.0019345238095238096,0.020476190476190478
180,36,5000,33196,21.0,244.33333333333334,1520.0,0.0,2633.3333333333335,0.0,-23.5,4749.133333333333,506.6666666666667,-0.5333333333333333,-99.0,21.966666666666665,80.0,6.666666666666667,0.0,0.003869047619047619,0.023660714285714285,0.006071428571428571,0.005925,0.013482142857142857,0.0027380952380952383,0.004702380952380953,0.012775,0.0049404761904761904,0.0081,0.003005952380952381,0.003869047619047619,0.0009523809523809524,0.007410714285714286,0.0036904761904761906,0.03934523809523809
180,36,5000,40405,2.0,706.3333333333334,1540.0,2.6666666666666665,2066.6666666666665,0.0,-24.966666666666665,399.8333333333333,503.3333333333333,-0.6666666666666666,-97.26666666666667,21.433333333333334,0.0,0.0,0.0,0.0040178571428571425,0.007380952380952381,0.0023214285714285715,0.003525,0.007380952380952381,0.0020238095238095236,0.002589285714285714,0.0062,0.0025,0.00495,0.0028273809523809523,0.0031845238095238094,0.002916666666666667,0.007380952380952381,0.002916666666666667,0.013273809523809525
180,36,5000,40701,1.0,1722.3333333333333,1520.0,0.0,1433.3333333333333,0.06666666666666667,-23.366666666666667,2091.733333333333,506.6666666666667,-0.8,-99.0,21.666666666666668,80.0,10.0,0.0,0.002172619047619048,0.011904761904761904,0.001755952380952381,0.0039,0.006130952380952381,0.0012202380952380952,0.0020833333333333333,0.011475,0.002172619047619048,0.00535,0.002232142857142857,0.002232142857142857,0.0019345238095238096,0.006130952380952381,0.0020833333333333333,0.02279761904761905
240,48,10000,64994,0.0,480.3333333333333,3700.0,0.0,1866.6666666666667,63.8,-11.166666666666666,1211.7666666666667,536.6666666666666,-1.4666666666666666,-98.8,21.566666666666666,0.0,45.0,0.0,0.005535714285714285,0.009583333333333333,0.005029761904761905,0.00625,0.009583333333333333,0.004523809523809524,0.004404761904761904,0.011575,0.004613095238095238,0.01005,0.005535714285714285,0.005119047619047619,0.005238095238095238,0.009583333333333333,0.0052976190476190475,0.02086309523809524
240,48,10000,58282,2.0,260.0,2460.0,0.0,2266.6666666666665,0.0,-22.2,1488.7,896.6666666666666,-0.6666666666666666,-80.96666666666667,23.433333333333334,0.0,0.0,0.0,0.003363095238095238,0.00681547619047619,0.005119047619047619,0.005425,0.00681547619047619,0.0038392857142857144,0.0037797619047619047,0.005725,0.004434523809523809,0.004475,0.0026488095238095238,0.005029761904761905,0.006160714285714286,0.00681547619047619,0.001488095238095238,0.021636904761904763
240,48,10000,60167,216.0,271.6666666666667,1520.0,0.3333333333333333,2000.0,0.0,-25.066666666666666,2460.1,513.3333333333334,0.3333333333333333,-99.0,22.0,104.33333333333333,11.666666666666666,0.0,0.003720238095238095,0.016547619047619047,0.005952380952380952,0.005325,0.010714285714285714,0.0025595238095238097,0.004523809523809524,0.00995,0.004107142857142857,0.009325,0.002916666666666667,0.003720238095238095,0.0033928571428571428,0.009345238095238096,0.003511904761904762,0.028511904761904763
240,48,10000,61328,230.33333333333334,212.66666666666666,46326.666666666664,0.0,2966.6666666666665,0.0,5.2,2725.633333333333,906.6666666666666,-4.933333333333334,-99.0,21.5,0.0,0.0,0.0,0.004136904761904762,0.008005952380952381,0.004166666666666667,0.005,0.0073511904761904764,0.003005952380952381,0.0033928571428571428,0.000925,0.003511904761904762,0.006,0.004166666666666667,0.0041964285714285714,0.0038392857142857144,0.001101190476190476,0.003898809523809524,0.013839285714285714
240,48,10000,61233,233.33333333333334,125.66666666666667,39023.333333333336,1.6666666666666667,4833.333333333333,0.0,-0.6,273.93333333333334,206.66666666666666,-17.4,-90.8,0.0,32.0,30.0,0.0,0.0036904761904761906,0.016517857142857143,0.005982142857142857,0.007,0.0024404761904761904,0.0004166666666666667,0.003720238095238095,0.0179,0.005744047619047619,0.008625,0.004642857142857143,0.0016964285714285714,0.0038095238095238095,0.022202380952380953,0.0024107142857142856,0.049375
300,60,18000,7150,3.0,149.33333333333334,1540.0,0.3333333333333333,2333.3333333333335,0.06666666666666667,-25.133333333333333,6837.966666666666,500.0,-0.6666666666666666,-99.0,21.866666666666667,0.0,8.333333333333334,0.0,0.0016666666666666668,0.006666666666666667,0.005386904761904762,0.004025,0.0040178571428571425,0.0010119047619047618,0.0011904761904761906,0.0056,0.0023511904761904763,0.0042,0.0019345238095238096,0.0016666666666666668,0.0020535714285714285,0.006666666666666667,0.0033035714285714287,0.014107142857142856
300,60,18000,48648,20.666666666666668,754.0,1540.0,0.3333333333333333,1733.3333333333333,0.0,-23.6,2271.3333333333335,503.3333333333333,-0.7333333333333333,-99.0,21.7,0.0,0.0,0.0,0.004970238095238095,0.02035714285714286,0.008154761904761904,0.006325,0.020654761904761905,0.004404761904761904,0.005535714285714285,0.015375,0.005446428571428572,0.009425,0.004613095238095238,0.004970238095238095,0.0047321428571428575,0.010565476190476191,0.0060416666666666665,0.04410714285714286
300,60,18000,77412,34.0,293.3333333333333,1580.0,0.0,1966.6666666666667,0.0,-25.0,6202.433333333333,830.0,-1.1333333333333333,-99.0,21.4,84.33333333333333,10.0,0.0,0.005654761904761905,0.02142857142857143,0.007886904761904762,0.007075,0.012589285714285714,0.004434523809523809,0.005803571428571429,0.012225,0.006160714285714286,0.0098,0.004910714285714286,0.007232142857142857,0.005327380952380952,0.013452380952380952,0.0026785714285714286,0.03508928571428571
300,60,18000,82051,0.0,289.3333333333333,3520.0,0.3333333333333333,2533.3333333333335,0.03333333333333333,-24.0,1791.0333333333333,856.6666666666666,-0.6,-83.26666666666667,21.2,0.6666666666666666,0.0,0.0,0.0035416666666666665,0.020922619047619048,0.008690476190476191,0.0079,0.017410714285714286,0.0017857142857142857,0.006696428571428571,0.001175,0.006398809523809524,0.001225,0.002976190476190476,0.006279761904761905,0.002916666666666667,0.013392857142857142,0.0013988095238095237,0.03407738095238095
300,60,18000,81569,98.66666666666667,496.0,1806.6666666666667,0.0,2133.3333333333335,0.0,-3.5,3905.4,576.6666666666666,-0.2,-99.0,21.666666666666668,0.0,0.0,0.0,0.00505952380952381,0.022767857142857142,0.0064285714285714285,0.00405,0.012767857142857143,0.003898809523809524,0.004970238095238095,0.008875,0.005744047619047619,0.012325,0.004464285714285714,0.004880952380952381,0.004791666666666666,0.019702380952380954,0.004910714285714286,0.04321428571428571
