tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
242,68.99149961325857,Atlantis-v0/Boxing-v0,0.0,0.866120218579235,0.39741648649377664,330,66736,757,432
243,69.24416752378146,Atlantis-v0/BankHeist-v0,0.0,0.6190476190476191,0.13100469094058836,309,67921,758,423
244,69.47533249470922,Asteroids-v0/BankHeist-v0,0.0,0.7401229148375769,0.16999423883028414,309,67921,756,435
245,69.76434611976147,Asteroids-v0/Boxing-v0,0.0,0.9369527145359019,0.43862267143252354,299,68291,742,429
246,70.06034531321791,Atlantis-v0/Boxing-v0,0.0,0.8781163434903048,0.4263834472079131,334,68383,740,414
247,70.34907391124301,Atlantis-v0/BattleZone-v0,0.0,0.7428571428571429,0.25896284163854155,344,69096,754,424
248,70.64371392740144,BattleZone-v0/Centipede-v0,0.0,0.8302980132450332,0.3115259895861702,343,69207,754,423
249,70.87828685389624,Asteroids-v0/Centipede-v0,0.0,0.717524197656648,0.29311029377664843,360,69375,756,432
250,71.17477832025952,Asteroids-v0/Boxing-v0,0.0,0.8389830508474576,0.3755969691785707,352,65383,756,424
251,71.62149332761764,Atlantis-v0/Boxing-v0,0.0,0.8984881209503239,0.39305172862443793,335,70468,761,425
252,71.91723017878003,Atlantis-v0/BankHeist-v0,0.0,0.730259671436142,0.1939006826896102,330,70236,771,427
253,72.15607932276195,Alien-v0/BankHeist-v0,0.0,0.6928104575163399,0.21537795446047314,341,71114,768,434
254,72.42982034623623,Alien-v0/Centipede-v0,0.0,0.7777777777777778,0.42104826391823874,361,70216,761,433
255,72.6850592545006,Asteroids-v0/Centipede-v0,0.0,0.7078220858895705,0.3412217388960045,361,70216,766,417
256,73.24743614190155,Asteroids-v0/Bowling-v0,0.0,0.8624999999999999,0.09673801120517886,381,71712,775,429
257,73.715722842945,BankHeist-v0/Bowling-v0,0.0,0.796875,0.08489219114219117,375,70648,774,424
258,73.94899281130897,Alien-v0/BankHeist-v0,0.0,0.6538461538461539,0.19806785195936166,331,72110,777,435
259,74.34840318759282,Alien-v0/Bowling-v0,0.0,0.9051987767584099,0.2864625497178485,298,72619,766,430
260,74.68919406533242,Asteroids-v0/Bowling-v0,0.0,0.8440366972477065,0.2677730113196264,381,71712,749,422
261,74.93941549638907,Asteroids-v0/Centipede-v0,0.0,0.8171384850803366,0.32149610067678214,336,72635,758,418
262,75.28403902279005,Boxing-v0/Centipede-v0,0.0,0.9131652661064427,0.4719043886378655,336,72635,765,430
263,75.55212114459938,Asteroids-v0/Boxing-v0,0.0,0.9215686274509804,0.44233858666284265,352,65383,754,421
264,75.81040150523185,Asteroids-v0/BattleZone-v0,0.0,0.7888989990900819,0.31699770644049546,304,50167,768,424
265,76.08052455531227,BankHeist-v0/BattleZone-v0,0.0,0.6060606060606061,0.15162423640576594,402,74521,772,421
266,76.49529155737824,BankHeist-v0/Bowling-v0,0.0,0.896875,0.14269713401675221,314,74177,774,425
267,76.85166222108735,Atlantis-v0/Bowling-v0,0.0,0.69375,0.292603261256135,316,74670,772,419
268,77.07344771484534,Asteroids-v0/Atlantis-v0,0.0,0.8677859391395593,0.32239748439083604,385,74389,777,426
269,77.30818090180556,Asteroids-v0/BattleZone-v0,0.0,0.6683029453015428,0.25674438167104524,370,75436,788,422
270,77.53289370708995,Alien-v0/BattleZone-v0,0.0,0.5936254980079682,0.25750221861369693,412,75474,801,435
271,77.90549962143103,Alien-v0/Bowling-v0,0.0,0.7310126582278481,0.2197324190796831,412,75474,801,433
272,78.24181575126119,BattleZone-v0/Bowling-v0,0.0,0.8070175438596491,0.32314123082325347,364,75638,788,433
273,78.47272361702389,Alien-v0/BattleZone-v0,0.0,0.5976095617529881,0.2682824691050451,412,75474,781,423
274,78.73360644857088,Alien-v0/Centipede-v0,0.0,0.700719213268751,0.2859961982203727,412,75474,784,428
275,79.0712464408742,Bowling-v0/Centipede-v0,0.0,0.8309114927344782,0.4215789774217656,405,76737,790,429
276,79.39691197123793,Atlantis-v0/Bowling-v0,0.0,0.8400000000000001,0.3385709014443916,390,76799,793,422
277,79.61025267137421,Alien-v0/Atlantis-v0,0.0,0.7036802030456852,0.36748923424832214,425,76730,806,425
278,79.90776559591293,Alien-v0/Boxing-v0,0.0,0.8857142857142857,0.46680882352941194,425,76730,813,432
279,80.2389561814732,Boxing-v0/Centipede-v0,0.0,0.9342857142857143,0.45155600600708745,339,77833,803,425
280,80.61659922540188,Bowling-v0/Centipede-v0,0.0,0.8398663915905296,0.37825881428315516,425,76730,809,423
281,80.9632155125671,BattleZone-v0/Bowling-v0,0.0,0.6432748538011696,0.22926550175523677,328,78010,803,434
282,81.24174858364793,Atlantis-v0/BattleZone-v0,0.0,0.6346153846153847,0.2395510252816575,343,78722,792,414
283,81.50276690151956,Atlantis-v0/BankHeist-v0,0.0,0.78470080197409,0.1674102286713932,330,79398,805,423
284,81.86023394770092,BankHeist-v0/Bowling-v0,0.0,0.7142857142857143,0.1480355735674886,370,79329,811,430
285,82.22588816940784,Bowling-v0/Centipede-v0,0.0,0.8223008154042637,0.3439911571246776,343,78686,810,430
286,82.47111404498418,Asteroids-v0/Centipede-v0,0.0,0.7644955300127714,0.3478231130469768,350,80316,813,429
287,82.7732153263357,Asteroids-v0/Boxing-v0,0.0,0.9186046511627907,0.44564460029837083,401,80632,803,430
288,83.15969306402737,Bowling-v0/Boxing-v0,0.0,0.9220055710306406,0.593919092586517,329,80754,800,424
289,83.49291654249032,Bowling-v0/Centipede-v0,0.0,0.9254401255011331,0.42128904433312475,346,81210,801,427
290,83.77301916559537,Atlantis-v0/Centipede-v0,0.0,0.8583235915420743,0.33409429940921476,428,79907,800,424
291,84.06025309171942,Atlantis-v0/BattleZone-v0,0.0,0.8285714285714285,0.2923135499196824,417,81695,801,420
292,84.28400338378218,Alien-v0/BattleZone-v0,0.0,0.6928104575163399,0.32271181977064406,428,81862,801,426
293,84.49489336020417,Alien-v0/Atlantis-v0,0.0,0.6834577114427861,0.26257307730214147,411,82284,802,421
294,84.73475187857946,Asteroids-v0/Atlantis-v0,0.0,1,0.3049168509950842,425,82571,802,417
295,84.97693555096785,Asteroids-v0/BattleZone-v0,0.0,0.7641843971631206,0.27466227133301935,428,81862,804,418
296,85.2422107374668,BankHeist-v0/BattleZone-v0,0.0,0.5714285714285714,0.1370951301699225,378,82945,803,415
297,85.55776923086908,BankHeist-v0/Boxing-v0,0.0,0.8286516853932584,0.17885587292992194,336,83201,799,425
298,86.0040014354388,Bowling-v0/Boxing-v0,0.0,0.9495798319327731,0.5303296107305175,345,83396,799,410
299,86.36897405948903,Bowling-v0/Centipede-v0,0.0,0.9719381305876675,0.4321525457505283,303,83810,810,420
300,86.61218612015247,Alien-v0/Centipede-v0,0.0,0.7171052631578947,0.42248985467601063,324,82443,819,424
301,86.94243498682975,Alien-v0/BankHeist-v0,0.0,0.6513157894736842,0.2126753351539226,329,83510,821,426
302,87.21954464952151,Atlantis-v0/BankHeist-v0,0.0,0.7667844522968198,0.23340161061521492,329,83510,818,424
303,87.51859996941354,Atlantis-v0/Centipede-v0,0.0,0.8004350190320826,0.40182593205517814,430,84326,823,424
304,87.9099803615941,Bowling-v0/Centipede-v0,0.0,0.8685779717409152,0.3842741400546427,414,85066,822,427
305,88.2641331069337,BattleZone-v0/Bowling-v0,0.0,0.8048780487804879,0.22716664367785258,350,83033,821,424
306,88.52536177304056,BankHeist-v0/BattleZone-v0,0.0,0.6,0.14248869027915728,415,85826,811,421
307,88.80170201109516,Atlantis-v0/BankHeist-v0,0.0,0.7895642201834862,0.2140200151165684,413,85770,809,418
308,89.10492977314526,Atlantis-v0/Centipede-v0,0.0,0.8554727526781555,0.4090064080664651,428,86140,810,418
309,89.44465110129781,Boxing-v0/Centipede-v0,0.0,0.8679775280898876,0.46879837687212955,328,86578,819,421
310,89.71057935436566,Alien-v0/Boxing-v0,0.0,0.8087431693989071,0.3006121072311031,346,66789,819,430
311,89.95915552232,Alien-v0/BattleZone-v0,0.0,0.6,0.21870438844020632,346,66789,806,426
312,90.20569918360975,Asteroids-v0/BattleZone-v0,0.0,0.6499999999999999,0.2331115902800081,336,87272,811,419
313,90.3898682404889,Alien-v0/Asteroids-v0,0.0,0.8269387755102041,0.3338254347084897,357,87252,821,426
314,90.67766637974316,Alien-v0/Boxing-v0,0.0,0.8413597733711048,0.30691906059348506,438,87732,816,422
315,91.00858894805114,Boxing-v0/Centipede-v0,0.0,0.895184135977337,0.46909462239791955,361,88049,826,421
316,91.32257423102855,Atlantis-v0/Centipede-v0,0.0,0.8495981630309989,0.3681113731903879,440,88523,830,428
317,91.68911345322927,Atlantis-v0/Bowling-v0,0.0,0.8917197452229298,0.45443608289788745,456,88569,832,421
318,91.96855197429657,Alien-v0/Bowling-v0,0.0,0.8999999999999999,0.46787371858982374,357,87796,833,432
319,92.22280927273962,Alien-v0/Atlantis-v0,0.0,0.7941847206385405,0.43544299828072597,413,89235,815,423
320,92.53790907329983,Atlantis-v0/Bowling-v0,0.0,0.9505165851005981,0.545761764720067,450,88861,811,416
321,92.91545817606979,Bowling-v0/Boxing-v0,0.0,0.8645533141210374,0.6108297576420229,414,89395,820,425
322,93.24697185463376,BattleZone-v0/Boxing-v0,0.0,0.8050847457627118,0.27073122097123237,427,90049,826,421
323,93.4807496388091,Alien-v0/BattleZone-v0,0.0,0.7073170731707317,0.2673512542726377,356,90276,818,430
324,93.74981467439069,Alien-v0/Boxing-v0,0.0,0.8728813559322034,0.34798841227502864,414,89395,815,424
325,94.02517227252325,Asteroids-v0/Boxing-v0,0.0,0.9293785310734464,0.37299977664644224,412,90538,818,432
