tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
70,29.8564442043172,Asteroids-v0/Atlantis-v0/BattleZone-v0/Bowling-v0,0.0,0.5980392156862745,0.20820713335687333,142,18436,645,439
71,30.565564705994394,Atlantis-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7614678899082569,0.3255940665281205,142,18436,638,426
72,31.24731816066636,BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7614678899082569,0.13327849703543307,173,17703,647,436
73,31.724435751239458,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.7435158501440922,0.16683737339521384,117,18548,635,437
74,32.33880932562881,Alien-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.6699029126213593,0.15573119592869486,165,15846,636,434
75,32.92030215614372,Alien-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0,0.0,0.6699029126213593,0.161143429562881,165,15846,642,432
76,33.52008823023902,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.6750550132596062,0.2902964592217629,65,19430,640,441
77,34.233006507754325,Atlantis-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.6430678466076697,0.28866346647209934,72,20140,637,425
78,34.67560346590148,Asteroids-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.650131926121372,0.27644706826627885,68,20181,649,436
79,35.127172906465,Asteroids-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.5,0.12779843589029957,236,19863,644,438
80,35.66627160648505,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.5384615384615384,0.15396944506533566,236,19863,645,429
81,36.0964757194784,Alien-v0/Asteroids-v0/BankHeist-v0/Boxing-v0,0.0,0.4285714285714286,0.16805315749885552,236,19863,652,435
82,36.83661254485448,Alien-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.4128440366972477,0.17238220949181063,343,20801,641,436
83,37.47832894153065,Alien-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.4532019704433498,0.26145769519081424,248,21786,630,431
84,38.097824865910745,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.4532019704433498,0.27574884169679387,343,20801,636,434
85,38.72842745231257,Atlantis-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6880733944954128,0.32638582659871573,343,20801,636,426
86,39.15786162846618,Asteroids-v0/Atlantis-v0/Boxing-v0/Centipede-v0,0.0,0.6524663677130045,0.32725265334824855,237,22434,652,429
87,39.85005090249909,Asteroids-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.7000572409845449,0.2932081566411456,231,20458,669,445
88,40.522936927543746,Asteroids-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6407144384010641,0.2844935161940557,231,20458,655,431
89,41.074152084589,Alien-v0/Asteroids-v0/BattleZone-v0/Centipede-v0,0.0,0.5640410470806214,0.28656536611220024,231,20458,666,434
90,41.66369257662031,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.6351133070454654,0.3078825053784647,68,22769,674,447
91,42.17605820410781,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.7831715210355987,0.3458206289638593,303,21538,663,435
92,42.692504096892144,Alien-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.7766990291262136,0.4635654086055393,66,24196,664,431
93,43.46280912074778,Atlantis-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7744807121661721,0.3449356578576862,67,23086,675,434
94,44.20605638550388,BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7413868900252203,0.32222249088315486,243,23095,666,435
95,44.88274452077018,BankHeist-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.5499999999999999,0.14702720579164377,243,23095,672,429
96,45.542668763862714,Atlantis-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.5499999999999999,0.17691773166049274,243,23095,689,431
97,46.0297401562002,Atlantis-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.6380989842430412,0.2066167102047603,70,24794,688,443
98,46.5144547098875,Asteroids-v0/Atlantis-v0/BankHeist-v0/Boxing-v0,0.0,0.6910569105691057,0.2133935792132752,70,24794,684,433
99,46.95900283018748,Alien-v0/Asteroids-v0/Atlantis-v0/Boxing-v0,0.0,0.6413043478260869,0.32243151332525694,184,26048,680,443
100,47.389069965084396,Alien-v0/Asteroids-v0/Boxing-v0/Centipede-v0,0.0,0.664726593375009,0.314373592255987,240,26100,679,427
101,47.95260812428263,Alien-v0/Asteroids-v0/Atlantis-v0/Centipede-v0,0.0,0.5844625112917795,0.2888554909899346,184,26048,683,439
102,48.393648708727625,Alien-v0/Atlantis-v0/Boxing-v0/Centipede-v0,0.0,0.7053571428571428,0.3727725553945767,244,22710,670,429
103,48.94616119815244,Atlantis-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7612935252818949,0.3459627523494698,244,22710,675,428
104,49.4269234106938,Alien-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.7643442622950819,0.46420806091896183,256,26476,677,443
105,49.9355602215396,Alien-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7566765578635015,0.3754650861535694,67,27402,669,433
106,50.42358102705744,Alien-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.6991150442477875,0.356567838097975,261,27207,669,438
107,51.157865306006535,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.6814159292035399,0.30495845769147817,142,18436,663,427
108,51.763328508138656,Asteroids-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.5046728971962616,0.20400974077868952,142,18436,669,436
109,52.465824648605455,Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0,0.0,0.5144092219020172,0.15073117551431528,282,28528,661,430
110,53.080954955683815,Asteroids-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.46902654867256643,0.17581749734437024,309,27282,661,436
111,53.52042363723119,Asteroids-v0/Atlantis-v0/BankHeist-v0/Centipede-v0,0.0,0.5176895306859205,0.20022866470974432,309,27282,663,425
112,54.01273117813799,Atlantis-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.6624379481522339,0.23718256791942358,309,27282,680,434
113,54.48420445813073,Asteroids-v0/Atlantis-v0/Boxing-v0/Centipede-v0,0.0,0.6503033645890789,0.31592990633551493,245,28801,675,436
114,55.233331200480464,Asteroids-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.7109081139172487,0.31790190187495454,245,28973,668,440
115,55.91280590368642,Asteroids-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.5990049751243781,0.23690583865927842,240,30010,664,434
116,56.65007826434241,Asteroids-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.5954274353876738,0.21382383493879167,240,30010,647,431
117,57.328692956964176,Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.6190476190476191,0.23581783238934037,301,30672,650,431
118,57.79584749592675,Asteroids-v0/Atlantis-v0/BankHeist-v0/Bowling-v0,0.0,0.6942465753424658,0.2629881744761744,301,30571,647,429
119,58.25606294711431,Asteroids-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.6219178082191781,0.28075445119187836,240,30010,651,419
120,58.74897281368573,Asteroids-v0/Atlantis-v0/Boxing-v0/Centipede-v0,0.0,0.6219178082191781,0.31259608647165116,240,30010,669,428
121,59.52182870474127,Asteroids-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6454445664105379,0.2647851436661075,146,30115,675,443
122,60.29279287146198,BattleZone-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.6666666666666666,0.2943345958362411,243,23095,671,430
123,60.97779476225376,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7962962962962963,0.3363918394027758,318,31674,675,436
124,61.66257491350174,Asteroids-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.6944444444444444,0.30949424641474743,143,31845,662,429
125,62.153405431509015,Alien-v0/Asteroids-v0/Bowling-v0/Centipede-v0,0.0,0.7669616519174042,0.3530764589429604,245,31598,661,431
126,62.844418909152346,Alien-v0/Asteroids-v0/BattleZone-v0/Centipede-v0,0.0,0.653008803728638,0.3129444266515284,146,30115,665,423
127,63.5162402295404,Alien-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.6206896551724138,0.21354904053977108,260,31230,668,429
128,64.24908860908614,Alien-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.7241379310344828,0.24088940048070753,296,33297,677,423
129,64.95875869645013,BankHeist-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.5984272300469484,0.20582319203642518,293,32954,681,432
130,65.43347288085354,Alien-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.6666666666666667,0.25331693075289285,257,33642,679,433
131,65.95630802929401,Alien-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.6216216216216216,0.271564248444939,290,30478,675,433
132,66.42003123356237,Alien-v0/Asteroids-v0/Boxing-v0/Centipede-v0,0.0,0.5921892041295027,0.3004785215625694,202,34189,680,424
133,66.95258599089252,Alien-v0/Asteroids-v0/Bowling-v0/Boxing-v0,0.0,0.7837837837837838,0.3502630656185424,246,34722,687,436
134,67.83553865333398,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7297297297297297,0.2779606556939516,143,31845,683,440
135,68.53582040515211,Alien-v0/Asteroids-v0/BattleZone-v0/Bowling-v0,0.0,0.7104446742502585,0.31411041769124093,249,29137,671,428
136,69.22832918968466,Alien-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.628099173553719,0.21262877622561088,143,31845,664,425
137,69.90283593508933,Alien-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.6023538924576615,0.21889798543641523,249,35766,662,430
138,70.40801171183585,Alien-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.652892561983471,0.23734347042821047,309,35864,677,416
139,70.92914112402333,Asteroids-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.7039274924471299,0.22602181236816593,143,31845,692,447
140,71.76320629530483,Asteroids-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.6361381868368844,0.2843502560293431,242,33409,678,428
141,72.51749471267064,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7386363636363638,0.31418302571620665,143,31845,684,434
142,73.27399880283409,Asteroids-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.6878453038674033,0.3089162194476199,240,30010,684,434
143,73.93010079873933,Alien-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.6140958983246678,0.31017806683799326,285,33051,673,432
144,74.4018163012796,Alien-v0/Asteroids-v0/Atlantis-v0/Boxing-v0,0.0,0.6932409012131716,0.35076469755539497,319,35791,664,423
145,74.90986629227797,Alien-v0/Asteroids-v0/Atlantis-v0/Bowling-v0,0.0,0.6932409012131716,0.3327763828291192,270,36705,682,420
146,75.39976818594667,Alien-v0/Asteroids-v0/BankHeist-v0/Bowling-v0,0.0,0.6822966507177033,0.2214122863624335,143,31845,696,434
147,75.96610283606583,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.790273556231003,0.23877707837633583,143,31845,702,435
148,76.50619437946213,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.7374631268436578,0.2566158168282058,239,34571,717,441
149,77.04794202771451,Alien-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.7183542744518354,0.2493448275683567,239,34571,714,430
150,77.61439314491219,Alien-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7009235034994745,0.34844624758284537,236,38578,705,439
151,78.3579283232159,Alien-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.6721311475409836,0.2174677806677771,422,39554,703,427
152,78.93247296565109,BankHeist-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.6885242236580295,0.20807108394223717,297,39860,696,439
153,79.47661235716608,Alien-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.6880733944954128,0.2422653986942875,244,38613,690,426
154,80.3366089806954,Alien-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.6428571428571429,0.2234500212282873,189,40068,679,427
155,81.00739689562056,Alien-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.64,0.3125731324775906,189,40068,687,425
156,81.69219019850095,Alien-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.56,0.19090264938930943,297,39860,704,435
157,82.46492155174414,BankHeist-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.56,0.19723107279046276,244,38613,702,439
158,83.00885324160258,Asteroids-v0/BankHeist-v0/Bowling-v0/Centipede-v0,0.0,0.5714285714285715,0.20093550635250712,244,38613,684,425
159,83.60029356704818,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.6666666666666666,0.2367832148410529,252,37318,693,424
160,84.46280000838968,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.7168141592920354,0.3123863729894348,244,38613,697,429
161,85.19367104411126,Asteroids-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6473684210526316,0.2918827702217862,382,42200,694,436
162,85.98079081727398,Atlantis-v0/BattleZone-v0/Boxing-v0/Centipede-v0,0.0,0.6795896817016142,0.32908876196343634,296,40603,686,430
163,86.6971828283204,Atlantis-v0/BattleZone-v0/Bowling-v0/Centipede-v0,0.0,0.6881667133590501,0.3389998033153173,346,39962,678,425
164,87.20450949072838,Asteroids-v0/Atlantis-v0/Bowling-v0/Centipede-v0,0.0,0.6631944444444444,0.32168503548574845,240,30010,687,423
165,87.76245070139566,Asteroids-v0/Atlantis-v0/Bowling-v0/Boxing-v0,0.0,0.7168141592920354,0.33979395132441126,244,42641,695,431
166,88.32798793567551,Alien-v0/Asteroids-v0/Bowling-v0/Boxing-v0,0.0,0.7659574468085106,0.39733995514517256,356,41231,691,427
167,88.84472622904512,Alien-v0/Asteroids-v0/Boxing-v0/Centipede-v0,0.0,0.7339366515837105,0.3493913950656015,255,42640,698,430
168,89.39934130178557,Alien-v0/BankHeist-v0/Boxing-v0/Centipede-v0,0.0,0.761904761904762,0.21808911460567657,382,42200,702,431
169,90.29211801389853,Alien-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.6909090909090909,0.23327062139787932,384,44165,706,431
170,91.02279338128037,Asteroids-v0/BankHeist-v0/BattleZone-v0/Centipede-v0,0.0,0.6909090909090909,0.2398038196349472,382,42200,704,437
171,91.76324035214053,Alien-v0/Asteroids-v0/BankHeist-v0/BattleZone-v0,0.0,0.7439516129032259,0.2763692290511944,244,38613,697,431
172,92.52234276599354,Alien-v0/Asteroids-v0/BattleZone-v0/Bowling-v0,0.0,0.7035271687321258,0.3447487465922983,244,38613,707,431
173,93.10782112558682,Alien-v0/Asteroids-v0/Bowling-v0/Boxing-v0,0.0,0.75,0.3929467353616413,144,44737,704,438
174,93.67388816350037,Alien-v0/Bowling-v0/Boxing-v0/Centipede-v0,0.0,0.7515406648728409,0.40205938231941113,370,44379,708,425
