tpgGen,hoursElapsed,envs,fitMin,fitMax,fitAvg,champSize,champUid,totalTeams,totalRootTeams
167,45.30453341947661,Alien-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.6468477703741671,0.3198390079336318,252,43338,710,427
168,45.651054801742234,Alien-v0/Asteroids-v0/Atlantis-v0/BattleZone-v0,0.0,0.5413135593220338,0.258351687026638,238,40933,708,424
169,46.0112167470985,Asteroids-v0/Atlantis-v0/BattleZone-v0/Boxing-v0,0.0,0.6666666666666666,0.29420837414757206,270,43866,710,428
170,46.362027533253034,Asteroids-v0/BankHeist-v0/BattleZone-v0/Boxing-v0,0.0,0.5555555555555556,0.16081886353590039,275,44283,699,434
171,46.7492831707663,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.42715231788079466,0.17671944233577963,286,43846,690,418
172,47.11728563845158,BankHeist-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.3913043478260869,0.17358459962869316,275,44283,706,426
173,47.50629071990649,Alien-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.3957703927492447,0.16871404386658423,245,44834,704,437
174,47.87990800844298,Alien-v0/Asteroids-v0/BattleZone-v0/Bowling-v0,0.0,0.5,0.2567962095081029,218,43054,693,424
175,48.23377058095402,Alien-v0/Asteroids-v0/Atlantis-v0/BattleZone-v0,0.0,0.5344827586206897,0.27219413100035983,176,44006,702,430
176,48.603931404882005,Alien-v0/Asteroids-v0/Atlantis-v0/Centipede-v0,0.0,0.5248590466427474,0.2755077338420323,243,45668,703,424
177,48.956643547813094,Asteroids-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.6304888152444076,0.2584325606232065,216,45647,710,430
178,49.31203029745155,Alien-v0/Atlantis-v0/BattleZone-v0/Centipede-v0,0.0,0.5590062111801243,0.3097107765493105,216,45647,715,431
179,49.65618669357565,Alien-v0/Asteroids-v0/BattleZone-v0/Centipede-v0,0.0,0.5207485760781123,0.2522394023131584,111,41149,724,430
180,50.03649380670653,Alien-v0/Asteroids-v0/BankHeist-v0/BattleZone-v0,0.0,0.4444444444444444,0.13376539443733332,150,46750,707,442
181,50.40943456517326,Alien-v0/Asteroids-v0/Atlantis-v0/BankHeist-v0,0.0,0.44512195121951226,0.145029052946286,150,46750,702,423
182,50.77131618373924,Asteroids-v0/Atlantis-v0/BankHeist-v0/BattleZone-v0,0.0,0.4712401055408971,0.15680368579409545,216,45647,715,429
183,51.163251680599316,Atlantis-v0/BankHeist-v0/BattleZone-v0/Bowling-v0,0.0,0.4387755102040816,0.1717241214634697,266,47364,703,434
184,51.557436827553644,Atlantis-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.6147757255936676,0.27411189788179524,245,44834,690,424
185,51.935126307937836,Asteroids-v0/BattleZone-v0/Bowling-v0/Boxing-v0,0.0,0.6237524950099801,0.25717252462704765,339,47920,700,418
186,52.319037082857555,Asteroids-v0/BankHeist-v0/Bowling-v0/Boxing-v0,0.0,0.4444444444444445,0.15329285704469234,238,46737,707,433
