tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
92,59.60303611000379,Boxing-v0,-100.0,22.0,-38.078208048595286,42,21066
92,59.657430293626255,Centipede-v0,156.66666666666666,28474.0,5125.839028094153,11,13667
93,59.70475904769368,Alien-v0,0.0,696.6666666666666,126.20583717357918,6,8815
93,59.74628462182151,Asteroids-v0,90.0,5376.666666666667,1040.8909370199706,17,15428
93,59.80009278012646,Atlantis-v0,1500.0,68033.33333333333,16884.86943164362,44,14582
93,59.91626045657529,BankHeist-v0,0.0,146.66666666666666,36.912442396313374,6,4737
93,60.00520917150709,BattleZone-v0,0.0,36666.666666666664,5617.5115207373265,52,22185
93,60.139259457588196,Bowling-v0,0.0,111.33333333333333,33.65053763440861,33,16507
93,60.231121292379164,Boxing-v0,-100.0,22.0,-36.67281105990783,42,21066
93,60.291726277271906,Centipede-v0,161.66666666666666,28474.0,4977.584485407069,11,13667
94,60.33532132181856,Alien-v0,0.0,696.6666666666666,130.42715484363086,6,8815
94,60.37440140499009,Asteroids-v0,90.0,5376.666666666667,1005.8276125095338,17,15428
94,60.432855506075754,Atlantis-v0,1500.0,68033.33333333333,17591.609458428677,44,14582
94,60.54013479941421,BankHeist-v0,0.0,146.66666666666666,38.06254767353168,6,4737
94,60.63981559044785,BattleZone-v0,0.0,36666.666666666664,5767.3531655225015,52,22185
94,60.7929034143024,Bowling-v0,0.0,111.33333333333333,34.731502669717784,33,16507
94,60.884295350843004,Boxing-v0,-100.0,22.0,-37.429443173150254,42,21066
94,60.93028137207031,Centipede-v0,165.0,28474.0,4944.724637681156,11,13667
95,60.98023238413864,Alien-v0,0.0,696.6666666666666,130.31710914454277,6,8815
95,61.02244825210836,Asteroids-v0,90.0,5376.666666666667,923.0162241887904,17,15428
95,61.080563005341425,Atlantis-v0,1500.0,68033.33333333333,16918.731563421832,44,14582
95,61.198549610773725,BankHeist-v0,0.0,146.66666666666666,38.26696165191741,6,4737
95,61.29754050506486,BattleZone-v0,0.0,36666.666666666664,5585.5457227138595,52,22185
95,61.430109581682416,Bowling-v0,0.0,111.33333333333333,33.863569321533944,33,16507
