tpgGen,hoursElapsed,envName,tpgMin,tpgMax,tpgAvg,eliteSize,eliteUid
0,0.27758320192495983,Alien-v0,0.0,926.6666666666666,133.54844850561594,25,60112
0,0.5038522450791465,Asteroids-v0,80.0,7653.333333333333,689.3927279649748,5,81280
0,0.7271652994553248,Atlantis-v0,1500.0,71000.0,7345.764325147534,35,92864
0,1.5305564652548895,BankHeist-v0,0.0,193.33333333333334,15.880449267085481,55,70068
0,2.2500420736604267,BattleZone-v0,0.0,46666.666666666664,4595.088520845231,23,186830
0,3.676179912752575,Bowling-v0,0.0,131.33333333333334,13.706643822577568,90,135229
0,4.27703042546908,Boxing-v0,-100.0,52.0,-32.87264420331238,14,150293
0,4.594832512140274,Centipede-v0,156.0,18794.666666666668,3382.3198172472876,10,67043
1,4.650892963674333,Alien-v0,0.0,926.6666666666666,177.30303030303048,25,60112
1,4.677944965958595,Asteroids-v0,90.0,7653.333333333333,1137.3484848484838,5,81280
1,4.699925988978809,Atlantis-v0,1500.0,71000.0,6944.772727272728,35,92864
1,4.774874621563487,BankHeist-v0,0.0,193.33333333333334,14.999999999999995,55,70068
1,4.833206817971336,BattleZone-v0,0.0,46666.666666666664,4640.151515151519,23,186830
1,4.948303271002239,Bowling-v0,0.0,131.33333333333334,12.366666666666669,90,135229
1,5.003279508484734,Boxing-v0,-100.0,52.0,-35.18674242424244,14,150293
1,5.033257150981162,Centipede-v0,156.0,18794.666666666668,3171.506439393938,10,67043
2,5.059361054831081,Alien-v0,0.0,926.6666666666666,268.4586180713742,25,60112
2,5.063860452373823,Asteroids-v0,90.0,7653.333333333333,907.8359908883826,5,81280
2,5.072506105038855,Atlantis-v0,1500.0,71000.0,6594.988610478359,35,92864
2,5.095380953417884,BankHeist-v0,0.0,193.33333333333334,11.989369779802585,55,70068
2,5.113795682522985,BattleZone-v0,0.0,46666.666666666664,3932.4221716021257,23,186830
2,5.146575040221214,Bowling-v0,0.0,131.33333333333334,13.96886864085042,90,135229
2,5.159986854857869,Boxing-v0,-100.0,52.0,-34.45634016704632,14,150293
2,5.17085940029886,Centipede-v0,156.0,18794.666666666668,2915.684130599847,10,67043
3,5.236061844891972,Alien-v0,0.0,926.6666666666666,284.2698412698412,25,60112
3,5.28235186583466,Asteroids-v0,90.0,7653.333333333333,496.64285714285734,5,81280
3,5.334392695228259,Atlantis-v0,1500.0,71000.0,4786.349206349206,35,92864
3,5.4701009601354595,BankHeist-v0,0.0,193.33333333333334,9.634920634920636,55,70068
3,5.575969697038333,BattleZone-v0,0.0,46666.666666666664,3377.7777777777765,23,186830
3,5.78011871404118,Bowling-v0,0.0,131.33333333333334,12.706349206349202,90,135229
3,5.879303431047334,Boxing-v0,-100.0,52.0,-32.8420634920635,14,150293
3,5.93130099899239,Centipede-v0,156.0,18794.666666666668,2258.730952380952,10,67043
4,5.999063396784995,Alien-v0,0.0,926.6666666666666,270.9069767441859,25,60112
4,6.04353361679448,Asteroids-v0,90.0,7653.333333333333,511.76744186046506,5,81280
4,6.0874417549371715,Atlantis-v0,1500.0,71000.0,5182.170542635659,35,92864
4,6.226553728315565,BankHeist-v0,0.0,193.33333333333334,9.883720930232558,55,70068
4,6.339666851096683,BattleZone-v0,0.0,46666.666666666664,3358.9147286821694,23,186830
4,6.547235556046168,Bowling-v0,0.0,131.33333333333334,11.83488372093023,90,135229
4,6.6444817715220985,Boxing-v0,-100.0,52.0,-33.29069767441863,14,150293
4,6.699823031756613,Centipede-v0,158.33333333333334,18794.666666666668,2405.327131782947,10,67043
5,6.7695175752374865,Alien-v0,0.0,926.6666666666666,273.1137254901959,25,60112
5,6.810350989500682,Asteroids-v0,90.0,7653.333333333333,527.3647058823528,5,81280
5,6.8530281024509,Atlantis-v0,1500.0,71000.0,4125.882352941176,35,92864
5,6.985581248137686,BankHeist-v0,0.0,193.33333333333334,9.019607843137255,55,70068
5,7.080365915563371,BattleZone-v0,0.0,46666.666666666664,3613.333333333334,23,186830
5,7.299243086708916,Bowling-v0,0.0,131.33333333333334,12.698823529411763,90,135229
5,7.402438126272625,Boxing-v0,-100.0,52.0,-33.47843137254903,14,150293
5,7.4634574201371935,Centipede-v0,156.0,18794.666666666668,2655.6258823529406,10,67043
6,7.533789513044887,Alien-v0,0.0,926.6666666666666,277.5800156128025,25,60112
6,7.568007925947507,Asteroids-v0,90.0,7653.333333333333,564.020296643247,5,81280
6,7.612801510625415,Atlantis-v0,1500.0,71000.0,5554.098360655737,35,92864
6,7.741167216367192,BankHeist-v0,0.0,193.33333333333334,7.993754879000782,55,70068
6,7.839671732717091,BattleZone-v0,0.0,46666.666666666664,3410.616705698674,23,186830
6,8.052248412039544,Bowling-v0,0.0,131.33333333333334,9.66120218579235,90,135229
6,8.145903072158495,Boxing-v0,-100.0,52.0,-35.38719750195158,14,150293
6,8.204004728926552,Centipede-v0,156.0,18794.666666666668,2683.922716627635,10,67043
7,8.27409364302953,Alien-v0,0.0,926.6666666666666,275.843137254902,25,60112
7,8.321937742829324,Asteroids-v0,90.0,7653.333333333333,479.95294117647086,5,81280
7,8.360275299747785,Atlantis-v0,1500.0,71000.0,4476.86274509804,35,92864
7,8.503653705649906,BankHeist-v0,0.0,193.33333333333334,10.392156862745097,55,70068
7,8.621568607621724,BattleZone-v0,0.0,46666.666666666664,3046.2745098039213,23,186830
7,8.838828142815165,Bowling-v0,0.0,131.33333333333334,13.189803921568629,90,135229
7,8.938276050554382,Boxing-v0,-100.0,52.0,-33.580392156862736,14,150293
7,8.98990632587009,Centipede-v0,155.0,18794.666666666668,2485.2894117647065,10,67043
8,9.05807919131385,Alien-v0,0.0,926.6666666666666,271.7757009345797,25,60112
8,9.102949296434721,Asteroids-v0,90.0,7653.333333333333,564.641744548286,5,81280
8,9.149445156256357,Atlantis-v0,1500.0,71000.0,5624.610591900314,35,92864
8,9.290752557847235,BankHeist-v0,0.0,193.33333333333334,11.012461059190036,55,70068
8,9.401983008186022,BattleZone-v0,0.0,46666.666666666664,3042.8348909657307,23,186830
8,9.602852105895678,Bowling-v0,0.0,131.33333333333334,11.370716510903426,90,135229
8,9.694925809370147,Boxing-v0,-100.0,52.0,-34.028816199376934,14,150293
8,9.751727872159746,Centipede-v0,156.0,18794.666666666668,2384.3076323987534,10,67043
9,9.817713687419891,Alien-v0,0.0,926.6666666666666,274.1488519398256,25,60112
9,9.858722519344754,Asteroids-v0,90.0,7653.333333333333,510.8788598574817,5,81280
9,9.907687894172138,Atlantis-v0,1500.0,71000.0,4863.737133808392,35,92864
9,10.046628306044473,BankHeist-v0,0.0,193.33333333333334,10.609659540775926,55,70068
9,10.1530422159036,BattleZone-v0,0.0,46666.666666666664,3450.514647664291,23,186830
9,10.344769936402638,Bowling-v0,0.0,131.33333333333334,12.794932699920817,90,135229
9,10.44265993575255,Boxing-v0,-100.0,52.0,-34.86539984164686,14,150293
9,10.49767461558183,Centipede-v0,156.0,18794.666666666668,2558.8440221694386,10,67043
10,10.569040934178565,Alien-v0,0.0,926.6666666666666,277.36211031175066,25,60112
10,10.613187228242555,Asteroids-v0,90.0,7653.333333333333,589.3445243804947,5,81280
10,10.658117386102676,Atlantis-v0,1500.0,71000.0,5073.221422861709,35,92864
10,10.791311342914899,BankHeist-v0,0.0,193.33333333333334,8.649080735411674,55,70068
10,10.892263587050968,BattleZone-v0,0.0,46666.666666666664,3121.5027977617915,23,186830
10,11.092876717580689,Bowling-v0,0.0,131.33333333333334,11.483613109512389,90,135229
10,11.18840484533045,Boxing-v0,-100.0,52.0,-35.94484412470027,14,150293
10,11.244393759104941,Centipede-v0,156.0,18794.666666666668,2332.9312549960027,10,67043
11,11.309333796898525,Alien-v0,0.0,926.6666666666666,268.1516587677726,25,60112
11,11.354374145070711,Asteroids-v0,90.0,7653.333333333333,546.7772511848337,5,81280
11,11.391130035320918,Atlantis-v0,1500.0,71000.0,5201.105845181673,35,92864
11,11.507993942830298,BankHeist-v0,0.0,193.33333333333334,8.12006319115324,55,70068
11,11.616054042776426,BattleZone-v0,0.0,46666.666666666664,3624.0126382306444,23,186830
11,11.815408302545547,Bowling-v0,0.0,131.33333333333334,11.26698262243286,90,135229
11,11.914908154010773,Boxing-v0,-100.0,52.0,-32.88625592417062,14,150293
11,11.972505247129334,Centipede-v0,156.0,18794.666666666668,2693.9810426540266,10,67043
12,12.038445994456609,Alien-v0,0.0,926.6666666666666,274.17260490894694,25,60112
12,12.081119872464074,Asteroids-v0,90.0,7653.333333333333,527.4584323040376,5,81280
12,12.12439460059007,Atlantis-v0,1500.0,71000.0,4877.276326207443,35,92864
12,12.254009117616548,BankHeist-v0,0.0,193.33333333333334,9.224069675376093,55,70068
12,12.34387193236086,BattleZone-v0,0.0,46666.666666666664,3790.9738717339633,23,186830
12,12.538116721577115,Bowling-v0,0.0,131.33333333333334,12.32620744259699,90,135229
12,12.633022410538462,Boxing-v0,-100.0,52.0,-33.661124307205114,14,150293
12,12.688893662757344,Centipede-v0,156.0,18794.666666666668,2661.488519398256,10,67043
13,12.754062871403164,Alien-v0,0.0,926.6666666666666,271.5137254901958,25,60112
13,12.798920252058242,Asteroids-v0,90.0,7653.333333333333,524.0078431372548,5,81280
13,12.837431645724509,Atlantis-v0,1500.0,71000.0,5629.568627450979,35,92864
13,12.960837309559187,BankHeist-v0,0.0,193.33333333333334,10.117647058823534,55,70068
13,13.058194128606054,BattleZone-v0,0.0,46666.666666666664,3193.725490196078,23,186830
13,13.257716813882192,Bowling-v0,0.0,131.33333333333334,13.905882352941175,90,135229
13,13.361402553253704,Boxing-v0,-100.0,52.0,-33.96235294117647,14,150293
13,13.420196514924367,Centipede-v0,156.0,18794.666666666668,2467.6266666666675,10,67043
14,13.487095351947678,Alien-v0,0.0,926.6666666666666,267.3555027711798,25,60112
14,13.530039175152778,Asteroids-v0,90.0,7653.333333333333,538.4798099762472,5,81280
14,13.574331151313253,Atlantis-v0,1500.0,71000.0,4917.260490894694,35,92864
14,13.697350596984228,BankHeist-v0,0.0,193.33333333333334,8.368962787015041,55,70068
14,13.806097944776218,BattleZone-v0,0.0,46666.666666666664,3427.5534441805203,23,186830
14,14.001018417742518,Bowling-v0,0.0,131.33333333333334,11.762470308788597,90,135229
14,14.094227662152715,Boxing-v0,-100.0,52.0,-33.86698337292162,14,150293
14,14.149727896783087,Centipede-v0,158.33333333333334,18794.666666666668,2613.7529691211407,10,67043
15,14.212487750384543,Alien-v0,0.0,926.6666666666666,261.5179968701095,25,60112
15,14.258940573202239,Asteroids-v0,100.0,7653.333333333333,552.2926447574334,5,81280
15,14.301862239572737,Atlantis-v0,1500.0,71000.0,5041.079812206572,35,92864
15,14.436972111331093,BankHeist-v0,0.0,193.33333333333334,10.93114241001565,55,70068
15,14.530241009394327,BattleZone-v0,0.0,46666.666666666664,3241.001564945226,23,186830
15,14.74118195341693,Bowling-v0,0.0,131.33333333333334,11.093896713615024,90,135229
15,14.841028668880462,Boxing-v0,-100.0,52.0,-33.27621283255087,14,150293
15,14.899623914361,Centipede-v0,156.0,18794.666666666668,2542.606416275429,10,67043
16,14.969799665808678,Alien-v0,0.0,926.6666666666666,273.7819025522042,25,60112
16,15.015699739058812,Asteroids-v0,90.0,7653.333333333333,521.7324052590865,5,81280
16,15.063692224820455,Atlantis-v0,1500.0,71000.0,5251.662799690642,35,92864
16,15.20208248231146,BankHeist-v0,0.0,193.33333333333334,8.15158546017015,55,70068
16,15.308978552752071,BattleZone-v0,0.0,46666.666666666664,3405.259087393654,23,186830
16,15.516860310832659,Bowling-v0,0.0,131.33333333333334,12.160092807424594,90,135229
16,15.621219221088621,Boxing-v0,-100.0,52.0,-33.92498066511986,14,150293
16,15.67522806988822,Centipede-v0,156.0,18794.666666666668,2399.9141531322516,10,67043
17,15.740443181461758,Alien-v0,0.0,926.6666666666666,269.4757433489828,25,60112
17,15.78365418308311,Asteroids-v0,90.0,7653.333333333333,534.3192488262908,5,81280
17,15.825648010638025,Atlantis-v0,1500.0,71000.0,5216.666666666667,35,92864
17,15.96911170164744,BankHeist-v0,0.0,193.33333333333334,8.607198748043821,55,70068
17,16.063335430953238,BattleZone-v0,0.0,46666.666666666664,3537.558685446007,23,186830
17,16.26407744579845,Bowling-v0,0.0,131.33333333333334,12.727699530516432,90,135229
17,16.361204687621857,Boxing-v0,-100.0,52.0,-32.11424100156494,14,150293
