tpgGen,hoursElapsed,teamId,scoreAlien-v0,scoreAsteroids-v0,scoreAtlantis-v0,scoreBankHeist-v0,scoreBattleZone-v0,scoreBowling-v0,scoreBoxing-v0,scoreCentipede-v0
70,15.680155824621519,18520,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015584429105,18521,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155863894356,18522,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155890782673,18523,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155912107892,18524,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155931777424,18526,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155951711866,18527,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155971248945,18528,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680155991315841,18529,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156010985375,18532,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156030654906,18533,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156049993304,18534,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015606979529,18535,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156089199913,18537,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156108736991,18538,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156133704715,18539,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156153771613,18540,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.6801561735736,18542,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156193176906,18543,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156212846438,18544,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156232449743,18545,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156252185503,18546,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156271921264,18547,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015629152457,18548,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156314174335,18549,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156334042548,18550,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156353712082,18551,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156373315388,18552,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156393183601,18553,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156412786907,18554,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156434310808,18555,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156454112794,18556,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156473782327,18557,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156493451861,18558,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015651318762,18559,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156548023223,18561,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156568288803,18563,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156587958336,18564,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156610210737,18565,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156630078951,18566,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156649880939,18567,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015666935179,18568,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156688756412,18569,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156716373231,18570,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156737764676,18571,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156757632892,18572,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015677743488,18573,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156796971957,18574,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156816707717,18575,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156836311022,18576,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156856046782,18578,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156875782544,18580,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156895385847,18581,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156914790471,18582,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015693452623,18583,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015695406331,18584,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680156976646847,18585,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015699936284,18586,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157020158237,18587,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157040026453,18588,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157059497304,18589,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157078901926,18590,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015709857146,18591,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157118108538,18592,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157137844297,18593,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157157447603,18594,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157177183363,18595,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157196654214,18596,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157219237751,18597,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157239039739,18598,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157258841726,18599,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157278577486,18600,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157298313247,18601,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157317916553,18602,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157340102726,18603,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157359639804,18604,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015737924311,18605,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157398713959,18606,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157418383493,18607,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157437788116,18608,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157460437881,18609,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157480239869,18610,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157499776946,18611,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157519314024,18612,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157538851102,18613,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157558321953,18614,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157577925257,18615,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157597462337,18616,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157618456416,18617,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157637728586,18618,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157657398118,18619,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015767686897,18620,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157696406047,18621,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157715943125,18622,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157735678884,18623,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015775501728,18624,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157774554358,18625,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157809257507,18626,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015782945686,18627,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157848993938,18628,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157868531015,18629,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015788793564,18630,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157907605171,18631,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157927142249,18632,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157948070102,18633,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015796760718,18634,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680157988535033,18635,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158008138338,18636,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158027874098,18637,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158048537042,18638,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158068206575,18639,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158087677427,18640,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015811012851,18641,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158133175638,18642,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158153176308,18643,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158172845841,18644,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015819357501,18645,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158212979634,18646,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015823258294,18648,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158252120018,18649,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158271789551,18650,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158291326629,18651,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158310731253,18653,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158330202103,18654,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158349805408,18655,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158369143804,18656,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158388813338,18657,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158408350415,18658,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158427688811,18659,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158447225889,18660,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158466829194,18661,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158486233816,18662,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158505770896,18663,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158525241746,18664,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158545109961,18665,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158564911949,18666,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015858458148,18667,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158604052332,18668,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158623788092,18669,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158645908039,18670,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015866862403,18671,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158688359791,18672,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015870862537,18673,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015872809622,18674,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158747699526,18675,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158767170376,18676,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015878683991,18677,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158806376987,18678,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158825980293,18679,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015884578228,18680,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680158971283172,18681,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015899181366,18682,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015901154942,18683,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159031218952,18684,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159051815668,18685,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159071220292,18686,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159090823597,18687,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159110294449,18688,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159132877986,18690,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159152812427,18691,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159172548189,18692,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015919221772,18693,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159211688572,18694,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159247053995,18695,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.6801592673858,18696,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159287187788,18697,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159308248095,18698,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.6801593278514,18699,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159347388479,18700,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015936712424,18701,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159386793772,18702,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159406397078,18703,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159426000383,18704,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159445868599,18705,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015946553813,18706,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159486267302,18707,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159505671925,18708,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159525142775,18709,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159544547399,18710,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159564150705,18711,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68015958375401,18712,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159603158632,18713,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159622629484,18714,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159642034107,18715,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159661571185,18716,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159681042035,18717,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159700579113,18718,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159722765287,18719,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159742103683,18720,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159761773215,18721,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159781442748,18722,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159800913598,18723,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159820450676,18724,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.6801598398553,18725,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159859259923,18726,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159881512324,18727,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159901049402,18728,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159920652708,18729,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159940057331,18730,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159959594409,18731,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159978932805,18732,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680159998602337,18733,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016002105342,18734,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016004078918,18735,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160063107808,18736,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016008284357,18737,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016010277801,18738,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016013244788,18739,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160152316093,18740,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160174568494,18741,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160194039345,18742,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160213775105,18743,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016023337841,18744,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160262319777,18745,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160282784039,18746,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016030271848,18747,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160322123104,18748,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160345302689,18749,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016036497222,18750,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160384310616,18751,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016040398015,18752,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.68016042623255,18753,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160445902082,18754,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160468022029,18755,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160487426653,18756,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160507029957,18757,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160526368352,18758,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160545706748,18759,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160565111372,18760,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160584714677,18761,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160604119301,18762,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
70,15.680160623722607,18763,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999
80,18.138635716173383,7878,30.0,806.6666666666666,44700.0,0.0,333.3333333333333,0.0,-81.0,2543.6666666666665
80,18.138635826243295,14906,256.6666666666667,1320.0,50266.666666666664,20.0,10000.0,40.0,-8.0,6323.333333333333
80,18.138635872271326,14923,223.33333333333334,1730.0,32200.0,23.333333333333332,13666.666666666666,49.333333333333336,-8.0,6908.0
80,18.138635925915505,14936,273.3333333333333,1656.6666666666667,46933.333333333336,20.0,10000.0,42.666666666666664,-1.6666666666666667,9854.0
80,18.138635967440074,15061,226.66666666666666,1233.3333333333333,25866.666666666668,20.0,-999999,39.333333333333336,-9.333333333333334,6056.333333333333
80,18.13863600810369,15360,196.66666666666666,2636.6666666666665,1500.0,10.0,4000.0,78.33333333333333,2.3333333333333335,2968.3333333333335
80,18.138636050820352,15522,260.0,1703.3333333333333,41966.666666666664,26.666666666666668,10666.666666666666,40.0,0.3333333333333333,8195.666666666666
80,18.138636094000603,15849,220.0,1196.6666666666667,54333.333333333336,20.0,5000.0,40.0,-11.0,6583.333333333333
80,18.13863613208135,15956,273.3333333333333,3996.6666666666665,24833.333333333332,0.0,-999999,75.66666666666667,-11.0,3629.3333333333335
80,18.138636173937055,16130,270.0,1113.3333333333333,38200.0,20.0,-999999,40.0,1.6666666666666667,5679.666666666667
80,18.138636211752893,16213,200.0,1436.6666666666667,47966.666666666664,23.333333333333332,6000.0,47.666666666666664,-22.666666666666668,9214.333333333334
80,18.138636256191464,16361,293.3333333333333,1540.0,28566.666666666668,-999999,-999999,39.0,-999999,7937.0
80,18.138636296722623,16541,300.0,1470.0,37433.333333333336,26.666666666666668,10333.333333333334,38.333333333333336,-4.333333333333333,7046.666666666667
80,18.1386363363266,16543,200.0,1693.3333333333333,25100.0,26.666666666666668,10666.666666666666,42.0,-16.666666666666668,6548.666666666667
80,18.13863637447357,16594,263.3333333333333,1813.3333333333333,28466.666666666668,20.0,13333.333333333334,38.0,-12.333333333333334,5771.666666666667
80,18.138636413613956,16616,280.0,1616.6666666666667,42233.333333333336,20.0,9000.0,39.0,-7.666666666666667,5238.333333333333
80,18.13863645374775,16791,240.0,1400.0,37000.0,20.0,7666.666666666667,43.333333333333336,-11.333333333333334,6784.666666666667
80,18.13863649196095,17017,280.0,1683.3333333333333,56933.333333333336,20.0,16666.666666666668,40.333333333333336,-4.333333333333333,5157.0
80,18.138636530571514,17164,273.3333333333333,1490.0,35533.333333333336,20.0,-999999,-999999,-999999,3889.0
80,18.138636566930348,17183,266.6666666666667,1543.3333333333333,45366.666666666664,23.333333333333332,10333.333333333334,40.666666666666664,0.3333333333333333,5356.0
80,18.138636606733005,17371,306.6666666666667,1363.3333333333333,49166.666666666664,20.0,8000.0,41.0,-14.666666666666666,7901.333333333333
80,18.13863664527734,17670,266.6666666666667,1960.0,40833.333333333336,20.0,8666.666666666666,38.0,-18.666666666666668,6528.0
80,18.13863668309318,17693,186.66666666666666,1546.6666666666667,26433.333333333332,30.0,7666.666666666667,38.0,-5.666666666666667,5772.333333333333
80,18.138636721571288,18124,230.0,1423.3333333333333,28233.333333333332,26.666666666666668,10333.333333333334,42.333333333333336,-7.666666666666667,4866.333333333333
80,18.138636763890585,18231,243.33333333333334,2126.6666666666665,27333.333333333332,50.0,14666.666666666666,40.666666666666664,-7.666666666666667,14245.666666666666
80,18.138636803759468,18246,293.3333333333333,1490.0,40133.333333333336,20.0,9666.666666666666,42.0,-12.333333333333334,5306.0
80,18.138636842568715,18338,306.6666666666667,1503.3333333333333,35333.333333333336,33.333333333333336,9666.666666666666,37.0,-4.333333333333333,5255.666666666667
80,18.138636881841553,18357,330.0,1513.3333333333333,-999999,33.333333333333336,8666.666666666666,37.333333333333336,-2.0,4242.0
80,18.138636921842892,18433,253.33333333333334,1603.3333333333333,45700.0,23.333333333333332,10333.333333333334,40.0,-7.333333333333333,9336.333333333334
80,18.138636962970097,18434,260.0,1766.6666666666667,55866.666666666664,20.0,7666.666666666667,39.0,-2.6666666666666665,5406.666666666667
80,18.138637007011308,18538,326.6666666666667,2966.6666666666665,48666.666666666664,10.0,9666.666666666666,36.0,-16.333333333333332,4626.0
80,18.138637046813965,18642,123.33333333333333,1453.3333333333333,1500.0,3.3333333333333335,16000.0,83.33333333333333,3.6666666666666665,5975.0
80,18.13863708515962,18649,270.0,1510.0,42133.333333333336,53.333333333333336,14666.666666666666,38.0,0.0,4638.666666666667
80,18.13863712310791,18830,330.0,3533.3333333333335,42800.0,16.666666666666668,12333.333333333334,36.0,-3.0,4236.666666666667
80,18.13863716079129,18981,233.33333333333334,1830.0,-999999,20.0,10666.666666666666,36.0,2.0,-999999
80,18.138637197348807,19004,346.6666666666667,2080.0,1500.0,10.0,5000.0,80.33333333333333,-11.333333333333334,10222.666666666666
80,18.13863723549578,19278,93.33333333333333,1133.3333333333333,18133.333333333332,3.3333333333333335,5000.0,88.33333333333333,8.0,5547.0
80,18.138637273377842,19357,216.66666666666666,1663.3333333333333,33433.333333333336,20.0,17333.333333333332,38.0,-7.0,5072.333333333333
80,18.138637311392362,19511,113.33333333333333,996.6666666666666,16300.0,13.333333333333334,3000.0,94.33333333333333,17.0,4087.3333333333335
80,18.138637349473104,19561,230.0,-999999,-999999,23.333333333333332,8333.333333333334,41.0,-15.333333333333334,-999999
80,18.13863739411036,19588,130.0,1403.3333333333333,19100.0,3.3333333333333335,3333.3333333333335,87.33333333333333,4.333333333333333,3911.0
80,18.138637432853383,19598,290.0,1176.6666666666667,-999999,20.0,14666.666666666666,38.333333333333336,-8.666666666666666,4876.333333333333
80,18.13863747060299,19599,440.0,2573.3333333333335,4133.333333333333,0.0,7333.333333333333,46.0,-2.3333333333333335,3045.0
80,18.13863750848505,19715,246.66666666666666,2200.0,42566.666666666664,0.0,16666.666666666668,37.0,-13.333333333333334,5863.333333333333
80,18.138637551731534,19847,276.6666666666667,1466.6666666666667,31733.333333333332,33.333333333333336,10333.333333333334,37.333333333333336,-8.0,10294.666666666666
80,18.13863759332233,19890,-999999,2833.3333333333335,1633.3333333333333,20.0,666.6666666666666,0.0,-10.666666666666666,5561.333333333333
80,18.13863763127062,19924,353.3333333333333,1870.0,-999999,20.0,11666.666666666666,43.0,-13.666666666666666,5535.0
80,18.13863766842418,19957,96.66666666666667,880.0,26466.666666666668,6.666666666666667,6666.666666666667,84.0,4.666666666666667,4457.666666666667
80,18.138637709286478,20094,-999999,1700.0,38033.333333333336,20.0,13000.0,41.333333333333336,-7.333333333333333,6010.0
80,18.138637746771177,20095,-999999,1463.3333333333333,35200.0,20.0,6666.666666666667,41.666666666666664,-3.3333333333333335,5122.333333333333
80,18.13863778445456,20117,-999999,1063.3333333333333,36100.0,10.0,3666.6666666666665,79.33333333333333,3.6666666666666665,4770.0
