tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
247,5,200,Bowling-v0,0.0,0.0,0.0,0.0,4,751,469
248,5,200,Freeway-v0,0.0,2.0,0.0554371002132,0.0246387112059,7,751,482
249,5,200,ChopperCommand-v0,0.0,400.0,160.995850622,0.699861687414,202,751,480
250,5,200,Alien-v0,0.0,140.0,112.8125,0.794746787604,6,750,471
251,5,200,Boxing-v0,-19.0,2.0,-0.443736730361,0.952246149698,22,750,466
252,5,200,DoubleDunk-v0,-2.0,2.0,-0.0729613733906,0.850739151168,7,750,465
253,5,200,Centipede-v0,0.0,2240.0,303.156989247,0.287328536074,133,751,472
254,5,200,BankHeist-v0,0.0,10.0,0.0635593220339,0.00564971751412,75,750,460
255,5,200,Asteroids-v0,0.0,480.0,65.5,0.28335513956,37,750,462
256,6,500,Alien-v0,0.0,140.0,111.753246753,0.786956052262,6,751,467
257,6,500,FishingDerby-v0,-24.0,-18.0,-18.8972162741,0.83792000423,4,751,464
258,6,500,Boxing-v0,-38.0,-4.0,-5.58620689655,0.899249625476,25,751,458
259,6,500,ChopperCommand-v0,0.0,500.0,198.908296943,0.723765162542,4,750,466
260,6,500,Frostbite-v0,0.0,180.0,23.7553648069,0.214462753964,206,750,459
261,6,500,Centipede-v0,10.0,3085.0,1034.05228758,0.603770234311,52,750,458
262,6,500,Asteroids-v0,20.0,780.0,150.349344978,0.365645593337,93,750,454
263,6,500,DoubleDunk-v0,-2.0,2.0,-0.0748898678414,0.851688693098,51,750,453
264,6,500,Atlantis-v0,1500.0,2200.0,1507.06401766,0.0107321810255,24,750,448
265,6,500,Asteroids-v0,0.0,610.0,152.767857143,0.496043476963,174,751,451
266,6,500,Centipede-v0,10.0,3499.0,916.110864745,0.493431166737,9,750,461
267,6,500,FishingDerby-v0,-24.0,-18.0,-18.9414316703,0.833186042152,10,751,453
268,6,500,Frostbite-v0,0.0,120.0,19.0507726269,0.239473469054,221,751,462
269,6,500,Boxing-v0,-38.0,-2.0,-7.47619047619,0.914566000986,166,750,456
270,6,500,ChopperCommand-v0,0.0,800.0,163.596491228,0.421539961014,24,750,451
271,6,500,Alien-v0,0.0,140.0,106.45232816,0.718463882227,6,751,457
272,6,500,Atlantis-v0,1500.0,2200.0,1504.595186,0.00583515681984,167,750,459
273,6,500,DoubleDunk-v0,-2.0,2.0,-0.0392156862745,0.867586540789,207,751,447
274,6,500,Alien-v0,0.0,140.0,113.713646532,0.745793321057,6,750,458
275,6,500,DoubleDunk-v0,-4.0,2.0,-0.0829694323144,0.972774812658,95,751,461
276,6,500,FishingDerby-v0,-24.0,-10.0,-18.7917570499,0.715392447652,172,750,460
277,6,500,Boxing-v0,-38.0,0.0,-5.75869565217,0.959460435987,19,750,451
278,6,500,Asteroids-v0,0.0,660.0,183.835920177,0.527991736216,177,750,460
279,6,500,ChopperCommand-v0,0.0,500.0,186.739130435,0.664038647343,10,751,458
280,6,500,Frostbite-v0,0.0,160.0,10.480349345,0.115053372149,28,751,467
281,6,500,Atlantis-v0,1500.0,4900.0,1538.75802998,0.0151086676431,19,750,459
282,6,500,Centipede-v0,0.0,3221.0,838.091503268,0.487357486615,6,751,465
283,6,500,Frostbite-v0,0.0,180.0,12.3225806452,0.120217708748,9,750,452
284,6,500,ChopperCommand-v0,0.0,500.0,174.115044248,0.603107177974,58,751,457
285,6,500,Atlantis-v0,1500.0,4700.0,1529.75929978,0.0173839046924,318,751,451
286,6,500,FishingDerby-v0,-24.0,-12.0,-18.8137472284,0.787632421779,73,751,456
287,6,500,DoubleDunk-v0,-6.0,2.0,-0.122807017544,0.989766081871,159,750,459
288,6,500,Alien-v0,0.0,140.0,100.239651416,0.699815728761,6,751,459
289,6,500,Boxing-v0,-38.0,-1.0,-6.22004357298,0.920157040984,4,750,463
290,6,500,Centipede-v0,0.0,4321.0,977.347732181,0.459428638963,173,751,453
291,6,500,Asteroids-v0,0.0,680.0,189.867549669,0.538469242175,82,750,465
292,6,500,DoubleDunk-v0,-10.0,0.0,-0.32688172043,0.892253285544,4,750,474
293,6,500,Alien-v0,0.0,140.0,107.23628692,0.734119808261,4,751,466
294,6,500,Centipede-v0,10.0,2880.0,807.746781116,0.499609910954,77,750,464
295,6,500,Atlantis-v0,1500.0,3300.0,1518.75,0.0170285227756,180,751,461
296,6,500,Frostbite-v0,0.0,160.0,15.5097613883,0.160595926729,82,750,465
297,6,500,ChopperCommand-v0,0.0,800.0,163.225806452,0.421206690562,31,751,469
298,6,500,FishingDerby-v0,-24.0,-18.0,-18.8848614072,0.831609150017,4,751,468
299,6,500,Boxing-v0,-38.0,0.0,-6.23931623932,0.955875969726,28,751,479
300,6,500,Asteroids-v0,0.0,830.0,148.768267223,0.386866950324,208,751,463
301,7,500,Hero-v0,0.0,2770.0,29.9136069114,0.00959923206144,147,750,462
302,7,500,Centipede-v0,0.0,3272.0,1041.03030303,0.57729347432,208,750,468
303,7,500,FishingDerby-v0,-24.0,-18.0,-18.891025641,0.830853645668,4,750,465
304,7,500,Alien-v0,0.0,140.0,104.989247312,0.695779387024,4,751,474
305,7,500,Boxing-v0,-38.0,0.0,-5.83333333333,0.93693483097,97,750,474
306,7,500,ChopperCommand-v0,0.0,800.0,190.29535865,0.502109704641,31,750,476
307,7,500,BankHeist-v0,0.0,10.0,0.0210084033613,0.00186741363212,176,751,480
308,7,500,DoubleDunk-v0,-4.0,0.0,-0.116666666667,0.87962962963,4,750,458
309,7,500,Freeway-v0,0.0,5.0,0.0764192139738,0.0135856380398,7,751,460
310,7,500,Boxing-v0,-28.0,-1.0,-5.5847826087,0.947779699542,157,751,473
311,7,500,BankHeist-v0,0.0,30.0,0.253699788584,0.0125283846214,162,751,465
312,7,500,FishingDerby-v0,-24.0,-14.0,-18.8494623656,0.85256869773,180,751,456
313,7,500,ChopperCommand-v0,0.0,800.0,195.175438596,0.512548732943,31,750,455
314,7,500,Alien-v0,0.0,140.0,118.395604396,0.785666940769,4,750,459
315,7,500,DoubleDunk-v0,-2.0,0.0,-0.0653594771242,0.859840232389,4,750,466
316,7,500,Freeway-v0,0.0,5.0,0.128755364807,0.0228898426323,7,750,465
317,7,500,Centipede-v0,1.0,3272.0,899.303225806,0.511391702663,208,750,466
318,7,500,Hero-v0,0.0,2770.0,17.8326180258,0.00572246065808,147,751,470
319,7,500,Freeway-v0,0.0,5.0,0.0851063829787,0.0151300236407,7,750,467
320,7,500,Hero-v0,0.0,2770.0,17.7944325482,0.005710206995,147,751,470
321,7,500,FishingDerby-v0,-24.0,-11.0,-18.8361702128,0.745881069285,80,751,466
322,7,500,Boxing-v0,-38.0,0.0,-5.55364806867,0.955001010545,81,750,478
323,7,500,Centipede-v0,60.0,3406.0,1035.36820084,0.539355877243,135,750,472
324,7,500,BankHeist-v0,0.0,10.0,0.021186440678,0.00188323917137,23,751,485
325,7,500,ChopperCommand-v0,0.0,800.0,183.505154639,0.483963344788,31,750,476
326,7,500,DoubleDunk-v0,-8.0,0.0,-0.18487394958,0.886554621849,28,750,474
327,7,500,Alien-v0,0.0,140.0,117.827004219,0.782724341495,6,750,461
328,7,500,Centipede-v0,1.0,3710.0,1163.73969631,0.594305934119,10,750,462
329,7,500,Boxing-v0,-38.0,-2.0,-5.19047619048,0.931228807772,81,750,478
330,7,500,FishingDerby-v0,-24.0,-11.0,-18.7259414226,0.760796547086,80,751,469
331,7,500,ChopperCommand-v0,0.0,500.0,182.515991471,0.656223643686,52,750,460
332,7,500,Hero-v0,0.0,2770.0,24.25,0.0078835965944,147,751,459
333,7,500,DoubleDunk-v0,-6.0,0.0,-0.130718954248,0.890179940289,4,751,458
334,7,500,Freeway-v0,0.0,5.0,0.0436681222707,0.00776322173702,7,751,461
335,7,500,Alien-v0,0.0,140.0,110.780911063,0.736877831393,6,750,465
336,7,500,BankHeist-v0,0.0,0.0,0.0,0.0,6,751,471
337,7,500,Boxing-v0,-38.0,0.0,-4.95753715499,0.955919802859,26,750,474
338,7,500,ChopperCommand-v0,0.0,800.0,194.514767932,0.520159399906,99,751,477
339,7,500,Alien-v0,0.0,140.0,113.144654088,0.755249409337,6,751,460
340,7,500,Centipede-v0,55.0,3406.0,1138.03043478,0.586191036903,135,751,464
341,7,500,Freeway-v0,0.0,5.0,0.118534482759,0.0210727969349,7,751,469
342,7,500,FishingDerby-v0,-24.0,-6.0,-18.8059701493,0.602373201599,26,751,454
343,7,500,DoubleDunk-v0,-2.0,0.0,-0.079295154185,0.85364659814,4,751,462
344,7,500,BankHeist-v0,0.0,20.0,0.108225108225,0.00769600769601,54,750,463
345,7,500,Hero-v0,0.0,2770.0,29.9136069114,0.00959923206144,147,750,448
346,8,500,Atlantis-v0,0.0,5300.0,1555.58035714,0.623037769754,202,751,459
347,8,500,FishingDerby-v0,-24.0,-6.0,-18.7864923747,0.605240114641,26,750,461
348,8,500,Alien-v0,0.0,220.0,108.568329718,0.775604596547,54,750,453
349,8,500,Centipede-v0,0.0,3406.0,787.770419426,0.435754862376,135,750,456
350,8,500,Frostbite-v0,0.0,180.0,16.7324561404,0.165740139099,7,751,461
351,8,500,Boxing-v0,-38.0,0.0,-6.83947939262,0.956855738692,39,751,461
352,8,500,ChopperCommand-v0,0.0,800.0,187.418655098,0.493853940709,31,751,463
353,8,500,DoubleDunk-v0,-8.0,0.0,-0.0993520518359,0.888168946484,4,750,471
354,8,500,Gravitar-v0,0.0,0.0,0.0,0.0,4,751,467
355,8,500,Boxing-v0,-38.0,0.0,-5.09421841542,0.956399036963,39,750,463
356,8,500,Centipede-v0,1.0,4118.0,978.822894168,0.467062762411,88,751,462
357,8,500,Frostbite-v0,0.0,170.0,23.9826839827,0.238709387498,7,750,454
358,8,500,Atlantis-v0,200.0,3300.0,1533.25991189,0.810045010424,203,751,462
359,8,500,ChopperCommand-v0,0.0,800.0,178.787878788,0.469456469456,31,751,451
360,8,500,Gravitar-v0,0.0,0.0,0.0,0.0,4,750,449
361,8,500,DoubleDunk-v0,-2.0,0.0,-0.11135857461,0.839396189062,4,751,450
362,8,500,FishingDerby-v0,-24.0,-6.0,-18.8511111111,0.597591830514,39,750,462
363,8,500,Alien-v0,0.0,220.0,109.523809524,0.776581239391,54,751,456
364,8,500,FishingDerby-v0,-24.0,-6.0,-18.6140350877,0.624022332924,39,750,466
365,8,500,Gravitar-v0,0.0,250.0,1.07296137339,0.00381497377206,9,751,453
366,8,500,Centipede-v0,0.0,4118.0,1052.78587196,0.506110118791,88,751,447
367,8,500,Alien-v0,0.0,140.0,111.208053691,0.740111704637,54,750,442
368,8,500,DoubleDunk-v0,-6.0,2.0,-0.14479638009,0.986928104575,98,750,451
369,8,500,Atlantis-v0,200.0,5300.0,1530.15521064,0.570907829242,244,750,448
370,8,500,Boxing-v0,-35.0,0.0,-5.27901785714,0.960461613217,6,751,447
371,8,500,Frostbite-v0,0.0,120.0,11.3646532438,0.137045322728,7,751,456
372,8,500,ChopperCommand-v0,0.0,800.0,166.447368421,0.441825048733,31,751,456
373,8,500,FishingDerby-v0,-24.0,-6.0,-18.8179824561,0.602242918682,39,751,444
374,8,500,Centipede-v0,57.0,4118.0,974.452702703,0.456399945559,11,750,436
375,8,500,Alien-v0,0.0,140.0,112.408256881,0.732863175851,4,751,445
376,8,500,Atlantis-v0,200.0,5300.0,1559.7752809,0.5786761166,202,751,438
377,8,500,Boxing-v0,-38.0,0.0,-5.41324200913,0.954195952109,6,751,442
378,8,500,Frostbite-v0,0.0,180.0,14.3665158371,0.14817297606,7,750,443
379,8,500,DoubleDunk-v0,-2.0,2.0,-0.0722347629797,0.854778028593,98,750,444
380,8,500,Gravitar-v0,0.0,0.0,0.0,0.0,4,750,458
381,8,500,ChopperCommand-v0,0.0,800.0,182.532751092,0.478529839884,31,750,449
382,8,500,Boxing-v0,-35.0,0.0,-5.76614699332,0.960302208485,6,750,456
383,8,500,ChopperCommand-v0,0.0,800.0,212.719298246,0.555921052632,31,750,446
384,8,500,Atlantis-v0,200.0,5300.0,1551.56950673,0.575302856764,202,750,442
385,8,500,Gravitar-v0,0.0,250.0,0.565610859729,0.00201106083459,95,751,442
386,8,500,Centipede-v0,60.0,3221.0,836.328054299,0.454659067074,11,751,440
387,8,500,DoubleDunk-v0,-2.0,2.0,-0.0272727272727,0.874747474747,98,751,457
388,8,500,Frostbite-v0,0.0,180.0,24.8796498906,0.256890978019,7,751,457
389,8,500,Alien-v0,0.0,220.0,96.0175054705,0.692470758912,54,751,450
390,8,500,FishingDerby-v0,-24.0,-6.0,-18.6755555556,0.619271452522,6,750,447
391,9,500,BattleZone-v0,0.0,5000.0,266.219239374,0.071190653741,14,750,451
392,9,500,Atlantis-v0,1500.0,5300.0,1540.57649667,0.0183225403143,202,750,455
393,9,500,DoubleDunk-v0,-2.0,0.0,-0.0615384615385,0.861538461538,4,750,466
394,9,500,Bowling-v0,0.0,3.0,0.0128755364807,0.00381497377206,59,750,454
395,9,500,FishingDerby-v0,-24.0,-6.0,-18.7004405286,0.616643401437,6,750,451
396,9,500,Boxing-v0,-38.0,-1.0,-7.07982261641,0.925177589647,11,750,452
397,9,500,ChopperCommand-v0,0.0,800.0,176.10619469,0.473697148476,157,751,457
398,9,500,BankHeist-v0,0.0,20.0,0.19693654267,0.013615365913,54,751,451
399,9,500,Alien-v0,0.0,220.0,118.403547672,0.84044639094,54,750,444
400,9,500,BattleZone-v0,0.0,5000.0,337.837837838,0.0776776776777,11,751,448
401,9,500,Atlantis-v0,500.0,5300.0,1532.36607143,0.485324005181,202,751,456
402,9,500,Alien-v0,0.0,220.0,114.495614035,0.812511075669,54,750,451
403,9,500,FishingDerby-v0,-24.0,-6.0,-18.733924612,0.611450244693,6,750,451
404,9,500,DoubleDunk-v0,-6.0,2.0,-0.133037694013,0.986696230599,98,751,458
405,9,500,Bowling-v0,0.0,3.0,0.0262008733624,0.00776322173702,27,750,457
406,9,500,Boxing-v0,-38.0,0.0,-5.94529540481,0.947903175729,11,750,456
407,9,500,ChopperCommand-v0,0.0,800.0,184.429824561,0.500426413255,31,751,462
408,9,500,BankHeist-v0,0.0,20.0,0.108225108225,0.00769600769601,54,751,464
409,9,500,DoubleDunk-v0,-6.0,2.0,-0.211206896552,0.974856321839,98,751,455
410,9,500,FishingDerby-v0,-24.0,-6.0,-18.7868131868,0.60619545064,6,751,455
411,9,500,BattleZone-v0,0.0,5000.0,331.868131868,0.0746275946276,11,751,464
412,9,500,ChopperCommand-v0,0.0,800.0,192.672413793,0.511135057471,31,751,454
413,9,500,BankHeist-v0,0.0,20.0,0.264317180617,0.0195790504161,54,751,451
414,9,500,Bowling-v0,0.0,3.0,0.0332594235033,0.00985464400099,59,751,458
415,9,500,Alien-v0,0.0,220.0,120.982532751,0.860209879662,54,751,445
416,9,500,Boxing-v0,-38.0,0.0,-4.78426966292,0.961772853186,11,750,441
417,9,500,Atlantis-v0,0.0,4700.0,1504.98866213,0.668659704379,202,751,454
418,9,500,Bowling-v0,0.0,3.0,0.0462555066079,0.0137053352912,222,751,441
419,9,500,BattleZone-v0,0.0,5000.0,142.857142857,0.0379743008314,77,751,454
420,9,500,BankHeist-v0,0.0,20.0,0.198237885463,0.0156632403328,168,750,456
421,9,500,ChopperCommand-v0,0.0,800.0,191.447368421,0.509320175439,31,751,469
422,9,500,Atlantis-v0,1500.0,5300.0,1547.76119403,0.0207273879908,59,750,458
423,9,500,Alien-v0,0.0,140.0,117.576419214,0.773153511769,28,751,458
424,9,500,DoubleDunk-v0,-4.0,2.0,-0.0873362445415,0.972990457707,28,751,452
425,9,500,FishingDerby-v0,-24.0,-6.0,-18.6703539823,0.617526736832,6,751,449
426,9,500,Boxing-v0,-28.0,0.0,-5.28062360802,0.959799807079,11,751,465
427,9,500,DoubleDunk-v0,-4.0,0.0,-0.0860215053763,0.886977299881,28,750,444
428,9,500,FishingDerby-v0,-24.0,-6.0,-18.4774774775,0.636117599081,6,750,469
429,9,500,Alien-v0,0.0,140.0,123.539445629,0.801821794816,28,751,456
430,9,500,Boxing-v0,-38.0,0.0,-4.85526315789,0.957185206784,11,751,452
431,9,500,ChopperCommand-v0,0.0,800.0,196.238938053,0.526364306785,31,751,457
432,9,500,BattleZone-v0,0.0,5000.0,190.371991247,0.0410017019207,146,750,453
433,9,500,Atlantis-v0,1500.0,5300.0,1519.42604857,0.0065606873774,202,750,453
434,9,500,Bowling-v0,0.0,3.0,0.0132450331126,0.00392445425558,59,750,457
435,9,500,BankHeist-v0,0.0,20.0,0.0656455142232,0.00389010454656,54,750,454
436,10,500,Centipede-v0,0.0,4118.0,918.823788546,0.442594461811,88,751,461
437,10,500,ChopperCommand-v0,0.0,800.0,182.429501085,0.491503976862,31,751,462
438,10,500,Freeway-v0,0.0,5.0,0.0541125541126,0.00962000962001,7,751,468
439,10,500,Asteroids-v0,0.0,830.0,157.863247863,0.402360204557,291,750,460
440,10,500,Alien-v0,0.0,140.0,120.282608696,0.794715567386,28,751,466
441,10,500,Boxing-v0,-38.0,0.0,-4.95708154506,0.959027340205,6,751,473
442,10,500,Atlantis-v0,400.0,5300.0,1511.205074,0.510560111347,202,750,448
443,10,500,DoubleDunk-v0,-8.0,2.0,-0.102678571429,0.990238095238,98,750,454
444,10,500,FishingDerby-v0,-24.0,-12.0,-18.6894273128,0.800538423886,6,750,463
445,10,500,Atlantis-v0,1500.0,2600.0,1510.1511879,0.0135341238817,202,750,454
446,10,500,DoubleDunk-v0,-2.0,2.0,-0.0616740088106,0.859520313265,98,751,469
447,10,500,FishingDerby-v0,-24.0,-12.0,-18.6162046908,0.811734975914,6,751,469
448,10,500,Asteroids-v0,0.0,580.0,162.750533049,0.530576267634,291,751,465
449,10,500,Centipede-v0,50.0,4118.0,947.434408602,0.442302385037,88,750,465
450,10,500,Boxing-v0,-35.0,0.0,-5.57204301075,0.952342720601,6,751,467
451,10,500,Alien-v0,0.0,140.0,121.156316916,0.790883091281,54,750,465
452,10,500,Freeway-v0,0.0,5.0,0.0430107526882,0.00764635603345,7,750,468
453,10,500,ChopperCommand-v0,0.0,800.0,186.538461538,0.501602564103,31,751,466
454,10,500,Atlantis-v0,1500.0,4700.0,1527.89699571,0.0131884835479,202,751,456
455,10,500,ChopperCommand-v0,0.0,800.0,194.736842105,0.518153021442,31,751,462
456,10,500,Centipede-v0,56.0,4118.0,1053.22077922,0.488127129866,85,751,461
457,10,500,Asteroids-v0,0.0,830.0,175.835140998,0.447589170156,291,751,448
458,10,500,FishingDerby-v0,-24.0,-6.0,-18.7767857143,0.605844601215,6,751,449
459,10,500,Boxing-v0,-38.0,0.0,-5.93763919822,0.955337979615,6,750,456
460,10,500,DoubleDunk-v0,-6.0,0.0,-0.0877192982456,0.886289798571,6,750,444
461,10,500,Freeway-v0,0.0,5.0,0.112612612613,0.02002002002,7,750,445
462,10,500,Alien-v0,0.0,220.0,114.269662921,0.809434487882,54,751,452
463,10,500,Atlantis-v0,1500.0,5300.0,1530.75221239,0.0134881529238,202,750,462
464,10,500,Freeway-v0,0.0,5.0,0.0649350649351,0.011544011544,7,750,458
465,10,500,Boxing-v0,-38.0,-4.0,-6.13755458515,0.888976191555,6,750,450
466,10,500,Centipede-v0,0.0,3609.0,1091.90666667,0.576343656555,85,750,454
467,10,500,Alien-v0,0.0,220.0,122.599118943,0.862335813077,54,751,450
468,10,500,FishingDerby-v0,-24.0,-6.0,-18.7866666667,0.607175735406,28,751,449
469,10,500,ChopperCommand-v0,0.0,800.0,152.338530067,0.399529819352,31,750,446
470,10,500,DoubleDunk-v0,-4.0,2.0,-0.125560538117,0.96550960527,6,751,454
471,10,500,Asteroids-v0,0.0,830.0,150.814977974,0.39883881367,291,751,447
472,10,500,Alien-v0,0.0,220.0,106.599552573,0.756838262634,54,750,442
473,10,500,Freeway-v0,0.0,5.0,0.0452488687783,0.00804424333836,7,751,442
474,10,500,ChopperCommand-v0,0.0,800.0,196.380090498,0.518853695324,31,751,450
475,10,500,Asteroids-v0,0.0,830.0,171.177777778,0.440371678593,291,751,448
476,10,500,FishingDerby-v0,-24.0,-6.0,-18.6629464286,0.61865569273,11,751,448
477,10,500,Centipede-v0,0.0,4118.0,1103.86160714,0.528429279171,88,751,451
478,10,500,Boxing-v0,-28.0,1.0,-6.06873614191,0.949502566045,11,751,455
479,10,500,Atlantis-v0,0.0,4900.0,1509.67032967,0.650347662426,220,750,450
480,10,500,DoubleDunk-v0,-2.0,2.0,-0.0488888888889,0.865185185185,98,751,454
481,11,1000,Alien-v0,0.0,140.0,104.537444934,0.689462275365,11,750,462
482,11,1000,BattleZone-v0,0.0,14000.0,1077.92207792,0.140059486998,147,750,461
483,11,1000,Frostbite-v0,0.0,160.0,17.6789587852,0.137397565678,7,751,463
484,11,1000,Boxing-v0,-70.0,-6.0,-25.7688984881,0.95539825564,146,750,456
485,11,1000,ChopperCommand-v0,0.0,1000.0,245.614035088,0.474307992203,21,751,463
486,11,1000,Centipede-v0,60.0,6888.0,2534.91360691,0.640685106231,47,751,456
487,11,1000,Bowling-v0,0.0,9.0,0.118421052632,0.0116959064327,59,751,443
488,11,1000,DoubleDunk-v0,-2.0,2.0,-0.0406320541761,0.86882367695,98,750,453
489,11,1000,FishingDerby-v0,-46.0,-41.0,-45.9205298013,0.0244885945548,146,751,445
490,11,1000,Bowling-v0,0.0,9.0,0.242696629213,0.0239700374532,59,750,446
491,11,1000,Frostbite-v0,0.0,160.0,21.7713004484,0.147935351271,3,751,446
492,11,1000,Alien-v0,0.0,140.0,84.3049327354,0.598558107847,147,750,440
493,11,1000,DoubleDunk-v0,-4.0,2.0,-0.15,0.963636363636,239,750,450
494,11,1000,Boxing-v0,-69.0,-6.0,-25.7466666667,0.959083265679,146,751,460
495,11,1000,FishingDerby-v0,-46.0,-30.0,-45.7782608696,0.0226449275362,44,751,442
496,11,1000,ChopperCommand-v0,0.0,1100.0,213.34841629,0.404356190452,48,751,449
497,11,1000,Centipede-v0,60.0,6783.0,2046.42761693,0.530901758405,4,751,440
498,11,1000,BattleZone-v0,0.0,14000.0,1054.54545455,0.14025974026,103,750,438
499,11,1000,Frostbite-v0,0.0,160.0,14.8401826484,0.111681887367,7,750,447
500,11,1000,DoubleDunk-v0,-16.0,0.0,-0.143176733781,0.889386030326,18,751,455
501,11,1000,ChopperCommand-v0,0.0,900.0,241.538461538,0.512157252898,202,750,457
502,11,1000,BattleZone-v0,0.0,14000.0,1137.85557987,0.162352322402,211,750,443
503,11,1000,Boxing-v0,-71.0,-3.0,-21.927765237,0.960208046393,43,751,451
504,11,1000,Alien-v0,0.0,140.0,68.3813747228,0.61975655007,147,750,455
505,11,1000,Bowling-v0,0.0,9.0,0.138461538462,0.0136752136752,59,751,453
506,11,1000,FishingDerby-v0,-46.0,-40.0,-45.8233995585,0.0436050472842,5,750,454
507,11,1000,Centipede-v0,65.0,6852.0,1996.72907489,0.520881722136,277,751,447
508,11,1000,Alien-v0,0.0,160.0,87.4944071588,0.724972035794,10,751,452
509,11,1000,ChopperCommand-v0,0.0,1100.0,222.566371681,0.41492966674,163,750,456
510,11,1000,BattleZone-v0,0.0,14000.0,1486.84210526,0.204360106616,19,750,453
511,11,1000,Centipede-v0,55.0,8061.0,2450.66887417,0.557912453868,88,751,459
512,11,1000,Boxing-v0,-68.0,-6.0,-21.4531590414,0.967216480251,9,751,447
513,11,1000,Frostbite-v0,0.0,160.0,10.8501118568,0.0896563509819,11,750,442
514,11,1000,Bowling-v0,0.0,9.0,0.0407239819005,0.00402212166918,59,750,451
515,11,1000,FishingDerby-v0,-46.0,-40.0,-45.8957871397,0.0243081218691,19,751,444
516,11,1000,DoubleDunk-v0,-22.0,0.0,-0.612612612613,0.891734709917,19,750,444
517,11,1000,Bowling-v0,0.0,9.0,0.162162162162,0.016016016016,59,751,447
518,11,1000,DoubleDunk-v0,-20.0,0.0,-0.228187919463,0.888968431519,19,750,445
519,11,1000,Alien-v0,0.0,140.0,75.8876404494,0.672547071263,19,750,447
520,11,1000,Frostbite-v0,0.0,160.0,18.0089485459,0.15555866269,7,750,444
521,11,1000,FishingDerby-v0,-46.0,-40.0,-45.9121621622,0.0226893560227,254,751,432
522,11,1000,ChopperCommand-v0,0.0,700.0,268.287037037,0.569622910893,11,750,441
523,11,1000,Boxing-v0,-73.0,-3.0,-17.7528344671,0.961867534618,17,751,443
524,11,1000,Centipede-v0,55.0,5972.0,2021.75620767,0.563167185369,88,751,453
525,11,1000,BattleZone-v0,0.0,14000.0,1620.30905077,0.23434598269,30,751,450
526,12,1000,Alien-v0,0.0,140.0,90.3555555556,0.771982867221,19,751,451
527,12,1000,Gravitar-v0,0.0,0.0,0.0,0.0,7,751,448
528,12,1000,BattleZone-v0,0.0,14000.0,2125.0,0.309240362812,19,751,445
529,12,1000,Centipede-v0,120.0,8061.0,2712.0247191,0.605799633443,88,750,442
530,12,1000,DoubleDunk-v0,-14.0,0.0,-0.203619909502,0.886631575707,19,750,446
531,12,1000,Asteroids-v0,40.0,980.0,202.062780269,0.369464682574,87,750,436
532,12,1000,Freeway-v0,0.0,9.0,0.288990825688,0.0285423037717,7,750,435
533,12,1000,Boxing-v0,-70.0,0.0,-19.2735632184,0.953792999192,194,750,434
534,12,1000,ChopperCommand-v0,0.0,1100.0,395.852534562,0.648191170185,10,750,441
535,12,1000,Freeway-v0,0.0,9.0,0.734693877551,0.0725623582766,7,750,439
536,12,1000,Boxing-v0,-70.0,0.0,-14.2186788155,0.967504170993,19,751,427
537,12,1000,Asteroids-v0,20.0,830.0,246.44028103,0.529396714664,50,750,430
538,12,1000,Gravitar-v0,0.0,250.0,0.581395348837,0.00206718346253,407,750,431
539,12,1000,ChopperCommand-v0,0.0,1100.0,460.788863109,0.717608483059,10,750,434
540,12,1000,Centipede-v0,60.0,6533.0,2155.07834101,0.580564170942,5,750,432
541,12,1000,DoubleDunk-v0,-6.0,0.0,-0.111111111111,0.888888888889,19,751,434
542,12,1000,Alien-v0,0.0,140.0,84.6543778802,0.754213820705,19,750,433
543,12,1000,BattleZone-v0,0.0,14000.0,2170.90069284,0.318528643174,5,750,429
544,12,1000,Centipede-v0,60.0,8026.0,2921.26107226,0.661790481247,360,750,419
545,12,1000,Alien-v0,0.0,140.0,93.3174224344,0.797406631706,19,750,422
546,12,1000,ChopperCommand-v0,0.0,1100.0,202.843601896,0.335209048695,10,750,415
547,12,1000,Gravitar-v0,0.0,0.0,0.0,0.0,19,750,405
548,12,1000,Asteroids-v0,0.0,780.0,228.666666667,0.565474486589,23,750,406
549,12,1000,BattleZone-v0,0.0,14000.0,1635.4679803,0.22452330686,5,751,408
550,12,1000,Boxing-v0,-71.0,-4.0,-15.7965686275,0.939728729293,5,750,412
551,12,1000,Freeway-v0,0.0,9.0,0.152912621359,0.0151024811219,107,751,418
552,12,1000,DoubleDunk-v0,-6.0,0.0,-0.11004784689,0.891487979207,19,751,414
553,12,1000,Alien-v0,0.0,140.0,91.3768115942,0.856726587575,19,751,414
554,12,1000,Boxing-v0,-70.0,0.0,-15.4637681159,0.937251525409,19,750,417
555,12,1000,ChopperCommand-v0,0.0,1100.0,560.191846523,0.817910960488,10,750,424
556,12,1000,Asteroids-v0,40.0,930.0,234.056603774,0.432443333897,364,751,418
557,12,1000,Freeway-v0,0.0,9.0,0.150717703349,0.0148856990962,5,751,424
558,12,1000,Gravitar-v0,0.0,250.0,0.825471698113,0.00394129979036,323,751,417
559,12,1000,DoubleDunk-v0,-12.0,2.0,-0.134292565947,0.977503711317,486,750,409
560,12,1000,Centipede-v0,80.0,8061.0,2518.1002445,0.578408666047,328,750,414
561,12,1000,BattleZone-v0,0.0,14000.0,2120.77294686,0.299582634986,65,750,426
562,12,1000,BattleZone-v0,0.0,12000.0,2953.05164319,0.451399756564,65,751,416
