tpgGen,envGen,gamesPlayed,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams,champUid
24,5,267,500,Freeway-v0,0.0,6.0,3.6861788617886178,0.7671584863996765,6,750,615,130
24,5,268,500,BankHeist-v0,0.0,70.0,1.089430894308943,0.03318400530944083,6,750,615,2500
24,5,269,500,FishingDerby-v0,-24.0,0.0,-18.61138211382114,0.492813409615573,11,750,615,1759
24,5,270,500,DoubleDunk-v0,-4.0,2.0,-0.4097560975609756,0.8948308742346602,6,750,615,190
25,6,271,500,Hero-v0,0.0,2770.0,59.509151414309486,0.019614966838278815,6,750,601,133
25,6,272,500,Bowling-v0,0.0,26.0,0.07986688851913477,0.005032156574457866,6,750,601,530
25,6,273,500,Freeway-v0,0.0,6.0,3.67720465890183,0.7671165341714411,6,750,601,130
25,6,274,500,DoubleDunk-v0,-6.0,2.0,-0.4525790349417637,0.9519319652431187,6,750,601,190
25,6,275,500,Frostbite-v0,0.0,160.0,5.723793677204659,0.060501016823812155,9,750,601,2501
25,6,276,500,FishingDerby-v0,-24.0,0.0,-18.608985024958404,0.49496723567715917,11,750,601,1759
25,6,277,500,Boxing-v0,-44.0,18.0,-6.795341098169717,0.9443758610201622,6,750,601,1268
25,6,278,500,Asteroids-v0,0.0,1080.0,113.92678868552413,0.23147292235848382,6,750,601,692
25,6,279,500,Alien-v0,0.0,320.0,19.018302828618967,0.12154222129783687,6,750,601,610
26,6,280,500,Boxing-v0,-44.0,18.0,-6.4789207419898815,0.949368641005197,6,751,593,1268
26,6,281,500,Bowling-v0,0.0,26.0,0.10286677908937605,0.007131191980069915,6,751,593,530
26,6,282,500,Alien-v0,0.0,320.0,17.2681281618887,0.11150927487352436,6,751,593,610
26,6,283,500,Hero-v0,0.0,2770.0,46.585160202360875,0.015293770744202203,6,751,593,133
26,6,284,500,FishingDerby-v0,-24.0,0.0,-18.522765598650928,0.5008535798305285,11,751,593,1759
26,6,285,500,Frostbite-v0,0.0,160.0,5.632377740303541,0.06091905564924115,9,751,593,2501
26,6,286,500,Asteroids-v0,0.0,1180.0,117.75716694772343,0.2185429433380611,25,751,593,8465
26,6,287,500,Freeway-v0,0.0,6.0,3.590219224283305,0.7524826681656348,6,751,593,130
26,6,288,500,DoubleDunk-v0,-4.0,2.0,-0.35413153456998314,0.8958840796952018,6,751,593,190
27,6,289,500,Hero-v0,0.0,2770.0,55.08361204013378,0.018097796005021156,6,750,598,133
27,6,290,500,DoubleDunk-v0,-8.0,2.0,-0.4214046822742475,0.972129319955407,6,750,598,190
27,6,291,500,Boxing-v0,-64.0,18.0,-6.973244147157191,0.9842268420237078,6,750,598,1268
27,6,292,500,Bowling-v0,0.0,26.0,0.10367892976588629,0.0071595214378852145,6,750,598,530
27,6,293,500,Asteroids-v0,0.0,1180.0,114.76588628762542,0.21376285833026154,25,750,598,8465
27,6,294,500,Freeway-v0,0.0,6.0,3.5819397993311037,0.7465213262314683,6,750,598,130
27,6,295,500,Alien-v0,0.0,320.0,19.414715719063544,0.12543838257153467,6,750,598,610
27,6,296,500,FishingDerby-v0,-24.0,0.0,-18.54515050167224,0.4976980882777938,11,750,598,1759
27,6,297,500,Frostbite-v0,0.0,160.0,6.3879598662207355,0.0692818654775176,9,750,598,2501
28,6,298,500,Boxing-v0,-44.0,18.0,-6.883138564273789,0.9432408544629911,6,751,599,1268
28,6,299,500,Frostbite-v0,0.0,160.0,6.994991652754591,0.0751599888703394,9,751,599,2501
28,6,300,500,Alien-v0,0.0,320.0,19.6661101836394,0.1254231589686513,6,751,599,610
28,6,301,500,DoubleDunk-v0,-8.0,2.0,-0.4040066777963272,0.9712780560192914,6,751,599,190
28,6,302,500,Hero-v0,0.0,2770.0,59.69949916527546,0.019525718219194653,6,751,599,133
28,6,303,500,FishingDerby-v0,-24.0,0.0,-18.495826377295494,0.5031276407180646,11,751,599,1759
28,6,304,500,Freeway-v0,0.0,6.0,3.5425709515859767,0.7365362023124943,6,751,599,130
28,6,305,500,Bowling-v0,0.0,26.0,0.1285475792988314,0.009623753812786812,6,751,599,530
28,6,306,500,Asteroids-v0,0.0,1180.0,114.85809682804674,0.2155481560311695,25,751,599,8465
29,6,307,500,DoubleDunk-v0,-6.0,2.0,-0.4139072847682119,0.9512509197939718,6,751,604,190
29,6,308,500,Alien-v0,0.0,320.0,17.5,0.11332149098601904,6,751,604,610
29,6,309,500,Asteroids-v0,0.0,1180.0,115.13245033112582,0.21563542992454154,25,751,604,8465
29,6,310,500,Freeway-v0,0.0,6.0,3.5827814569536423,0.7449922328509501,6,751,604,130
29,6,311,500,FishingDerby-v0,-24.0,0.0,-18.48841059602649,0.5039091243561391,11,751,604,1759
29,6,312,500,Boxing-v0,-44.0,18.0,-6.395695364238411,0.9512411571524935,6,751,604,1268
29,6,313,500,Hero-v0,0.0,2770.0,63.526490066225165,0.020904800206063393,6,751,604,133
29,6,314,500,Bowling-v0,0.0,26.0,0.1076158940397351,0.007637011202981656,6,751,604,530
29,6,315,500,Frostbite-v0,0.0,160.0,6.672185430463577,0.06940995217071373,9,751,604,2501
30,7,316,500,Bowling-v0,0.0,26.0,0.11352253756260434,0.007964183127917556,6,751,599,530
30,7,317,500,DoubleDunk-v0,-8.0,2.0,-0.3606010016694491,0.9710999814505659,6,751,599,190
30,7,318,500,Freeway-v0,0.0,6.0,3.5442404006677797,0.7236752612378635,6,751,599,130
30,7,319,500,FishingDerby-v0,-24.0,0.0,-18.452420701168613,0.5013860549475417,11,751,599,1759
30,7,320,500,Asteroids-v0,0.0,1180.0,116.84474123539232,0.21883493886386754,25,751,599,8465
30,7,321,500,Boxing-v0,-44.0,18.0,-6.813021702838063,0.9439975015205316,6,751,599,1268
30,7,322,500,Hero-v0,0.0,2770.0,64.32387312186978,0.02090446223274485,6,751,599,133
30,7,323,500,BattleZone-v0,0.0,10000.0,105.17529215358931,0.022852902986458902,6,751,599,2403
30,7,324,500,ChopperCommand-v0,0.0,1100.0,145.90984974958263,0.29563812353309893,16,751,599,1470
31,7,325,500,DoubleDunk-v0,-6.0,2.0,-0.41402337228714525,0.9499165275459157,6,751,599,190
31,7,326,500,ChopperCommand-v0,0.0,1100.0,149.58263772954925,0.3029720486087135,16,751,599,1470
31,7,327,500,Asteroids-v0,0.0,1180.0,115.3923205342237,0.21372742328428793,25,751,599,8465
31,7,328,500,Bowling-v0,0.0,26.0,0.1018363939899833,0.007086103400473505,6,751,599,530
31,7,329,500,Hero-v0,0.0,2770.0,73.57262103505843,0.02387237171150575,6,751,599,133
31,7,330,500,BattleZone-v0,0.0,10000.0,101.8363939899833,0.02208124652198107,6,751,599,2403
31,7,331,500,FishingDerby-v0,-24.0,0.0,-18.504173622704506,0.49714544817493683,11,751,599,1759
31,7,332,500,Boxing-v0,-44.0,18.0,-6.681135225375626,0.9470101921516776,6,751,599,1268
31,7,333,500,Freeway-v0,0.0,6.0,3.6093489148580966,0.7447803953090519,6,751,599,130
32,7,334,500,DoubleDunk-v0,-4.0,2.0,-0.37061769616026713,0.8846019085306713,6,751,599,190
32,7,335,500,Hero-v0,0.0,2770.0,69.19866444073456,0.022310959443274162,6,751,599,133
32,7,336,500,BattleZone-v0,0.0,10000.0,153.58931552587646,0.03205342237061769,6,751,599,2403
32,7,337,500,FishingDerby-v0,-24.0,0.0,-18.562604340567614,0.4953677940600541,11,751,599,1759
32,7,338,500,Freeway-v0,0.0,6.0,3.4674457429048413,0.7146066489416497,6,751,599,130
32,7,339,500,Boxing-v0,-44.0,18.0,-6.642737896494157,0.9470657825477431,6,751,599,1268
32,7,340,500,ChopperCommand-v0,0.0,1100.0,159.26544240400668,0.31854744132783086,16,751,599,1470
32,7,341,500,Bowling-v0,0.0,26.0,0.16026711185308848,0.012556540102449946,6,751,599,530
32,7,342,500,Asteroids-v0,0.0,1180.0,118.79799666110183,0.21952980994263527,25,751,599,8465
33,7,343,500,Hero-v0,0.0,2770.0,108.44517184942717,0.03502703988830487,6,751,611,133
33,7,344,500,BattleZone-v0,0.0,10000.0,117.83960720130933,0.024848154209856328,6,751,611,2403
33,7,345,500,Boxing-v0,-44.0,18.0,-6.541734860883797,0.9480622623846638,6,751,611,1268
33,7,346,500,Freeway-v0,0.0,6.0,3.474631751227496,0.7188377684831572,6,751,611,130
33,7,347,500,Asteroids-v0,0.0,1180.0,127.54500818330605,0.23004135561666716,25,751,611,8465
33,7,348,500,Bowling-v0,0.0,26.0,0.12111292962356793,0.00894406836746003,6,751,611,530
33,7,349,500,DoubleDunk-v0,-6.0,2.0,-0.337152209492635,0.9518094198945316,6,751,611,190
33,7,350,500,ChopperCommand-v0,0.0,1100.0,151.55482815057283,0.3046444206985775,16,751,611,1470
33,7,351,500,FishingDerby-v0,-24.0,0.0,-18.4860883797054,0.49947970338040776,11,751,611,1759
34,7,352,500,FishingDerby-v0,-24.0,0.0,-18.48032786885246,0.4983758348512396,11,751,610,1759
34,7,353,500,Bowling-v0,0.0,26.0,0.10983606557377049,0.007786076890742717,6,751,610,530
34,7,354,500,Asteroids-v0,0.0,1180.0,122.65573770491804,0.22613354096581556,25,751,610,8465
34,7,355,500,Boxing-v0,-44.0,18.0,-6.842622950819672,0.9420317709429101,6,751,610,1268
34,7,356,500,DoubleDunk-v0,-4.0,2.0,-0.3180327868852459,0.8906699048775475,6,751,610,190
34,7,357,500,Hero-v0,0.0,2770.0,117.73770491803279,0.037988481733585065,6,751,610,133
34,7,358,500,Freeway-v0,0.0,6.0,3.4852459016393444,0.721311475409834,6,751,610,130
34,7,359,500,BattleZone-v0,0.0,10000.0,127.8688524590164,0.02774499089253186,6,751,610,2403
34,7,360,500,ChopperCommand-v0,0.0,1100.0,152.78688524590163,0.305986843095634,16,751,610,1470
35,8,361,500,BankHeist-v0,0.0,70.0,0.9240924092409241,0.027779648713170627,6,750,606,2500
35,8,362,500,Centipede-v0,0.0,4700.0,1001.8729372937294,0.43515693173059633,11,750,606,1879
35,8,363,500,Boxing-v0,-44.0,18.0,-6.843234323432343,0.943092297436471,6,750,606,1268
35,8,364,500,Bowling-v0,0.0,26.0,0.15181518151815182,0.010788455571395402,6,750,606,530
35,8,365,500,FishingDerby-v0,-24.0,0.0,-18.537953795379536,0.49146396121093155,11,750,606,1759
35,8,366,500,Hero-v0,0.0,2770.0,164.26567656765675,0.053049880050888766,6,750,606,133
35,8,367,500,DoubleDunk-v0,-6.0,2.0,-0.38613861386138615,0.9470113678034523,6,750,606,190
35,8,368,500,Freeway-v0,0.0,6.0,3.447194719471947,0.7048853033451477,6,750,606,130
35,8,369,500,Alien-v0,0.0,320.0,22.013201320132012,0.13837894206087265,6,750,606,610
36,8,370,500,Hero-v0,0.0,2770.0,211.9331158238173,0.06844524708287802,6,751,613,133
36,8,371,500,Bowling-v0,0.0,26.0,0.08482871125611746,0.005534265792767487,6,751,613,530
36,8,372,500,BankHeist-v0,0.0,70.0,0.9624796084828712,0.028557371833997317,6,751,613,2500
36,8,373,500,Boxing-v0,-50.0,18.0,-6.774877650897227,0.9639478604351577,6,751,613,1268
36,8,374,500,Alien-v0,0.0,320.0,22.463295269168025,0.14474861790828344,6,751,613,610
36,8,375,500,Centipede-v0,0.0,4700.0,991.8955954323002,0.43197364967560287,11,751,613,1879
36,8,376,500,FishingDerby-v0,-24.0,0.0,-18.455138662316475,0.4996525889674296,11,751,613,1759
36,8,377,500,Freeway-v0,0.0,6.0,3.2561174551386625,0.6626789922059071,6,751,613,130
36,8,378,500,DoubleDunk-v0,-4.0,2.0,-0.33931484502446985,0.8793829174470754,6,751,613,190
37,8,379,500,Hero-v0,0.0,2770.0,295.06779661016947,0.09513567929626553,6,750,590,133
37,8,380,500,Freeway-v0,0.0,6.0,3.088135593220339,0.6259050010462419,6,750,590,130
37,8,381,500,Centipede-v0,0.0,4700.0,1014.7186440677966,0.43368747423440757,11,750,590,1879
37,8,382,500,Bowling-v0,0.0,26.0,0.09661016949152543,0.00651667613857966,6,750,590,530
37,8,383,500,DoubleDunk-v0,-8.0,4.0,-0.37966101694915255,0.9528353211969037,11,750,590,11495
37,8,384,500,FishingDerby-v0,-24.0,0.0,-18.449152542372882,0.49907407407406945,11,750,590,1759
37,8,385,500,BankHeist-v0,0.0,70.0,1.1016949152542372,0.033175756178177467,6,750,590,2500
37,8,386,500,Boxing-v0,-44.0,18.0,-7.106779661016949,0.9369320642535337,6,750,590,1268
37,8,387,500,Alien-v0,0.0,320.0,29.203389830508474,0.18348340395480206,6,750,590,610
38,8,388,500,FishingDerby-v0,-24.0,0.0,-18.522613065326635,0.49437516802117115,11,751,597,1759
38,8,389,500,Freeway-v0,0.0,6.0,3.371859296482412,0.6834170854271335,6,751,597,130
38,8,390,500,Boxing-v0,-38.0,18.0,-6.420435510887772,0.9234959757213926,6,751,597,1268
38,8,391,500,DoubleDunk-v0,-6.0,4.0,-0.5695142378559463,0.8967504187604673,11,751,597,11495
38,8,392,500,Alien-v0,0.0,320.0,21.87604690117253,0.14056974688256085,6,751,597,610
38,8,393,500,BankHeist-v0,0.0,70.0,1.323283082077052,0.04038332250823275,6,751,597,2500
38,8,394,500,Centipede-v0,0.0,4700.0,1036.0971524288107,0.4495701927642002,11,751,597,1879
38,8,395,500,Hero-v0,0.0,2770.0,402.83082077051927,0.12979562847449352,6,751,597,133
38,8,396,500,Bowling-v0,0.0,26.0,0.10887772194304858,0.00762083483382285,6,751,597,530
39,8,397,500,Freeway-v0,0.0,6.0,3.3108808290155443,0.6599714279622146,6,750,579,130
39,8,398,500,Centipede-v0,0.0,4700.0,1011.6303972366148,0.44173989586919576,11,750,579,1879
39,8,399,500,FishingDerby-v0,-24.0,0.0,-18.587219343696027,0.49009573764898595,11,750,579,1759
39,8,400,500,Boxing-v0,-39.0,18.0,-6.238341968911917,0.930983709378654,6,750,579,1268
39,8,401,500,Bowling-v0,0.0,26.0,0.08808290155440414,0.0056866505650881895,6,750,579,530
39,8,402,500,Alien-v0,0.0,320.0,23.316062176165804,0.15076280944156586,6,750,579,610
39,8,403,500,BankHeist-v0,0.0,70.0,1.3126079447322971,0.039727577847488996,6,750,579,2500
39,8,404,500,DoubleDunk-v0,-4.0,4.0,-0.6286701208981001,0.7752830550758034,11,750,579,11495
39,8,405,500,Hero-v0,0.0,2770.0,449.01554404145077,0.14452380146512422,6,750,579,133
40,9,406,500,Hero-v0,0.0,2770.0,630.3182579564489,0.20271179174821655,6,750,597,133
40,9,407,500,FishingDerby-v0,-24.0,0.0,-18.408710217755445,0.5022540686973918,11,750,597,1759
40,9,408,500,Freeway-v0,0.0,6.0,3.2663316582914574,0.6508261471968871,6,750,597,130
40,9,409,500,Boxing-v0,-39.0,18.0,-6.4623115577889445,0.9266743415789638,6,750,597,1268
40,9,410,500,DoubleDunk-v0,-6.0,4.0,-0.6465661641541038,0.8972864321608021,11,750,597,11495
40,9,411,500,BattleZone-v0,0.0,10000.0,139.0284757118928,0.03013586450772379,6,750,597,2403
40,9,412,500,Frostbite-v0,0.0,160.0,4.522613065326633,0.04941373534338359,9,750,597,2501
40,9,413,500,Bowling-v0,0.0,26.0,0.07202680067001675,0.004228902566745628,6,750,597,530
40,9,414,500,Gravitar-v0,0.0,600.0,4.606365159128978,0.013131501127034349,6,750,597,1380
41,9,415,500,Freeway-v0,0.0,6.0,2.7551724137931033,0.5493401447424417,6,751,580,130
41,9,416,500,Gravitar-v0,0.0,600.0,4.396551724137931,0.012154108131119626,6,751,580,1380
41,9,417,500,FishingDerby-v0,-24.0,0.0,-18.513793103448275,0.495828011919962,11,751,580,1759
41,9,418,500,Bowling-v0,0.0,26.0,0.09655172413793103,0.006375116189439798,6,751,580,530
41,9,419,500,Frostbite-v0,0.0,160.0,5.379310344827586,0.058069923371647514,9,751,580,2501
41,9,420,500,Hero-v0,0.0,2770.0,920.9396551724138,0.2961961411783685,6,751,580,133
41,9,421,500,DoubleDunk-v0,-6.0,4.0,-0.6896551724137931,0.8918314176245182,11,751,580,11495
41,9,422,500,Boxing-v0,-38.0,18.0,-6.472413793103448,0.9221459848307181,6,751,580,1268
41,9,423,500,BattleZone-v0,0.0,10000.0,148.27586206896552,0.03255172413793102,6,751,580,2403
42,9,424,500,Bowling-v0,0.0,26.0,0.07665505226480836,0.00454496514534038,6,751,574,530
42,9,425,500,FishingDerby-v0,-24.0,0.0,-18.522648083623693,0.4977093818557187,11,751,574,1759
42,9,426,500,Boxing-v0,-47.0,18.0,-6.682926829268292,0.9599310924639255,6,751,574,1268
42,9,427,500,BattleZone-v0,0.0,10000.0,221.25435540069685,0.0478823073945025,6,751,574,2403
42,9,428,500,DoubleDunk-v0,-6.0,4.0,-0.735191637630662,0.8896941540843948,11,751,574,11495
42,9,429,500,Freeway-v0,0.0,6.0,2.1898954703832754,0.4330881404052116,6,751,574,130
42,9,430,500,Hero-v0,0.0,2770.0,1288.1881533101046,0.4135645569427869,6,751,574,133
42,9,431,500,Gravitar-v0,0.0,600.0,4.878048780487805,0.014152363745859679,6,751,574,1380
42,9,432,500,Frostbite-v0,0.0,160.0,5.034843205574913,0.054212640340689136,9,751,574,2501
43,9,433,500,DoubleDunk-v0,-8.0,4.0,-0.7310344827586207,0.9483184333759045,11,751,580,11495
43,9,434,500,Hero-v0,0.0,2770.0,1886.155172413793,0.6055689554554602,6,751,580,133
43,9,435,500,Bowling-v0,0.0,26.0,0.09310344827586207,0.006057720646580064,6,751,580,530
43,9,436,500,FishingDerby-v0,-24.0,0.0,-18.603448275862068,0.4928905917411619,11,751,580,1759
43,9,437,500,Gravitar-v0,0.0,600.0,4.310344827586207,0.011962537249893572,6,751,580,1380
43,9,438,500,Freeway-v0,0.0,6.0,1.217241379310345,0.26836951894423133,6,751,580,130
43,9,439,500,BattleZone-v0,0.0,10000.0,296.55172413793105,0.06424521072796942,6,751,580,2403
43,9,440,500,Frostbite-v0,0.0,160.0,4.655172413793103,0.04980842911877396,9,751,580,2501
43,9,441,500,Boxing-v0,-38.0,18.0,-6.872413793103449,0.9193115177105369,6,751,580,1268
44,9,442,500,Boxing-v0,-32.0,18.0,-6.901724137931034,0.8765229118773943,6,751,580,1268
44,9,443,500,Gravitar-v0,0.0,600.0,3.103448275862069,0.008429118773946361,6,751,580,1380
44,9,444,500,Freeway-v0,0.0,6.0,1.0017241379310344,0.23908045977011494,6,751,580,130
44,9,445,500,Hero-v0,0.0,2770.0,2096.293103448276,0.67289356794319,6,751,580,133
44,9,446,500,Frostbite-v0,0.0,160.0,5.431034482758621,0.057962164750957855,9,751,580,2501
44,9,447,500,FishingDerby-v0,-24.0,0.0,-18.498275862068965,0.49939868028948015,11,751,580,1759
44,9,448,500,BattleZone-v0,0.0,10000.0,329.3103448275862,0.07282758620689672,6,751,580,2403
44,9,449,500,DoubleDunk-v0,-6.0,4.0,-0.46551724137931033,0.915187739463598,11,751,580,11495
44,9,450,500,Bowling-v0,0.0,26.0,0.0896551724137931,0.00579473576821057,6,751,580,530
45,10,451,500,FishingDerby-v0,-24.0,0.0,-18.403812824956674,0.5079540834884518,11,751,577,1759
45,10,452,500,Bowling-v0,0.0,26.0,0.06932409012131716,0.0038558961369253336,6,751,577,530
45,10,453,500,Hero-v0,0.0,2770.0,2107.417677642981,0.6763218161331355,6,751,577,133
45,10,454,500,Boxing-v0,-38.0,18.0,-6.512998266897747,0.9236393575338898,6,751,577,1268
45,10,455,500,Freeway-v0,0.0,6.0,1.124783362218371,0.2772963604852682,6,751,577,130
45,10,456,500,Atlantis-v0,1500.0,7700.0,1583.362218370884,0.02549497813133144,6,751,577,986
45,10,457,500,DoubleDunk-v0,-6.0,4.0,-0.48180242634315423,0.9132293471981485,11,751,577,11495
45,10,458,500,Gravitar-v0,0.0,600.0,3.119584055459272,0.008472944348160986,6,751,577,1380
45,10,459,500,Alien-v0,0.0,320.0,46.5684575389948,0.3024052811476984,6,751,577,610
46,10,460,500,Boxing-v0,-34.0,18.0,-6.090909090909091,0.9074173689558293,6,750,572,1268
46,10,461,500,Freeway-v0,0.0,6.0,1.4615384615384615,0.3544850211516869,6,750,572,130
46,10,462,500,Hero-v0,0.0,2770.0,2110.979020979021,0.6777822871346881,6,750,572,133
46,10,463,500,DoubleDunk-v0,-4.0,4.0,-0.46153846153846156,0.8069153069153107,11,750,572,11495
46,10,464,500,Bowling-v0,0.0,26.0,0.10139860139860139,0.006813699121391429,6,750,572,530
46,10,465,500,Gravitar-v0,0.0,600.0,1.8356643356643356,0.004338254338254338,6,750,572,1380
46,10,466,500,Alien-v0,0.0,320.0,45.87412587412587,0.2929110819735815,6,750,572,610
46,10,467,500,FishingDerby-v0,-24.0,0.0,-18.337412587412587,0.5124158249158206,11,750,572,1759
46,10,468,500,Atlantis-v0,900.0,7700.0,1563.6363636363637,0.23678628176898234,6,750,572,986
47,10,469,500,Bowling-v0,0.0,26.0,0.06724137931034482,0.003690856741254619,6,750,580,530
47,10,470,500,Atlantis-v0,1500.0,7700.0,1591.2068965517242,0.027984897596293766,6,750,580,986
47,10,471,500,Boxing-v0,-38.0,18.0,-6.191379310344828,0.9283945187270347,6,750,580,1268
47,10,472,500,Freeway-v0,0.0,6.0,1.7310344827586206,0.4270753512132809,6,750,580,130
47,10,473,500,DoubleDunk-v0,-4.0,4.0,-0.5448275862068965,0.7938697318007696,11,750,580,11495
47,10,474,500,Alien-v0,0.0,320.0,46.1551724137931,0.2903526101532562,6,750,580,610
47,10,475,500,FishingDerby-v0,-24.0,0.0,-18.26551724137931,0.5180928054491226,11,750,580,1759
47,10,476,500,Gravitar-v0,0.0,600.0,2.0689655172413794,0.004980842911877395,6,750,580,1380
47,10,477,500,Hero-v0,0.0,2770.0,2162.8793103448274,0.6944274842208558,6,750,580,133
48,10,478,500,FishingDerby-v0,-24.0,0.0,-18.302284710017574,0.5138210852914963,11,750,569,1759
48,10,479,500,Bowling-v0,0.0,26.0,0.070298769771529,0.003965571628137533,6,750,569,530
48,10,480,500,Atlantis-v0,1000.0,7700.0,1586.4674868189807,0.21072926686766782,6,750,569,986
48,10,481,500,Gravitar-v0,0.0,600.0,2.10896309314587,0.0050771333723882055,6,750,569,1380
48,10,482,500,DoubleDunk-v0,-8.0,4.0,-0.5588752196836555,0.9564104233114181,11,750,569,11495
48,10,483,500,Alien-v0,0.0,320.0,43.4622144112478,0.2682489992189021,6,750,569,610
48,10,484,500,Hero-v0,0.0,2770.0,2151.4586994727592,0.6905770347044932,6,750,569,133
48,10,485,500,Freeway-v0,0.0,6.0,2.242530755711775,0.5460739004968627,6,750,569,130
48,10,486,500,Boxing-v0,-41.0,18.0,-6.423550087873462,0.9400930686240984,6,750,569,1268
49,10,487,500,Boxing-v0,-39.0,18.0,-6.680926916221034,0.928727464385493,6,751,561,1268
49,10,488,500,Atlantis-v0,900.0,7700.0,1607.3083778966131,0.24672808552312053,6,751,561,986
49,10,489,500,DoubleDunk-v0,-6.0,4.0,-0.6666666666666666,0.8964309764309731,11,751,561,11495
49,10,490,500,Gravitar-v0,0.0,600.0,2.584670231729055,0.006579960828326841,6,751,561,1380
49,10,491,500,Hero-v0,0.0,2770.0,2192.174688057041,0.703655751267941,6,751,561,133
49,10,492,500,Alien-v0,0.0,320.0,27.486631016042782,0.17468186769657343,6,751,561,610
49,10,493,500,Bowling-v0,0.0,26.0,0.0748663101604278,0.004378393518665011,6,751,561,530
49,10,494,500,FishingDerby-v0,-24.0,0.0,-18.474153297682708,0.5004401311590807,11,751,561,1759
49,10,495,500,Freeway-v0,0.0,6.0,2.7736185383244205,0.6763935652824522,6,751,561,130
50,11,496,1000,Boxing-v0,-73.0,2.0,-9.90391459074733,0.9609273406265134,6,750,562,1268
50,11,497,1000,Alien-v0,0.0,310.0,19.181494661921707,0.12829327563016116,6,750,562,610
50,11,498,1000,FishingDerby-v0,-48.0,-26.0,-45.51423487544484,0.2632079448643669,11,750,562,15351
50,11,499,1000,Bowling-v0,0.0,13.0,0.07473309608540925,0.00758070289961886,43,750,562,15201
50,11,500,1000,Hero-v0,0.0,2920.0,2241.2544483985766,0.7270301303527922,6,750,562,133
50,11,501,1000,Freeway-v0,0.0,11.0,5.880782918149467,0.7649317503733584,14,750,562,13729
50,11,502,1000,BankHeist-v0,0.0,20.0,1.0676156583629892,0.0680110715697904,11,750,562,13569
50,11,503,1000,DoubleDunk-v0,-16.0,2.0,-0.9430604982206405,0.9778715053527175,11,750,562,11177
50,11,504,1000,Gravitar-v0,0.0,250.0,3.380782918149466,0.014045077105575328,37,750,562,14544
51,11,505,1000,Bowling-v0,0.0,13.0,0.06934306569343066,0.007735978538898247,43,750,548,15201
51,11,506,1000,Freeway-v0,0.0,11.0,5.806569343065694,0.7415629419610872,14,750,548,13729
51,11,507,1000,FishingDerby-v0,-48.0,-2.0,-43.801094890510946,0.1903942771024291,21,750,548,9479
51,11,508,1000,Boxing-v0,-70.0,2.0,-10.494525547445255,0.9537894375857359,6,750,548,1268
51,11,509,1000,DoubleDunk-v0,-16.0,2.0,-0.6459854014598541,0.9720144583621154,11,750,548,11177
51,11,510,1000,Gravitar-v0,0.0,250.0,4.37956204379562,0.017648012976480134,37,750,548,14544
51,11,511,1000,Hero-v0,0.0,2920.0,2031.359489051095,0.6582405591252097,6,750,548,133
51,11,512,1000,BankHeist-v0,0.0,20.0,1.4416058394160585,0.08596918085969173,21,750,548,9479
51,11,513,1000,Alien-v0,0.0,310.0,27.846715328467152,0.1772990928447908,6,750,548,610
52,11,514,1000,Alien-v0,0.0,310.0,30.44609665427509,0.19300080246507595,6,750,538,610
52,11,515,1000,Boxing-v0,-76.0,2.0,-11.263940520446097,0.9509276843182101,6,750,538,1268
52,11,516,1000,FishingDerby-v0,-52.0,-2.0,-44.578066914498145,0.3382932672449382,21,750,538,9479
52,11,517,1000,DoubleDunk-v0,-16.0,2.0,-0.6133828996282528,0.9715605733779998,6,750,538,2335
52,11,518,1000,Hero-v0,0.0,2920.0,1922.1468401486989,0.6196695576463152,6,750,538,133
52,11,519,1000,BankHeist-v0,0.0,80.0,1.9516728624535316,0.05292234613795959,57,750,538,15878
52,11,520,1000,Freeway-v0,0.0,11.0,5.440520446096654,0.6785393645819491,14,750,538,13729
52,11,521,1000,Bowling-v0,0.0,13.0,0.13568773234200743,0.014908994033958291,43,750,538,15201
52,11,522,1000,Gravitar-v0,0.0,250.0,5.390334572490707,0.021280462618752587,37,750,538,14544
53,11,523,1000,FishingDerby-v0,-48.0,-2.0,-44.52909090909091,0.16989249775639084,21,751,550,9479
53,11,524,1000,Hero-v0,0.0,2920.0,1867.4454545454546,0.5975165712292726,6,751,550,133
53,11,525,1000,BankHeist-v0,0.0,80.0,1.3818181818181818,0.03717171717171719,57,751,550,15878
53,11,526,1000,Alien-v0,0.0,310.0,32.018181818181816,0.20006600868203325,6,751,550,610
53,11,527,1000,Freeway-v0,0.0,11.0,5.7327272727272724,0.7032440103514513,14,751,550,13729
53,11,528,1000,Gravitar-v0,0.0,600.0,9.090909090909092,0.027654320987654316,70,751,550,16099
53,11,529,1000,Boxing-v0,-71.0,3.0,-11.041818181818181,0.9576542636002089,26,751,550,16082
53,11,530,1000,Bowling-v0,0.0,13.0,0.09454545454545454,0.011169685015838864,43,751,550,15201
53,11,531,1000,DoubleDunk-v0,-16.0,2.0,-0.6145454545454545,0.9692779648335165,6,751,550,2335
54,11,532,1000,BankHeist-v0,0.0,80.0,1.3636363636363635,0.03671717171717173,57,750,550,15878
54,11,533,1000,DoubleDunk-v0,-16.0,2.0,-0.5927272727272728,0.9709140790622229,6,750,550,2335
54,11,534,1000,Gravitar-v0,0.0,600.0,4.2727272727272725,0.012323232323232323,70,750,550,16099
54,11,535,1000,Hero-v0,0.0,2920.0,1844.8454545454545,0.5850817330747881,6,750,550,133
