tpgGen,envGen,gamesPlayed,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams,champUid
76,16,687,1000,FishingDerby-v0,-50.0,-4.0,-44.64418212478921,0.26522691925293934,34,751,593,16531
76,16,688,1000,Frostbite-v0,0.0,220.0,7.335581787521079,0.052377213806004276,70,751,593,22841
76,16,689,1000,Atlantis-v0,1500.0,16600.0,1843.5075885328836,0.04132602456704834,10,751,593,22730
76,16,690,1000,BankHeist-v0,0.0,60.0,0.8263069139966274,0.02831386754939312,46,751,593,18643
76,16,691,1000,Bowling-v0,0.0,60.0,0.26812816188870153,0.007933712239502011,18,751,593,20898
76,16,692,1000,Centipede-v0,56.0,8652.0,2145.912310286678,0.46805498245057825,72,751,593,18339
76,16,693,1000,DoubleDunk-v0,-16.0,4.0,-0.7521079258010118,0.9914183998501045,25,751,593,15268
77,16,694,1000,FishingDerby-v0,-50.0,-4.0,-44.94342762063228,0.25500871787936047,34,750,601,16531
77,16,695,1000,Boxing-v0,-100.0,10.0,-9.753743760399335,0.9769184814412472,21,750,601,4293
77,16,696,1000,Frostbite-v0,0.0,220.0,7.753743760399335,0.05612928559532708,70,750,601,22841
77,16,697,1000,BankHeist-v0,0.0,60.0,0.831946755407654,0.02777264230397897,46,750,601,18643
77,16,698,1000,Atlantis-v0,1500.0,16600.0,1810.648918469218,0.038723947272489345,10,750,601,22730
77,16,699,1000,Freeway-v0,0.0,11.0,8.036605657237937,0.8459240720623303,25,750,601,6947
77,16,700,1000,Centipede-v0,55.0,8652.0,2206.9168053244593,0.4819239570877961,72,750,601,18339
77,16,701,1000,DoubleDunk-v0,-8.0,4.0,-0.6955074875207987,0.9447628438199703,25,750,601,15268
77,16,702,1000,Bowling-v0,0.0,60.0,0.23793677204658903,0.007132967687598857,18,750,601,20898
78,16,703,1000,DoubleDunk-v0,-6.0,4.0,-0.6780238500851788,0.889070603823582,25,751,587,15268
78,16,704,1000,Frostbite-v0,0.0,220.0,6.524701873935264,0.04753122052177342,70,751,587,22841
78,16,705,1000,Atlantis-v0,1500.0,16600.0,1810.9028960817718,0.038276877698203746,10,751,587,22730
78,16,706,1000,Boxing-v0,-62.0,10.0,-9.258943781942078,0.9720948628608419,21,751,587,4293
78,16,707,1000,Freeway-v0,0.0,11.0,8.110732538330494,0.8567508756451035,25,751,587,6947
78,16,708,1000,Bowling-v0,0.0,60.0,0.2674616695059625,0.007849916924306475,18,751,587,20898
78,16,709,1000,Centipede-v0,50.0,8652.0,2223.252129471891,0.4905436234654336,72,751,587,18339
78,16,710,1000,BankHeist-v0,0.0,60.0,1.0051107325383304,0.03331440469430247,46,751,587,18643
78,16,711,1000,FishingDerby-v0,-49.0,-4.0,-44.82453151618399,0.21660644555212177,34,751,587,16531
79,16,712,1000,Bowling-v0,0.0,60.0,0.3288590604026846,0.01052282707763692,18,751,596,20898
79,16,713,1000,Frostbite-v0,0.0,220.0,8.204697986577182,0.058818816597950234,70,751,596,22841
79,16,714,1000,Centipede-v0,55.0,8652.0,2156.3791946308725,0.4748604359743494,72,751,596,18339
79,16,715,1000,Freeway-v0,0.0,11.0,7.949664429530201,0.8360604211732987,25,751,596,6947
79,16,716,1000,FishingDerby-v0,-50.0,-4.0,-44.84395973154363,0.2591328594043621,34,751,596,16531
79,16,717,1000,Atlantis-v0,1500.0,16600.0,1915.268456375839,0.04658514624196686,10,751,596,22730
79,16,718,1000,Boxing-v0,-100.0,10.0,-9.669463087248323,0.9769519477878246,21,751,596,4293
79,16,719,1000,BankHeist-v0,0.0,60.0,0.6375838926174496,0.02170850940425884,46,751,596,18643
79,16,720,1000,DoubleDunk-v0,-10.0,4.0,-0.6795302013422819,0.9716477194904846,25,751,596,15268
80,17,721,1000,Frostbite-v0,0.0,220.0,5.8793969849246235,0.04284661753825757,70,751,597,22841
80,17,722,1000,DoubleDunk-v0,-12.0,4.0,-0.6465661641541038,0.9852503257025864,25,751,597,15268
80,17,723,1000,FishingDerby-v0,-50.0,-4.0,-45.02345058626466,0.25037319904852445,34,751,597,16531
80,17,724,1000,BankHeist-v0,0.0,60.0,0.9547738693467337,0.032590938230245885,46,751,597,18643
80,17,725,1000,Boxing-v0,-100.0,10.0,-9.60469011725293,0.9732192028400349,21,751,597,4293
80,17,726,1000,Centipede-v0,51.0,8652.0,2140.1256281407036,0.4683410701490371,72,751,597,18339
80,17,727,1000,Atlantis-v0,1500.0,16600.0,1854.4388609715243,0.04021752615605613,10,751,597,22730
80,17,728,1000,Bowling-v0,0.0,60.0,0.2998324958123953,0.009060115391773687,18,751,597,20898
80,17,729,1000,Freeway-v0,0.0,11.0,8.224455611390285,0.8573015059995454,25,751,597,6947
81,17,730,1000,Bowling-v0,0.0,60.0,0.23993288590604026,0.007158008119976799,18,750,596,20898
81,17,731,1000,Frostbite-v0,0.0,220.0,6.39261744966443,0.04846512717165555,70,750,596,22841
81,17,732,1000,Centipede-v0,52.0,8652.0,2105.6476510067114,0.46088687453846683,72,750,596,18339
81,17,733,1000,DoubleDunk-v0,-8.0,4.0,-0.5973154362416108,0.9505344270444939,25,750,596,15268
81,17,734,1000,BankHeist-v0,0.0,60.0,0.9060402684563759,0.031154196702295137,46,750,596,18643
81,17,735,1000,Boxing-v0,-89.0,12.0,-9.416107382550335,0.9793597606820302,11,750,596,24330
81,17,736,1000,Atlantis-v0,1500.0,16600.0,1803.3557046979865,0.03603855699121743,10,750,596,22730
81,17,737,1000,FishingDerby-v0,-50.0,-4.0,-45.0755033557047,0.25300646048923936,34,750,596,16531
81,17,738,1000,Freeway-v0,0.0,11.0,8.088926174496644,0.8510609450206803,25,750,596,6947
82,17,739,1000,Frostbite-v0,0.0,220.0,6.415410385259632,0.044507816093014824,70,750,597,22841
82,17,740,1000,FishingDerby-v0,-50.0,-4.0,-45.06700167504188,0.2533932703495086,34,750,597,16531
82,17,741,1000,DoubleDunk-v0,-6.0,4.0,-0.5695142378559463,0.9015149823190007,25,750,597,15268
82,17,742,1000,Boxing-v0,-80.0,12.0,-9.541038525963149,0.9816976783377792,11,750,597,24330
82,17,743,1000,Centipede-v0,55.0,8652.0,2153.8442211055276,0.47241366110672434,72,750,597,18339
82,17,744,1000,Freeway-v0,0.0,11.0,8.134003350083752,0.8558987161088619,25,750,597,6947
82,17,745,1000,BankHeist-v0,0.0,60.0,0.9045226130653267,0.030936575883532887,46,750,597,18643
82,17,746,1000,Atlantis-v0,1500.0,16600.0,1803.5175879396984,0.03617122039724945,10,750,597,22730
82,17,747,1000,Bowling-v0,0.0,60.0,0.271356783919598,0.008151043282254895,18,750,597,20898
83,17,748,1000,Atlantis-v0,1500.0,16600.0,1751.639344262295,0.031115434572142296,10,751,610,22730
83,17,749,1000,BankHeist-v0,0.0,60.0,0.6721311475409836,0.02282938676381299,46,751,610,18643
83,17,750,1000,Boxing-v0,-91.0,12.0,-9.38688524590164,0.9820452476941153,11,751,610,24330
83,17,751,1000,Frostbite-v0,0.0,220.0,6.655737704918033,0.04779840130063678,70,751,610,22841
83,17,752,1000,Centipede-v0,55.0,8652.0,2158.929508196721,0.4702344127015082,72,751,610,18339
83,17,753,1000,Bowling-v0,0.0,60.0,0.2573770491803279,0.00794414086217365,18,751,610,20898
83,17,754,1000,Freeway-v0,0.0,11.0,8.068852459016393,0.8399945806801276,25,751,610,6947
83,17,755,1000,FishingDerby-v0,-50.0,-4.0,-45.09180327868852,0.25043092613826284,34,751,610,16531
83,17,756,1000,DoubleDunk-v0,-10.0,4.0,-0.5278688524590164,0.977420913720683,25,751,610,15268
84,17,757,1000,Atlantis-v0,1500.0,16600.0,1798.330550918197,0.03576050414695498,10,750,599,22730
84,17,758,1000,BankHeist-v0,0.0,60.0,1.1185308848080133,0.03808817164409819,46,750,599,18643
84,17,759,1000,Freeway-v0,0.0,11.0,8.17195325542571,0.8609022383495034,25,750,599,6947
84,17,760,1000,Frostbite-v0,0.0,220.0,6.060100166944908,0.04649316047100233,70,750,599,22841
84,17,761,1000,Boxing-v0,-100.0,12.0,-9.681135225375627,0.9794624165748618,11,750,599,24330
84,17,762,1000,Centipede-v0,50.0,8652.0,2054.883138564274,0.4501886808252235,72,750,599,18339
84,17,763,1000,DoubleDunk-v0,-6.0,4.0,-0.4707846410684474,0.9081803005008326,25,750,599,15268
84,17,764,1000,FishingDerby-v0,-50.0,-4.0,-45.15525876460768,0.2482215861414353,34,750,599,16531
84,17,765,1000,Bowling-v0,0.0,60.0,0.35058430717863104,0.011533626002184716,18,750,599,20898
85,18,766,1000,Boxing-v0,-90.0,12.0,-10.270903010033445,0.9777098851869399,11,750,598,24330
85,18,767,1000,BankHeist-v0,0.0,60.0,0.8361204013377926,0.02890292745365209,46,750,598,18643
85,18,768,1000,Atlantis-v0,1500.0,16600.0,1851.839464882943,0.03998077431164842,10,750,598,22730
85,18,769,1000,DoubleDunk-v0,-12.0,4.0,-0.5384615384615384,0.9878762541806003,25,750,598,15268
85,18,770,1000,BattleZone-v0,0.0,11000.0,1287.6254180602007,0.23318622528108704,52,750,598,22076
85,18,771,1000,FishingDerby-v0,-49.0,-4.0,-44.97157190635451,0.20881530111804034,34,750,598,16531
85,18,772,1000,Centipede-v0,60.0,8652.0,2185.030100334448,0.4723223581300411,72,750,598,18339
85,18,773,1000,Hero-v0,0.0,2895.0,338.77090301003346,0.11539075361117467,45,750,598,22142
85,18,774,1000,Freeway-v0,0.0,11.0,8.018394648829432,0.8343329924357633,25,750,598,6947
86,18,775,1000,Freeway-v0,0.0,11.0,7.855442176870748,0.8233853688399185,25,751,588,6947
86,18,776,1000,Hero-v0,0.0,2895.0,353.3673469387755,0.12068520970134182,45,751,588,22142
86,18,777,1000,FishingDerby-v0,-50.0,-4.0,-45.01190476190476,0.2551313320959568,34,751,588,16531
86,18,778,1000,Boxing-v0,-74.0,12.0,-10.01530612244898,0.9801101860129864,11,751,588,24330
86,18,779,1000,BankHeist-v0,0.0,60.0,0.7312925170068028,0.02401948433694465,46,751,588,18643
86,18,780,1000,Atlantis-v0,1500.0,16600.0,1764.9659863945578,0.030740453328435058,10,751,588,22730
86,18,781,1000,DoubleDunk-v0,-10.0,4.0,-0.5136054421768708,0.9786971477933608,25,751,588,15268
86,18,782,1000,Centipede-v0,56.0,8652.0,2145.1496598639455,0.46848588189512913,72,751,588,18339
86,18,783,1000,BattleZone-v0,0.0,11000.0,1307.8231292517007,0.23651480794337923,52,751,588,22076
87,18,784,1000,Centipede-v0,55.0,8652.0,2100.9519071310115,0.4633536798064648,72,751,603,18339
87,18,785,1000,Atlantis-v0,1500.0,20200.0,1832.006633499171,0.033923731747916894,10,751,603,26068
87,18,786,1000,FishingDerby-v0,-49.0,-4.0,-45.20066334991708,0.2040744608007077,34,751,603,16531
87,18,787,1000,BankHeist-v0,0.0,60.0,1.044776119402985,0.03587003255328297,46,751,603,18643
87,18,788,1000,Freeway-v0,0.0,11.0,8.280265339966833,0.866277732853947,25,751,603,6947
87,18,789,1000,Boxing-v0,-75.0,12.0,-9.583747927031508,0.9827480186400344,11,751,603,24330
87,18,790,1000,Hero-v0,0.0,2895.0,354.48590381426203,0.12091040454747794,45,751,603,22142
87,18,791,1000,DoubleDunk-v0,-8.0,4.0,-0.47761194029850745,0.9581721024507086,25,751,603,15268
87,18,792,1000,BattleZone-v0,0.0,11000.0,1311.7744610281923,0.23621104760860523,52,751,603,22076
88,18,793,1000,Atlantis-v0,1500.0,20200.0,1766.3299663299663,0.02757142484075229,10,751,594,26068
88,18,794,1000,Freeway-v0,0.0,11.0,8.15993265993266,0.8469760352221373,25,751,594,6947
88,18,795,1000,BattleZone-v0,0.0,11000.0,1244.107744107744,0.2223273444577395,52,751,594,22076
88,18,796,1000,DoubleDunk-v0,-6.0,4.0,-0.49158249158249157,0.9115151515151492,25,751,594,15268
88,18,797,1000,Centipede-v0,55.0,8652.0,2051.654882154882,0.4503048283195076,72,751,594,18339
88,18,798,1000,Boxing-v0,-100.0,12.0,-9.346801346801346,0.9836898844835303,11,751,594,24330
88,18,799,1000,FishingDerby-v0,-50.0,-4.0,-45.01683501683502,0.25488519586398345,34,751,594,16531
88,18,800,1000,Hero-v0,0.0,2895.0,345.496632996633,0.11768212807664029,45,751,594,22142
88,18,801,1000,BankHeist-v0,0.0,60.0,0.9090909090909091,0.030095190589017752,46,751,594,18643
89,18,802,1000,Freeway-v0,0.0,11.0,8.11892797319933,0.8493646684601501,25,750,597,6947
89,18,803,1000,Hero-v0,0.0,2895.0,352.7889447236181,0.1202448282393875,45,750,597,22142
89,18,804,1000,BattleZone-v0,0.0,12000.0,1412.0603015075376,0.23754575345865028,21,750,597,26616
89,18,805,1000,Atlantis-v0,1500.0,20200.0,1832.6633165829146,0.03431917420229539,10,750,597,26068
89,18,806,1000,BankHeist-v0,0.0,60.0,0.8710217755443886,0.02977852224083379,46,750,597,18643
89,18,807,1000,DoubleDunk-v0,-8.0,4.0,-0.5293132328308208,0.9560560001654361,25,750,597,15268
89,18,808,1000,FishingDerby-v0,-50.0,-4.0,-45.0,0.254676730287299,34,750,597,16531
89,18,809,1000,Centipede-v0,50.0,8652.0,2133.5075376884424,0.46548761076494344,72,750,597,18339
89,18,810,1000,Boxing-v0,-77.0,12.0,-9.333333333333334,0.9835357920868122,11,750,597,24330
90,19,811,1000,DoubleDunk-v0,-8.0,4.0,-0.5454545454545454,0.9564738292011017,25,751,605,15268
90,19,812,1000,Atlantis-v0,1500.0,20200.0,1816.0330578512396,0.03271926983682071,10,751,605,26068
90,19,813,1000,Boxing-v0,-77.0,12.0,-9.710743801652892,0.98101868903076,11,751,605,24330
90,19,814,1000,FishingDerby-v0,-52.0,-4.0,-45.130578512396696,0.3344709723497569,34,751,605,16531
90,19,815,1000,BankHeist-v0,0.0,60.0,0.9586776859504132,0.03215998367513518,46,751,605,18643
90,19,816,1000,Gravitar-v0,0.0,350.0,8.760330578512397,0.03484192575101667,6,751,605,16407
90,19,817,1000,BattleZone-v0,0.0,12000.0,1418.1818181818182,0.2360575451484531,21,751,605,26616
90,19,818,1000,Asteroids-v0,0.0,2450.0,239.25619834710744,0.2230944330281735,19,751,605,5940
90,19,819,1000,Freeway-v0,0.0,11.0,8.198347107438016,0.8410354483983377,25,751,605,6947
91,19,820,1000,Atlantis-v0,1500.0,20200.0,1794.7194719471947,0.03045949976144728,10,750,606,26068
91,19,821,1000,Asteroids-v0,0.0,2450.0,233.2013201320132,0.2194800449085594,19,750,606,5940
91,19,822,1000,Boxing-v0,-70.0,12.0,-9.932343234323433,0.9751560125276891,11,750,606,24330
91,19,823,1000,FishingDerby-v0,-50.0,-4.0,-44.91089108910891,0.25802882745741657,34,750,606,16531
91,19,824,1000,Freeway-v0,0.0,11.0,8.201320132013201,0.8454906096670314,25,750,606,6947
91,19,825,1000,Gravitar-v0,0.0,500.0,10.396039603960396,0.03543821048771545,22,750,606,27057
91,19,826,1000,BattleZone-v0,0.0,12000.0,1318.4818481848185,0.22142769832538708,21,750,606,26616
91,19,827,1000,DoubleDunk-v0,-6.0,4.0,-0.5478547854785478,0.9061386138613848,25,750,606,15268
91,19,828,1000,BankHeist-v0,0.0,60.0,0.858085808580858,0.029336266960029327,46,750,606,18643
92,19,829,1000,BattleZone-v0,0.0,12000.0,1373.134328358209,0.23028888479413528,21,751,603,26616
92,19,830,1000,Atlantis-v0,1500.0,20200.0,1805.9701492537313,0.03125486970182964,10,751,603,26068
92,19,831,1000,Gravitar-v0,0.0,500.0,10.033167495854062,0.035024875621890564,22,751,603,27057
92,19,832,1000,BankHeist-v0,0.0,60.0,1.044776119402985,0.036197612759249015,46,751,603,18643
92,19,833,1000,Boxing-v0,-59.0,12.0,-9.124378109452737,0.9715975947662167,11,751,603,24330
92,19,834,1000,Freeway-v0,0.0,11.0,7.986733001658375,0.8252097333960782,25,751,603,6947
92,19,835,1000,Asteroids-v0,0.0,2450.0,231.2603648424544,0.21766764922821483,19,751,603,5940
92,19,836,1000,DoubleDunk-v0,-16.0,6.0,-0.4560530679933665,0.9905781773714889,164,751,603,27560
92,19,837,1000,FishingDerby-v0,-50.0,-4.0,-45.06467661691542,0.25233769540591,34,751,603,16531
93,19,838,1000,Asteroids-v0,0.0,2450.0,232.9450915141431,0.21963994326946354,19,751,601,5940
93,19,839,1000,Gravitar-v0,0.0,500.0,9.650582362728786,0.033662414494361255,22,751,601,27057
93,19,840,1000,DoubleDunk-v0,-16.0,6.0,-0.6422628951747088,0.989119756023407,164,751,601,27560
93,19,841,1000,Boxing-v0,-56.0,12.0,-8.693843594009984,0.9771955110059407,11,751,601,24330
93,19,842,1000,Freeway-v0,0.0,11.0,8.144758735440933,0.8396046381222643,25,751,601,6947
93,19,843,1000,FishingDerby-v0,-49.0,-4.0,-44.92845257903494,0.21182948401041876,34,751,601,16531
93,19,844,1000,BankHeist-v0,0.0,60.0,1.1480865224625625,0.03861876296707134,46,751,601,18643
93,19,845,1000,BattleZone-v0,0.0,14000.0,1326.1231281198004,0.19852022894571086,144,751,601,27672
93,19,846,1000,Atlantis-v0,1500.0,20200.0,1925.2911813643927,0.042261238265172175,10,751,601,26068
94,19,847,1000,DoubleDunk-v0,-10.0,6.0,-0.5475409836065573,0.9461293260473636,164,750,610,27560
94,19,848,1000,Freeway-v0,0.0,11.0,8.190163934426229,0.8504719324391486,25,750,610,6947
94,19,849,1000,BattleZone-v0,0.0,14000.0,1313.1147540983607,0.19871380246087567,144,750,610,27672
94,19,850,1000,Gravitar-v0,0.0,500.0,10.245901639344263,0.03497267759562842,22,750,610,27057
94,19,851,1000,Asteroids-v0,0.0,2450.0,230.01639344262296,0.21789369183605264,19,750,610,5940
94,19,852,1000,Atlantis-v0,1500.0,20200.0,1839.672131147541,0.035756593362604124,10,750,610,26068
94,19,853,1000,Boxing-v0,-86.0,12.0,-9.254098360655737,0.9829632310156087,11,750,610,24330
94,19,854,1000,FishingDerby-v0,-50.0,-4.0,-44.97704918032787,0.2544471646334133,34,750,610,16531
94,19,855,1000,BankHeist-v0,0.0,60.0,1.0491803278688525,0.03594414086217366,46,750,610,18643
95,20,856,1000,FishingDerby-v0,-50.0,-4.0,-44.80166666666667,0.2629587621648128,34,751,600,16531
95,20,857,1000,Hero-v0,0.0,2895.0,406.28333333333336,0.13839819601310588,45,751,600,22142
95,20,858,1000,BankHeist-v0,0.0,60.0,1.45,0.048395061728395056,46,751,600,18643
95,20,859,1000,Centipede-v0,50.0,8652.0,2070.405,0.45784418480158573,72,751,600,18339
95,20,860,1000,BattleZone-v0,0.0,14000.0,1260.0,0.19059712773998544,144,751,600,27672
95,20,861,1000,Gravitar-v0,0.0,500.0,8.333333333333334,0.029096296296296304,22,751,600,27057
95,20,862,1000,DoubleDunk-v0,-6.0,6.0,-0.49333333333333335,0.8372016460905393,164,751,600,27560
95,20,863,1000,Boxing-v0,-76.0,12.0,-8.968333333333334,0.9852506121824285,11,751,600,24330
95,20,864,1000,Freeway-v0,0.0,11.0,8.231666666666667,0.8467829813284395,25,751,600,6947
96,20,865,1000,BankHeist-v0,0.0,60.0,1.2231404958677685,0.03999591878379756,46,751,605,18643
96,20,866,1000,Hero-v0,0.0,2895.0,439.02479338842977,0.14944226259234097,45,751,605,22142
96,20,867,1000,Boxing-v0,-99.0,12.0,-9.4099173553719,0.9773413947042152,11,751,605,24330
96,20,868,1000,Centipede-v0,56.0,8652.0,2006.013223140496,0.4429879172881163,72,751,605,18339
96,20,869,1000,BattleZone-v0,0.0,14000.0,1261.1570247933885,0.1929499072356221,144,751,605,27672
96,20,870,1000,Gravitar-v0,0.0,500.0,7.68595041322314,0.026563820018365474,22,751,605,27057
96,20,871,1000,DoubleDunk-v0,-10.0,6.0,-0.5752066115702479,0.9436639118457354,164,751,605,27560
96,20,872,1000,FishingDerby-v0,-49.0,-4.0,-44.85950413223141,0.21562244215443027,34,751,605,16531
96,20,873,1000,Freeway-v0,0.0,11.0,8.148760330578513,0.8367370170525734,25,751,605,6947
97,20,874,1000,Hero-v0,0.0,2895.0,411.63606010016696,0.14000196519171643,45,750,599,22142
97,20,875,1000,DoubleDunk-v0,-10.0,6.0,-0.5909849749582637,0.9437024670747596,164,750,599,27560
97,20,876,1000,BattleZone-v0,0.0,14000.0,1325.542570951586,0.20087901604715394,144,750,599,27672
97,20,877,1000,FishingDerby-v0,-50.0,-4.0,-45.025041736227045,0.2558826076787661,34,750,599,16531
97,20,878,1000,Centipede-v0,50.0,8652.0,2043.202003338898,0.4451577181941569,72,750,599,18339
97,20,879,1000,Gravitar-v0,0.0,500.0,6.928213689482471,0.024752365052865884,22,750,599,27057
97,20,880,1000,BankHeist-v0,0.0,60.0,1.2020033388981637,0.03841793936396051,46,750,599,18643
97,20,881,1000,Freeway-v0,0.0,11.0,8.191986644407345,0.8332835104727686,25,750,599,6947
97,20,882,1000,Boxing-v0,-58.0,12.0,-8.604340567612688,0.9803295742336989,11,750,599,24330
98,20,883,1000,Hero-v0,0.0,2915.0,387.37373737373736,0.132301531944095,47,750,594,29312
98,20,884,1000,FishingDerby-v0,-50.0,-4.0,-44.974747474747474,0.25490499760611235,34,750,594,16531
98,20,885,1000,BattleZone-v0,0.0,14000.0,1262.6262626262626,0.19090374645930264,144,750,594,27672
98,20,886,1000,Centipede-v0,51.0,8652.0,2006.9074074074074,0.4398560263186178,72,750,594,18339
98,20,887,1000,Boxing-v0,-60.0,12.0,-8.942760942760943,0.9717857588227946,11,750,594,24330
98,20,888,1000,Gravitar-v0,0.0,500.0,7.239057239057239,0.0248410026187804,22,750,594,27057
98,20,889,1000,BankHeist-v0,0.0,60.0,1.2794612794612794,0.04156794280251071,46,750,594,18643
98,20,890,1000,DoubleDunk-v0,-6.0,6.0,-0.5185185185185185,0.8340192043895784,164,750,594,27560
98,20,891,1000,Freeway-v0,0.0,11.0,8.132996632996633,0.8303048854013082,25,750,594,6947
99,20,892,1000,Boxing-v0,-59.0,12.0,-8.280327868852458,0.9776893227808823,11,751,610,24330
99,20,893,1000,Hero-v0,0.0,2915.0,376.8360655737705,0.1290262698588821,47,751,610,29312
99,20,894,1000,FishingDerby-v0,-50.0,-4.0,-44.94918032786885,0.2556288973593524,34,751,610,16531
99,20,895,1000,Freeway-v0,0.0,11.0,8.349180327868853,0.8573484472143222,25,751,610,6947
99,20,896,1000,Gravitar-v0,0.0,500.0,6.39344262295082,0.0220327868852459,22,751,610,27057
99,20,897,1000,DoubleDunk-v0,-8.0,6.0,-0.5836065573770491,0.902092859001529,164,751,610,27560
99,20,898,1000,BattleZone-v0,0.0,14000.0,1273.7704918032787,0.19324188691870245,144,751,610,27672
99,20,899,1000,Centipede-v0,50.0,8652.0,2052.7868852459014,0.4472287484948069,72,751,610,18339
99,20,900,1000,BankHeist-v0,0.0,60.0,1.2295081967213115,0.04015381501720299,46,751,610,18643
100,21,901,2000,Freeway-v0,0.0,22.0,14.83993399339934,0.8898101931405302,10,750,606,20875
100,21,902,2000,Hero-v0,0.0,2965.0,339.93399339933995,0.11705243013251002,45,750,606,29313
100,21,903,2000,Frostbite-v0,0.0,210.0,5.8250825082508255,0.04424055406296488,19,750,606,5940
100,21,904,2000,FishingDerby-v0,-90.0,-52.0,-77.86138613861387,0.658217252934894,58,750,606,21976
100,21,905,2000,BankHeist-v0,0.0,30.0,1.1716171617161717,0.066006600660066,67,750,606,29863
100,21,906,2000,Boxing-v0,-99.0,2.0,-21.222772277227723,0.978539065552473,45,750,606,29097
100,21,907,2000,Centipede-v0,110.0,15100.0,2801.394389438944,0.35829444819814166,25,750,606,27207
100,21,908,2000,BattleZone-v0,0.0,17000.0,2372.937293729373,0.2735784535777687,48,750,606,29193
100,21,909,2000,DoubleDunk-v0,-14.0,2.0,-0.8415841584158416,0.9758434176751001,39,750,606,16317
101,21,910,2000,Freeway-v0,0.0,22.0,14.756849315068493,0.8832157188321619,10,750,584,20875
101,21,911,2000,BattleZone-v0,0.0,17000.0,2462.328767123288,0.2844111590378834,48,750,584,29193
101,21,912,2000,Boxing-v0,-100.0,2.0,-20.306506849315067,0.9762630811121087,45,750,584,29097
101,21,913,2000,Frostbite-v0,0.0,210.0,4.760273972602739,0.040250295958058506,19,750,584,5940
101,21,914,2000,Centipede-v0,115.0,15100.0,2920.2842465753424,0.3703335341031823,25,750,584,27207
101,21,915,2000,FishingDerby-v0,-86.0,-18.0,-76.46917808219177,0.31673803015699825,11,750,584,5483
101,21,916,2000,DoubleDunk-v0,-8.0,2.0,-0.4006849315068493,0.983318112633181,39,750,584,16317
101,21,917,2000,BankHeist-v0,0.0,30.0,1.0445205479452055,0.05733130390664638,67,750,584,29863
101,21,918,2000,Hero-v0,0.0,2965.0,361.78938356164383,0.12468542588559912,45,750,584,29313
102,21,919,2000,Centipede-v0,125.0,15100.0,2918.191637630662,0.36391472644378525,25,751,574,27207
102,21,920,2000,Freeway-v0,0.0,22.0,15.181184668989546,0.8889912748005928,10,751,574,20875
102,21,921,2000,DoubleDunk-v0,-8.0,2.0,-0.4250871080139373,0.9813085559427012,39,751,574,16317
102,21,922,2000,Hero-v0,0.0,2965.0,386.2369337979094,0.13367368036842014,45,751,574,29313
102,21,923,2000,FishingDerby-v0,-88.0,-18.0,-77.05226480836237,0.3592987113544642,11,751,574,5483
102,21,924,2000,BattleZone-v0,0.0,17000.0,2318.815331010453,0.2726959746117482,48,751,574,29193
102,21,925,2000,Frostbite-v0,0.0,210.0,3.745644599303136,0.030715396237214712,19,751,574,5940
102,21,926,2000,BankHeist-v0,0.0,40.0,1.2195121951219512,0.05652342237708096,51,751,574,30288
102,21,927,2000,Boxing-v0,-100.0,6.0,-19.493031358885016,0.9806480386931737,50,751,574,30441
103,21,928,2000,BankHeist-v0,0.0,40.0,1.0193321616871704,0.0468658465143527,51,751,569,30288
103,21,929,2000,Frostbite-v0,0.0,210.0,5.413005272407733,0.04412403508562182,19,751,569,5940
103,21,930,2000,FishingDerby-v0,-88.0,-18.0,-77.21089630931459,0.35512451729373995,11,751,569,5483
103,21,931,2000,Hero-v0,0.0,2965.0,365.9314586994728,0.1264331117922893,45,751,569,29313
103,21,932,2000,Freeway-v0,0.0,22.0,15.493848857644991,0.891341922177524,10,751,569,20875
103,21,933,2000,Boxing-v0,-100.0,17.0,-20.130052724077327,0.9713154674625557,50,751,569,30720
103,21,934,2000,Centipede-v0,115.0,15100.0,2602.3198594024607,0.331534466715722,25,751,569,27207
103,21,935,2000,BattleZone-v0,0.0,17000.0,2451.669595782074,0.28326539272106405,48,751,569,29193
103,21,936,2000,DoubleDunk-v0,-18.0,2.0,-0.43936731107205623,0.9637492677211438,39,751,569,16317
104,21,937,2000,DoubleDunk-v0,-2.0,2.0,-0.35456110154905335,0.6899980875884547,13,751,581,11883
104,21,938,2000,Boxing-v0,-100.0,17.0,-21.433734939759034,0.9608705564494553,50,751,581,30720
104,21,939,2000,BattleZone-v0,0.0,17000.0,2287.435456110155,0.27130568740607514,48,751,581,29193
104,21,940,2000,BankHeist-v0,0.0,40.0,0.9294320137693631,0.043602983362019544,51,751,581,30288
104,21,941,2000,Frostbite-v0,0.0,210.0,6.368330464716007,0.049367104526517706,19,751,581,5940
104,21,942,2000,Freeway-v0,0.0,22.0,15.524956970740103,0.8797219574875706,10,751,581,20875
104,21,943,2000,Centipede-v0,141.0,15100.0,2890.4819277108436,0.36143740748579517,25,751,581,27207
104,21,944,2000,FishingDerby-v0,-90.0,-18.0,-77.61617900172116,0.3984527173951548,11,751,581,5483
104,21,945,2000,Hero-v0,0.0,2965.0,401.18760757314976,0.1384433143569196,45,751,581,29313
105,22,946,2000,Boxing-v0,-100.0,17.0,-20.4375,0.9713857842062998,50,751,560,30720
105,22,947,2000,FishingDerby-v0,-90.0,-18.0,-77.3875,0.40159403782089087,11,751,560,5483
